under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
11836,-1744,10704,156,103,141,-13988,484,-7956,3,169,94
11984,-1728,10556,198,-50,206,-13960,504,-7964,-2,144,73
12044,-1684,10608,196,-300,168,-13984,500,-7812,42,156,57
11920,-1736,10616,199,-79,121,-14004,500,-7920,16,174,40
11940,-1716,10604,128,161,38,-13932,504,-7852,25,157,45
12164,-1628,10520,1,183,-111,-13936,612,-7896,40,158,68
12016,-1700,10572,209,-216,208,-14000,504,-7852,53,120,71
11908,-1740,10612,137,154,143,-14028,468,-7816,7,167,65
12064,-1784,10544,31,356,32,-14004,424,-7900,25,136,23
12060,-1660,10552,125,104,108,-14004,496,-7884,12,125,71
11992,-1660,10680,329,-173,331,-13944,464,-7968,5,138,71
11844,-1748,10692,157,99,164,-14012,384,-7804,45,133,36
11948,-1612,10584,87,341,102,-13948,572,-7892,16,128,55
12072,-1628,10516,382,-288,526,-13948,540,-7884,29,159,37
11844,-1796,10672,129,-42,88,-13988,524,-7872,33,155,39
11924,-1704,10436,89,308,258,-13988,744,-7940,71,130,28
12056,-1724,10456,-20,318,-104,-13996,576,-7868,4,139,78
12036,-1660,10532,55,-155,-67,-14020,500,-7820,-1,128,75
11840,-1728,10716,46,43,-34,-13968,496,-7844,2,157,81
11980,-1756,10508,1,163,-124,-14008,528,-7860,26,127,61
11976,-1800,10628,94,34,-45,-14060,532,-7844,-7,145,73
11988,-1724,10616,236,-149,222,-14004,536,-7884,15,174,76
11844,-1788,10620,188,-28,175,-13988,536,-7776,37,104,59
11992,-1744,10620,136,163,142,-13976,508,-7932,-2,138,75
11940,-1736,10540,257,98,321,-13940,556,-7952,33,166,57
12076,-1764,10576,46,203,-10,-13920,536,-7796,6,156,27
11940,-1684,10632,153,-14,251,-14004,528,-7908,25,128,91
12072,-1696,10564,82,99,37,-13996,540,-7876,8,164,89
11952,-1728,10620,302,-24,270,-13956,452,-7932,48,158,61
11948,-1768,10540,312,9,422,-13900,532,-7948,34,112,63
12040,-1684,10524,504,-230,687,-13984,556,-7908,60,125,76
12028,-1760,10688,307,-48,450,-13948,456,-7928,12,143,72
12076,-1792,10420,-639,248,-1306,-14040,404,-7864,9,143,90
11912,-1624,10668,-5,24,-179,-14088,568,-7896,41,140,66
12080,-1684,10432,638,-133,979,-13904,392,-7864,47,154,41
12128,-1716,10504,29,-21,-46,-14056,512,-7808,3,126,66
12104,-1660,10444,-53,105,-257,-14072,540,-7864,19,144,74
12120,-1652,10472,461,-313,916,-13988,508,-7904,27,127,69
12072,-1792,10596,-70,329,-224,-14016,500,-7860,32,153,90
12088,-1688,10464,-110,304,-298,-13988,504,-7892,2,168,59
12004,-1684,10540,223,170,276,-14068,540,-7844,-12,125,84
12048,-1728,10468,133,150,119,-14012,552,-7924,19,133,78
11944,-1724,10708,-68,347,-208,-14008,440,-7884,9,118,94
11948,-1732,10528,73,154,107,-14012,436,-7924,10,144,71
12012,-1672,10576,107,108,5,-14008,572,-7924,40,153,92
11872,-1732,10636,99,74,-12,-13980,412,-7932,28,150,63
11888,-1776,10628,188,-77,112,-13976,560,-7856,2,176,61
11804,-1792,10660,209,-77,177,-13964,528,-7808,-13,127,64
12052,-1744,10508,16,63,-70,-14028,588,-7888,13,143,78
12016,-1764,10620,215,-198,272,-13952,528,-7892,15,146,63
12000,-1824,10592,10,61,-125,-13988,484,-7868,31,136,44
11892,-1748,10624,163,213,105,-13948,472,-7952,7,158,54
12072,-1708,10484,52,248,111,-13980,528,-7776,18,133,73
12036,-1692,10680,298,-189,297,-14000,544,-7932,10,155,82
11872,-1784,10700,68,252,22,-14100,596,-7976,60,145,11
11980,-1748,10780,135,266,129,-13880,508,-7848,5,183,104
12032,-1664,10460,157,-47,75,-14020,548,-7932,32,124,66
11872,-1724,10608,140,-119,47,-13956,484,-7848,14,171,61
11816,-1804,10700,97,222,27,-14024,460,-7972,-11,182,79
12004,-1740,10504,68,146,72,-13952,556,-7908,4,121,81
12020,-1784,10508,247,-240,143,-13984,612,-7992,12,142,86
11864,-1724,10732,240,-72,315,-14012,492,-7888,27,177,84
12044,-1704,10556,221,132,220,-13996,464,-7820,34,98,77
11952,-1816,10440,133,89,25,-14012,548,-7832,22,140,10
12000,-1676,10592,78,-3,-12,-14016,596,-7956,23,140,72
11964,-1748,10528,205,79,302,-13960,488,-7796,1,120,76
12020,-1692,10440,107,108,134,-13944,532,-7884,23,192,54
11996,-1676,10620,124,109,93,-13940,520,-7800,37,121,74
12024,-1720,10668,182,57,255,-13960,512,-7868,6,137,50
12000,-1760,10692,143,50,94,-14020,548,-7792,-16,143,70
11876,-1796,10656,188,90,205,-14100,544,-7956,7,148,58
12032,-1740,10460,28,107,-189,-14024,540,-7832,9,133,70
11924,-1736,10676,156,-177,50,-14020,504,-7788,1,114,83
11908,-1756,10720,192,69,143,-13984,448,-7780,-8,116,75
11960,-1776,10664,-48,357,-181,-13944,524,-7812,18,175,82
12168,-1308,10776,-373,-68,-445,-13956,528,-7800,-33,134,49
11980,-1740,10584,128,-55,-131,-14056,500,-7996,25,140,58
11844,-1880,10700,-149,481,-454,-13968,600,-7824,-19,137,54
12188,-1604,10308,-8,223,-70,-13948,560,-7860,4,135,35
11868,-1608,10664,572,-346,865,-13956,504,-7964,30,168,88
11952,-1816,10660,242,-23,251,-14024,540,-7948,19,169,37
11904,-1808,10660,-19,411,-84,-13960,560,-7864,10,149,38
12188,-1648,10392,236,-209,266,-14004,528,-7932,8,161,72
11860,-1836,10632,198,-150,108,-13912,532,-7932,23,120,69
11924,-1716,10700,133,271,157,-14068,516,-7888,-10,137,46
12128,-1644,10440,191,92,244,-14076,480,-7884,35,114,56
12048,-1724,10488,169,-89,178,-14084,584,-7924,36,136,54
11964,-1644,10568,280,-151,300,-13968,480,-7836,16,149,73
11688,-1800,10780,127,504,259,-14016,456,-7880,6,164,35
12224,-1716,10332,-176,363,-356,-13980,476,-7872,19,183,67
11916,-1748,10600,143,-343,-10,-14080,636,-7988,67,144,49
11852,-1812,10756,83,197,-2,-13912,500,-7860,14,104,66
11860,-1772,10660,151,439,189,-13984,500,-7852,-12,128,89
12080,-1688,10548,10,281,-119,-13984,496,-7892,7,138,55
11996,-1748,10660,402,-778,366,-14012,532,-7820,30,125,42
11852,-1784,10716,-193,92,-400,-13956,424,-7908,18,172,73
12144,-1668,10508,94,166,13,-14012,580,-7904,-4,125,53
12048,-1608,10480,199,-33,163,-13992,456,-7856,45,142,46
12108,-1724,10504,310,-128,461,-14012,480,-7876,13,162,66
11924,-1700,10596,294,118,474,-13964,488,-7928,-21,140,36
12036,-1652,10580,143,263,265,-13980,580,-7888,21,155,67
12040,-1732,10600,107,234,147,-13996,520,-7900,7,101,57
12024,-1792,10624,-20,242,-39,-13992,424,-7928,23,116,46
11904,-1720,10664,142,2,110,-14024,488,-7892,18,155,63
12048,-1652,10592,19,-14,-87,-13992,588,-7924,19,127,54
11964,-1744,10596,203,-197,176,-14036,436,-7888,30,138,81
11928,-1784,10688,88,15,65,-14052,564,-7888,19,102,76
11960,-1792,10464,97,-38,-48,-14004,552,-7924,11,151,88
11916,-1936,10696,158,49,-42,-14044,532,-7896,19,132,96
12024,-1676,10592,62,167,-135,-13996,560,-7876,42,126,79
11976,-1672,10560,53,134,20,-13984,476,-7868,32,198,62
11964,-1792,10496,269,42,323,-14020,468,-7900,-19,157,61
11852,-1544,10480,1696,-326,2394,-14004,276,-8044,49,141,15
12040,-1840,10604,1236,-119,2173,-13992,552,-7872,-4,145,61
12224,-1692,10344,-481,248,-907,-13984,728,-7944,7,153,91
12008,-1712,10644,-67,11,-225,-14000,568,-7876,23,127,26
11992,-1748,10636,244,-209,189,-13960,368,-7836,4,100,96
11956,-1776,10516,-427,303,-790,-14036,444,-7864,20,137,7
12024,-1664,10552,178,45,129,-13972,588,-7892,7,158,90
12248,-1708,10284,112,-10,87,-14080,512,-7888,10,165,16
11888,-1792,10520,310,-307,311,-14000,472,-7880,36,145,56
11924,-1744,10716,-58,390,-64,-13964,448,-7776,31,111,75
12236,-1604,10208,-30,215,-235,-13948,500,-7820,48,152,70
11780,-1820,10928,605,-154,935,-13936,668,-7848,-5,143,56
12140,-1724,10468,-221,630,-369,-14004,556,-7864,8,145,51
11836,-1788,10748,349,-74,626,-13948,600,-7856,19,115,74
12000,-1680,10620,490,-65,653,-14012,552,-7952,-20,162,63
11888,-1768,10680,52,430,140,-13956,404,-7924,8,171,103
12096,-1636,10460,-11,92,-50,-14024,568,-7884,13,85,60
12092,-1708,10408,447,-626,560,-13984,648,-7804,-22,168,73
11848,-1608,10496,83,-394,263,-13968,516,-7824,-8,140,-14
12140,-1560,10496,673,22,1093,-13964,564,-7828,7,152,50
12236,-1656,10404,470,-118,603,-14036,600,-7788,18,166,78
12028,-1740,10608,-195,-312,-435,-13980,440,-7816,15,127,41
12048,-1756,10532,-648,438,-806,-13988,420,-7876,35,217,2
11988,-1688,10604,-18,175,-195,-14124,512,-7992,11,132,44
11884,-1884,10672,-185,566,-577,-13824,460,-7984,-14,217,95
12084,-1772,10524,-456,499,-682,-13812,404,-7864,-36,194,81
11956,-1776,10560,145,87,144,-14008,368,-7872,28,154,49
12032,-1748,10656,86,39,130,-13924,396,-7916,55,166,69
11924,-1712,10548,167,88,236,-13904,516,-7916,2,102,41
12080,-1680,10440,289,81,477,-13972,552,-7900,33,116,50
11924,-1764,10472,269,-361,371,-14012,476,-7844,29,120,72
11968,-1732,10640,-38,259,-162,-13904,516,-7740,8,139,76
12060,-1724,10404,130,80,176,-13976,536,-7768,18,129,67
12000,-1840,10656,-297,-5,-757,-14004,512,-7752,10,171,99
11984,-1668,10640,211,141,222,-14016,672,-7852,6,141,76
12016,-1860,10672,347,-103,457,-13960,448,-7848,22,162,75
11928,-1664,10516,-98,135,-426,-14076,292,-7864,23,147,83
11928,-1680,10648,410,-72,529,-14016,480,-7872,-9,140,58
12168,-1644,10396,298,52,391,-13948,676,-7900,16,155,72
12020,-1704,10464,174,-88,170,-14016,436,-7784,-14,125,66
12036,-1708,10548,294,-240,445,-14028,600,-7928,11,131,59
12036,-1692,10648,377,85,346,-13972,608,-7912,23,167,73
12056,-1768,10404,94,212,48,-13976,516,-7864,16,160,70
12072,-1680,10404,-235,289,-443,-13972,424,-7760,8,117,62
11920,-1900,11236,-269,15,222,-13964,904,-7904,-2,105,4
12052,-1624,10388,107,183,458,-13496,252,-7828,-5,262,2
11952,-1880,10640,499,-156,651,-14044,492,-7868,13,118,82
12132,-1724,10568,163,113,229,-14088,624,-7884,48,129,74
11944,-1612,10564,245,263,400,-14104,596,-7864,8,135,81
11928,-1792,10404,443,-104,537,-14016,480,-7796,31,173,56
12356,-2028,10684,1409,-629,3630,-13624,92,-7900,274,-486,351
12088,-1692,10536,-495,-2,-871,-13980,484,-7872,43,151,60
12012,-1600,10592,-58,384,-118,-13996,584,-7832,23,164,67
12172,-1720,10296,422,-249,714,-14016,404,-7780,46,153,80
12036,-1908,10660,145,-450,253,-14028,436,-8024,4,155,57
12052,-1812,10484,-384,550,-641,-14012,652,-8016,-7,118,46
12004,-1960,10564,219,609,-238,-13960,432,-7880,33,126,54
12108,-1600,10348,285,80,626,-13964,780,-7980,17,161,65
12012,-1948,10608,-194,207,-533,-13964,292,-7996,21,136,81
11924,-1760,10520,-171,355,-296,-14016,488,-7824,41,135,78
11948,-1448,10652,750,132,1297,-14008,784,-7748,25,142,61
12088,-1880,10576,802,-360,1254,-13952,460,-7812,64,163,92
11996,-1612,10708,-125,-2,-310,-13920,680,-7932,-11,137,108
11916,-1964,10600,-217,68,-680,-13952,280,-7860,-13,164,97
11976,-1816,10476,-410,155,-926,-13940,404,-7836,20,103,69
11884,-1720,10552,-76,-159,-319,-13800,444,-7764,4,139,149
12004,-1684,10576,953,-179,1657,-14072,560,-7836,-42,165,90
12236,-1652,10460,679,-120,1230,-13904,784,-7860,-27,155,91
12036,-1836,10492,-376,340,-706,-13944,420,-7864,37,145,97
12112,-1620,10596,83,358,-190,-13988,684,-7900,32,163,144
11932,-2044,10396,-827,508,-1622,-13952,200,-7960,45,84,-45
11864,-1688,10436,-77,326,-138,-13980,424,-8000,9,151,65
11904,-1728,10620,941,-372,1504,-13960,512,-7844,12,134,49
12024,-1904,10604,522,69,808,-14012,440,-7832,24,129,38
11916,-1792,10612,-237,149,-563,-13868,400,-7768,49,139,110
11976,-1760,10600,942,-714,1338,-13888,388,-7892,-5,173,83
11992,-1836,10496,485,-289,698,-13976,528,-7840,28,138,47
12144,-1788,10420,-293,338,-714,-13980,584,-7748,7,150,67
12040,-1716,10512,-24,429,-83,-14020,572,-7900,10,146,81
12128,-1820,10444,407,-290,445,-14040,532,-7972,34,171,94
11952,-1740,10744,-121,236,-345,-14024,340,-7828,7,129,95
12012,-1764,10528,49,356,36,-14012,508,-7840,12,139,100
11996,-1740,10604,249,316,480,-13956,508,-7816,13,109,65
12148,-1708,10388,315,-28,486,-13968,480,-7848,52,132,63
11812,-1796,10744,545,-207,806,-14016,444,-7884,0,142,68
12056,-1848,10504,89,203,74,-13988,524,-7888,12,123,70
12044,-1632,10436,4,274,-98,-14000,604,-7928,21,141,75
12112,-1696,10468,177,-329,186,-14012,572,-7900,22,137,64
11904,-1816,10636,92,-108,-47,-13952,528,-7816,25,148,40
11960,-1684,10604,301,136,374,-14056,472,-7904,19,146,87
12132,-1716,10440,184,252,283,-14020,552,-7784,25,187,58
12052,-1672,10476,352,-197,468,-13992,520,-7900,-1,145,62
11984,-1800,10544,219,-99,277,-13960,540,-7940,9,118,76
12036,-1692,10548,29,264,-2,-13976,572,-7784,15,137,67
12060,-1660,10384,248,150,345,-13948,604,-7864,27,153,59
12072,-1704,10520,101,-28,105,-13992,604,-7848,12,142,64
12000,-1756,10576,-216,98,-509,-14024,580,-7836,48,168,78
12000,-1616,10552,260,35,445,-13984,512,-7784,1,121,60
12068,-1700,10480,776,-47,1199,-13956,548,-7892,8,143,65
12016,-1844,10496,101,98,154,-13984,476,-7952,21,151,87
11992,-1860,10488,-575,276,-1086,-13948,520,-7860,19,144,66
12032,-1712,10636,-22,-64,-244,-13956,512,-7868,-26,153,93
11924,-1824,10804,424,-33,630,-14028,448,-7744,9,107,31
12108,-1836,10588,195,194,245,-14056,516,-7836,42,137,56
12088,-1716,10500,208,159,307,-14028,536,-7768,38,158,57
12004,-1828,10624,25,177,15,-13936,604,-7896,28,140,72
12248,-1756,10220,-381,28,-804,-13952,564,-7936,1,135,75
11844,-1728,10756,10,100,-154,-14012,476,-7924,0,120,67
12060,-1712,10620,561,-89,878,-13996,568,-7936,6,161,61
12008,-1800,10580,209,8,235,-13980,584,-7904,41,117,24
12128,-1788,10508,21,-121,-59,-13972,504,-7912,-21,126,86
11756,-1392,10832,515,-788,1592,-13920,592,-7988,80,115,18
12412,-2100,10144,-358,52,276,-13808,548,-7540,16,125,106
12572,-1548,10272,-284,1520,-420,-13988,456,-7736,35,134,43
11800,-1748,10572,511,-290,796,-14000,564,-7868,20,157,74
11960,-1848,10668,-218,127,-622,-13912,200,-7744,-43,125,48
11784,-1800,10960,180,247,308,-13984,560,-7868,39,107,35
11924,-1900,10576,230,-235,160,-13968,532,-7948,40,142,65
11820,-1832,10760,-30,-109,-114,-14024,496,-7744,-5,169,86
11756,-1848,10696,271,41,255,-13948,484,-7900,5,130,52
11936,-1808,10664,144,84,121,-13964,496,-7932,20,137,77
12080,-1804,10516,-43,-173,-139,-14032,476,-7940,-23,145,79
11864,-1840,10692,23,48,-90,-14100,428,-7784,23,131,28
12008,-1636,10520,324,166,382,-14012,492,-7828,-4,123,99
12060,-1812,10636,327,77,442,-14012,624,-7868,7,161,84
11988,-1876,10676,95,19,45,-14028,492,-7848,12,158,65
11856,-1816,10800,2,424,-223,-14076,500,-7796,49,142,111
12060,-1772,10464,210,60,115,-14108,476,-7756,35,137,61
11988,-1724,10584,328,-30,292,-14008,568,-7832,18,147,69
11980,-1808,10664,59,184,55,-14012,516,-7844,8,160,73
12008,-1832,10716,145,-50,-198,-14024,460,-7928,39,75,58
12136,-1400,10440,124,-59,24,-13996,468,-7800,27,143,88
11832,-1840,10652,-25,144,115,-14020,536,-7832,-1,169,55
11884,-1920,10784,778,-514,962,-14040,512,-7856,28,90,107
11852,-1836,10632,-200,333,-316,-13956,436,-7872,18,146,38
11860,-1740,10828,530,-21,804,-14004,636,-7864,41,148,46
12088,-1764,10652,837,-314,1310,-13920,584,-7824,12,160,74
12032,-1792,10540,47,92,83,-14076,608,-7876,48,150,74
11932,-2052,10636,-162,159,-876,-14048,276,-7948,37,156,1
12116,-1656,10556,113,167,51,-13992,548,-7828,23,139,93
11432,-1720,10684,398,441,1052,-14040,324,-7928,21,160,64
11940,-1844,10772,369,-350,1201,-13952,468,-7996,10,160,82
11740,-1816,10924,-51,796,320,-14060,660,-7840,31,163,78
12232,-1632,10320,464,-227,600,-14012,480,-7840,52,183,107
11836,-1792,10864,129,-123,102,-14052,500,-7816,22,132,57
11752,-1872,10804,441,59,738,-14036,476,-7908,59,133,76
12084,-1864,10388,-93,146,-348,-13976,532,-7920,12,159,57
11932,-1796,10640,35,-247,-124,-14004,548,-7900,12,150,75
11776,-1844,10704,161,-126,112,-14040,520,-7860,38,102,75
11952,-1808,10664,46,345,75,-13932,520,-7760,-3,157,81
12096,-1744,10452,284,-142,299,-13960,552,-7924,31,156,32
11868,-1820,10688,213,-37,192,-13952,476,-7908,28,148,56
11992,-1760,10632,-37,507,-125,-13960,584,-7872,5,132,60
11960,-1784,10592,341,52,563,-14056,476,-7764,36,132,56
11988,-1752,10576,188,-139,161,-13976,480,-7880,-4,128,64
11864,-1828,10704,137,-68,51,-14096,564,-7860,73,155,51
11984,-1792,10568,16,383,30,-13992,520,-7808,-4,128,82
12064,-1736,10560,177,-58,185,-14020,456,-7848,-6,136,73
11892,-1792,10684,499,-360,620,-14004,528,-7812,20,151,91
11888,-1812,10704,-65,490,-115,-14004,484,-7796,20,147,101
12016,-1832,10520,146,100,74,-14000,584,-7908,45,181,37
11916,-1764,10504,245,-192,201,-14088,508,-7924,21,143,54
11844,-1764,10696,195,149,305,-14000,556,-7912,31,144,18
11996,-1740,10496,280,20,467,-14044,492,-7944,21,161,52
11952,-1756,10592,290,-19,384,-14012,552,-7848,51,135,49
11920,-1756,10624,264,2,303,-13948,368,-7760,5,156,105
11916,-1792,10680,182,265,250,-14020,540,-7884,35,141,41
12060,-1840,10580,9,92,-59,-14096,484,-7888,7,173,124
11900,-1668,10644,366,-315,183,-13952,584,-7804,30,138,40
11752,-1872,10716,290,-53,231,-14040,472,-7788,33,129,29
11952,-1752,10540,-6,207,-21,-13888,484,-7852,3,119,88
11932,-1920,10612,-214,358,-485,-14036,524,-7824,31,154,97
11816,-1808,10644,39,33,23,-14036,476,-7900,-43,126,105
11912,-1716,10684,244,151,284,-13940,508,-7828,43,157,45
12044,-1892,10544,197,-2,240,-14020,468,-7800,10,146,62
11920,-1808,10680,100,-28,97,-13964,508,-7848,19,145,14
11904,-1788,10772,204,114,269,-14032,576,-7876,28,126,22
11936,-1808,10636,179,117,66,-13972,472,-7868,6,155,74
11732,-1616,10260,249,88,1166,-13636,1060,-7880,72,54,194
11808,-1924,10836,115,52,24,-13992,512,-7888,0,143,74
11820,-1836,10676,204,249,536,-14028,468,-7792,45,138,56
12064,-1716,10524,200,210,201,-14000,592,-7804,0,135,44
11956,-1812,10564,216,-116,118,-13972,436,-7904,11,165,73
11976,-1672,10596,123,117,50,-13968,472,-7816,-1,163,85
11900,-1768,10608,251,70,252,-14052,508,-7876,-4,145,60
12016,-1764,10600,114,-30,64,-14020,500,-7848,0,140,82
11828,-1848,10656,146,-127,77,-13940,496,-7924,10,148,75
11928,-1804,10596,60,225,52,-14008,508,-7860,5,144,37
11964,-1748,10404,173,118,139,-13968,540,-7856,20,168,100
11948,-1780,10696,115,-5,57,-14024,496,-7908,-5,145,59
11868,-1840,10620,106,44,110,-13916,528,-7916,27,146,89
12008,-1724,10492,149,54,167,-13972,508,-7936,28,155,39
11908,-1812,10588,308,-30,343,-13988,400,-7868,15,162,70
11924,-1768,10620,9,380,87,-13980,484,-7892,10,156,36
11904,-1764,10600,9,237,359,-13924,672,-7864,42,113,29
11868,-1820,10736,-115,130,-227,-13976,528,-7968,8,131,5
11848,-1792,10688,48,-4,20,-14028,648,-7848,33,148,81
11952,-1784,10604,100,-157,57,-14036,468,-7920,-10,168,77
11876,-1692,10564,239,6,257,-13952,536,-7960,5,119,59
12004,-1700,10544,330,7,408,-14004,464,-7868,30,150,102
11972,-1776,10484,117,90,-3,-14056,516,-7896,10,138,53
11860,-1856,10584,25,62,-49,-13992,548,-7908,67,68,69
11912,-1712,10544,146,93,28,-14108,528,-7856,34,124,38
11940,-1752,10656,130,105,104,-14080,564,-7848,26,162,58
11996,-1708,10568,75,58,63,-14072,484,-7788,32,119,1
11888,-1796,10536,443,-416,365,-14012,544,-7904,-31,126,78
11940,-1788,10512,-209,294,-687,-14012,512,-7872,34,156,27
11960,-1708,10476,28,253,145,-13816,304,-7780,34,172,86
12072,-1812,10588,-36,260,-64,-14016,460,-7888,9,146,59
11964,-1768,10572,287,-135,506,-14096,420,-7884,8,116,106
11832,-1820,10632,382,164,441,-14088,504,-7884,19,169,66
11948,-1820,10680,362,163,594,-14056,552,-7956,25,109,65
11928,-1808,10668,116,167,116,-13936,452,-7896,10,141,52
11624,-2252,10220,-92,-55,368,-14124,1104,-8036,-45,225,123
11968,-1764,10572,257,-168,227,-13980,488,-7864,10,145,45
11860,-1840,10784,58,28,17,-14044,468,-7928,-18,139,83
12056,-1788,10572,130,-41,27,-14040,464,-7896,14,170,104
11964,-1692,10648,234,-72,260,-13988,560,-7872,12,169,60
12048,-1764,10568,172,3,124,-13992,480,-7808,8,133,60
11908,-1740,10604,230,13,183,-14048,512,-7904,35,115,65
11992,-1840,10456,141,41,125,-14000,452,-7784,14,130,73
