under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
25768,-4060,-14844,-970,-843,7252,-32768,-5400,-20340,32767,1217,16387
6584,9864,24644,11410,28967,4898,25428,6952,-14348,-7638,-26693,-391
32767,5604,-15040,4638,25063,-11622,-23996,-9960,-29648,-1888,-17390,-16305
-19624,-8632,-25812,-18128,-898,-4899,1872,5928,32368,26222,-4459,-16373
6888,25896,-32768,-28450,4522,7365,-32768,-15840,12564,-7979,-3499,-546
32767,11220,-5728,11694,-3410,7594,-6760,-11708,-28352,20767,31129,10297
-4264,20396,15656,5819,32767,24379,2460,3232,-1796,-13040,-4379,4196
29108,28620,16940,-7254,-32768,-14329,4168,-32768,-27484,-32768,32767,-20277
28716,5000,-21756,-10471,16566,-14434,-32768,8792,-23236,-10119,19893,-4673
-7532,-1752,-7628,-20005,-20971,7423,7828,3108,8500,-32768,-32768,10901
32767,-14276,-27712,14948,32767,-13248,-30188,1532,14728,-15265,71,1171
32767,10340,-7824,2985,24003,10923,-18092,-17860,-30148,18597,13188,12566
-27284,23808,-2120,341,32767,18978,8036,-4208,-22020,-7951,-23607,1451
14064,17400,18136,-5229,-10911,-10475,-10828,-32768,-14712,9579,32767,-30977
32084,1600,-23100,-945,19965,-15526,-30140,-12624,-31264,-18510,-25866,-17701
-7504,1280,-11884,-15481,-17516,1441,3856,2400,25680,-32768,-32768,14215
32767,-32768,-32768,-31685,6926,20951,-32768,3204,6176,-5226,2609,3108
32767,14616,204,16440,-10872,7967,-1808,-17604,-29252,7643,12626,13823
-13928,23472,13380,-12245,30772,9536,7320,-2736,-10568,-26183,-32768,6553
32767,31384,8576,2479,-32768,-18035,-21344,-32768,-32768,-11498,32767,-20201
22268,-2332,-22244,-10536,16845,-10096,-32768,-5524,-25840,14296,-25707,-16300
7068,3624,10340,-29700,-31170,11405,8880,14876,17580,-32768,-32768,22321
-288,-7368,-16068,-32768,7398,14046,-32768,-16972,7600,-10530,2914,5347
32767,10756,216,32767,4761,18130,4236,-8564,-25692,-3465,3564,1714
-20152,32712,9428,-14126,-6257,1354,564,-1268,-3628,-32768,-21714,7895
32767,18628,20696,-1593,-32768,-22596,23280,-1680,-15472,-4990,32767,-28075
12804,-6536,-21460,-9448,22927,-7485,-32768,-5056,-15204,32767,-8690,-15671
5048,10620,6368,-32768,-18034,8373,3752,27680,20592,-32768,-32378,19203
6188,-152,-26644,-6874,-6410,0,-32768,-15648,14200,-7647,5773,6338
32767,3268,6180,32767,1125,19488,2544,-9612,-24336,1881,8615,5077
-16496,24468,14908,-9756,-1834,-1990,-14816,-1088,10848,-32768,-28147,5088
32767,-196,21200,-23084,-32768,-26233,17700,-5380,-15748,963,32767,-15606
9148,-8852,-18608,-4780,26523,-7012,-31188,-6368,-17556,32767,-2645,-17193
9556,15808,15060,-30226,-30399,3527,-1056,24276,17980,-32768,-32094,16221
-14060,2008,-32768,13100,-5442,2741,-32768,-25440,912,-18147,6612,5818
32767,8360,11820,32767,3919,16820,8604,-3916,-21096,6625,-3363,3913
-13292,19460,14240,-9049,-1916,-10297,-26272,-4184,32767,-22451,-32768,10165
32767,252,9280,-32768,-32768,-20907,20544,5608,-32768,6155,32767,-13640
7888,-8412,-17272,-5898,21214,-3092,-32768,-16176,-15476,32767,4263,-16634
14288,18676,22920,-32520,-21158,-3450,-6060,15652,16428,-8748,-9144,2487
-9632,-8948,-32768,10030,4601,5070,-32768,-22932,3880,-14462,7839,7741
32767,4972,13240,30870,-12779,17454,8056,-8592,-20644,-10489,8978,-1457
-14064,22320,15444,-1553,-138,2082,-23640,2460,29960,-32395,-32768,8271
32767,-5368,18560,-30660,-32768,-15142,12008,15328,-32768,19039,32767,-9343
13088,-6268,-17760,14826,29186,-11782,-32768,-23832,3208,32767,-5165,-11021
-2552,16536,5820,-6808,-10739,-17451,-68,1896,15628,15973,-8414,-17426
17336,-32768,-32376,-3214,-8630,5294,-32768,5076,17296,188,-1895,3339
25768,-876,-2900,6495,-20007,9901,-2652,-20692,-28740,-19411,8542,-861
-3052,21288,12736,32767,32767,22811,-2972,-2340,1720,-32768,-32768,167
1164,-1832,14732,-3941,-8957,4624,-3492,3248,-27672,-7572,-8381,-5309
32767,-2672,-12160,12970,17207,-15818,-32768,-10624,-22928,-2107,32438,-8212
1176,2568,-8340,24805,4425,-3498,-15344,-6696,18316,-15558,6454,-5471
5240,-17424,11056,-4785,1546,-2291,220,8432,17420,16105,4203,695
20176,13560,-9728,27334,-6421,5581,-32768,-11216,-24272,19856,10069,21121
32767,22772,-1208,32767,28117,4471,13416,-7592,-10428,-22542,-32768,-2689
600,9856,27356,4028,22407,-1089,-7584,12532,-3988,10111,32767,4251
32767,-7988,-1580,3761,24610,-10879,-2712,-15364,-14616,-8375,-32768,5671
12440,1276,-9692,1891,21203,-3271,-32768,-11016,-7396,27514,22189,-18663
-7792,1916,-5788,2216,-17329,-2146,2652,3704,32767,-24503,14233,3471
14412,-15628,-17704,3276,-14232,3631,-32768,-9472,10928,-13659,1419,6449
23976,20496,-13576,11059,-21709,8951,-11640,-19832,-32768,-2017,24382,12745
1448,14048,26652,29140,5705,26725,7876,4280,-2236,-12222,-32768,-8325
26912,11324,15800,-20956,-30067,-23419,4588,-248,-26496,-20940,32767,-24970
24492,3008,-20020,-1753,26774,-11790,-25516,-4172,-24224,1508,-26395,-17056
-12816,672,-17820,-4983,-13493,-2086,-10276,-3584,1196,-32768,-32768,7800
17980,4708,-29792,-5563,-9063,1551,-32768,-12264,10768,-5176,-14284,4357
32767,18756,-10836,9392,-6108,10999,-7872,-13440,-27356,13644,26218,9406
-5496,2220,2756,-3948,-28945,1348,-1496,13736,22552,-4,3451,-5452
-18356,-18620,-18912,15416,-5715,3650,-32768,-32768,8696,-9880,16450,1956
-27904,0,190,-15083,-15279,3584,-18280,10516,17576,1252,-21853,17260
255,-21160,-2304,-32768,-32768,-5530,13920,-848,-10624,-7952,-32768,14488
40,-3192,-17440,5192,19352,-455,-32768,-3680,21072,-10517,18973,-11635
92,2988,14520,-4974,-21339,-4732,-7372,8928,16640,-3486,6153,-2290
8,28100,-29464,9379,15038,2616,-32768,-27524,-14560,-4137,-2950,11453
255,32767,12768,32767,-2008,3513,13184,-5220,-16708,-1701,12187,-3122
148,19564,19464,746,14206,6185,-5568,7904,7456,-9892,7413,11462
255,-8476,1400,-32768,-32768,-11661,20044,-6188,-22420,-7484,-32768,2419
184,-5140,-15548,-10855,19632,1558,-32768,16776,5720,25110,32767,-13400
244,2080,8344,-6976,-21533,-5743,-7744,13088,23416,10452,9410,-3422
120,1188,-32768,8047,3570,1889,-32768,-32768,-29128,-1299,21220,12389
255,18064,27076,32767,-32768,1471,18532,-7436,-11604,-4252,-18806,-3635
232,21612,26584,-705,-56,-3207,-9616,13288,20100,16613,30262,12941
255,10184,-6300,5789,7865,-11809,13788,-18020,-8572,12473,-20366,-3047
144,-6016,-12776,2429,23569,-52,-32768,5416,15380,-11903,20116,-3408
40,-1236,-876,-2114,-23080,-7414,1932,21628,32767,5971,7517,333
196,-4004,-32768,-4347,8634,8905,-32768,-31696,-20728,22614,278,26330
255,18496,32767,22764,-32768,-10156,15164,-3800,-11644,3539,-31511,-4513
180,24704,23420,1001,8261,-6418,-21904,4512,14928,12183,32767,15000
255,-1452,3428,-32562,-32768,-9615,30744,-13912,-9204,9604,-32768,-1440
68,-7396,-17708,4913,1591,1006,-32768,-1308,8532,-885,9159,-11737
188,11460,6632,-2373,-7971,-10381,2972,13632,32767,46,19658,-689
32,-18068,-32768,-1301,27793,5438,-32768,-22040,-23424,32767,12893,30159
255,4912,18904,-5077,19596,-8895,20496,-2980,-9124,-10210,-25978,-4902
172,11288,27172,3767,5300,794,-520,11840,8068,32767,32767,10415
255,-2380,-916,2173,11139,-13630,-4760,-6356,-31532,7908,-32768,17907
4,-476,-11576,4613,24315,-3651,-32768,3184,9032,9238,-2052,-3723
20,3936,-4140,-2387,-14771,-5892,5020,14292,32767,1233,14278,1082
188,2224,-32768,599,13751,2850,-32768,-19548,-29492,32767,5611,32324
0,0,0,0,0,0,20356,1564,-7388,-9398,-25610,-4727
200,5540,31000,1320,1138,-6096,3052,11320,-11284,32767,20640,12576
255,3664,-20732,8081,20018,-12812,10116,-6320,-32236,10062,-32768,5426
104,2672,-11836,15620,12588,-2848,-28468,-8292,23172,3753,-23576,6982
204,1732,-836,6575,-9922,-8570,3192,4908,25976,-6138,-5639,6689
124,-7268,-32768,-2798,11686,5375,-32768,-25456,-19688,32767,17507,32767
255,-344,17724,15707,21644,-3212,19148,-2192,-4348,-14821,-25747,-9767
84,11224,28648,509,6497,-6366,3592,8428,-11400,32767,32767,5665
255,8340,-11228,3137,13698,-13965,13376,-10264,-22232,14924,-32768,14913
112,-4380,-14152,12439,10211,135,-26820,-11920,24184,-8226,-21792,4434
236,15948,7908,80,-11046,-8369,768,9784,28108,-1856,9731,4552
204,1116,-32768,-10170,9349,5306,-32768,-24184,-24184,32767,9798,32236
255,-10144,32767,18279,15614,-896,20664,-3608,-5984,3938,-10666,-3757
116,14488,27212,555,273,-6072,4420,11744,-2808,24137,23430,-3433
255,624,640,1157,4585,-12331,32767,-12508,-20124,6177,-32768,-6615
100,-2524,-13444,8965,21682,-1222,-32768,-11024,18824,6540,-14272,5650
224,5496,11500,-8870,-16860,-7776,-28,19588,28068,5327,11937,1495
224,-32768,-26580,13622,-29695,7101,-32768,-25528,-32424,-2780,32767,22908
255,-10656,32767,20807,-32768,-11523,15544,-6388,-9144,-13490,-27413,-5187
8,24092,27212,6210,19552,3558,-21056,7332,23308,20704,32665,23039
255,2008,6712,-32768,-32768,-17314,32767,-16460,-5612,2458,-32768,-13828
68,1656,-19076,745,29665,1432,-32768,-6476,9856,12103,32767,-20304
172,14148,8928,-4594,-27363,-6869,5408,19356,32767,6804,18849,-1123
68,-23820,-30772,-970,-1039,5482,-32768,-32768,-24204,-232,20374,17457
255,5132,32767,32767,9500,8443,16216,-8568,-10012,856,-9917,-1409
200,20808,29476,4690,16003,1769,-5720,16932,12724,18348,32767,12208
255,-5056,-4300,-32768,-32768,-11526,32767,-14612,-6460,2425,-32485,-6286
56,-3864,-16176,1812,15970,4141,-32768,-4764,28824,-1561,20033,-18150
248,16264,14704,-18589,-18739,-7425,-364,21156,30336,8371,18343,-3400
28,-5368,-15720,-12267,-10628,347,-32768,-19648,2944,-1171,456,9664
255,13928,1356,-4002,-32768,4720,4872,-10116,-14580,3062,27804,356
76,15932,20132,32767,32767,32767,-17744,10288,7768,-4290,-19982,26408
255,1016,10832,-26399,-32768,-27688,26132,-23888,15140,-27652,32767,-11248
128,-6536,-19612,15956,-5125,-5197,-32768,-2508,-12164,-11936,-6907,-22773
44,4412,972,-18117,-9260,2626,-1756,26868,26616,-8411,-15602,-1176
76,-11424,-32768,-32768,8061,10541,-32768,-17072,3904,-6919,-12631,5966
255,10740,-12612,-5035,-16443,15650,6716,-11540,-22096,9801,30488,7569
200,24520,19792,32767,32767,32767,-4464,7756,-2248,-10522,-25058,2283
255,32767,14396,-17824,-32768,-16661,2372,-32768,-32768,-32768,32767,-24476
188,3468,-18848,-5010,25556,-12483,-32368,-1408,-32768,-26598,-27575,-22222
84,-4756,-13960,-12878,-10772,440,-6112,7972,8160,-28138,-21229,2772
255,27576,32767,32767,-1981,-31711,-32768,4012,6892,-11720,-4665,6352
255,6452,-8576,-897,-8527,12364,-8340,-18216,-28204,14911,32767,16313
12,-212,29388,22765,10156,26070,15380,2052,-10864,-16355,-32768,-574
60,15392,11668,-5303,418,-9594,-18792,32767,-30516,32767,-1554,-19730
255,-8240,-17704,-1436,24959,-16925,-20772,-13264,-32768,4640,-32768,-20748
4,-3248,-6352,-9136,-3327,-249,-12240,-1396,22392,-32768,-32768,-2973
255,-924,-14212,24411,32767,-8190,-32768,-2540,10608,-10008,-4147,3410
255,6064,-12332,-5531,-1847,10524,-20372,-23812,-31544,22437,9996,22156
148,7496,21172,32767,12810,26101,19600,3436,-17456,-5584,-20378,3615
20192,-1276,-18800,-2281,26614,-5606,-32768,-13764,-748,-15627,-6841,-21664
-10816,7576,-12780,549,-22191,-1746,-2724,14388,26032,12240,18724,-10073
-25532,-12808,-16388,-14423,-11214,2940,-32768,-25400,3148,-8143,2783,5349
32767,11992,-1520,10046,-24539,10552,16056,-11884,-21644,-5674,11764,4774
148,13936,18092,-4463,32767,5085,-18736,10868,6436,-9780,5396,8340
32767,1380,9472,-30937,-32768,-17088,30852,-14016,-1308,-20069,2175,-25325
6276,-276,-13852,486,20408,-2245,-32768,-908,-2300,-2743,-7431,-15231
12348,8468,16760,-18240,-30428,7254,2408,12032,27984,2311,2263,-8762
-15564,-10036,-27168,2375,-6326,4116,-32768,-27208,14620,-6684,-1767,5870
32767,3708,11112,21352,-8432,17057,-140,-9920,-21308,12240,27084,2636
-4740,16200,15020,-3497,18259,9128,-6764,6956,13236,-5605,-19811,1926
32767,-1460,21000,-24912,-32768,-27119,29468,-7316,-18088,-10367,32767,-29237
12848,-336,-14980,15188,27157,-13011,-32768,-2280,-12808,-9162,-22448,-10064
-3000,16012,-2864,8985,-21747,-5697,-2120,4704,18100,7875,-21823,-10218
-1208,3360,-29520,19210,-4370,-6628,-32768,-22464,1008,-8185,2170,9404
23548,6676,4972,19658,-10472,7256,96,-13860,-19816,-8406,12063,5070
11708,10740,20484,9656,11195,10884,-29696,-5436,23736,-14804,-13669,-6330
32600,3868,11356,9142,-14615,-7496,-16748,-19624,-32768,-32768,17650,-11318
28348,-4144,-7528,28078,28950,1723,-19028,-13260,-10304,-22107,-32514,-12759
-2776,7008,-12960,20263,8783,-6007,-11044,-9140,18668,-32768,-21393,1561
-324,-3228,-9852,-9846,-6790,2893,-9484,6704,216,-11902,1018,2967
32767,1344,-5392,28008,12261,-3402,-31040,-7596,-26484,-2032,12257,22450
20020,14824,9028,7720,-13175,12298,4900,-13100,-10080,-19729,-21247,3404
9832,17736,32767,29188,-3384,19453,-5260,18052,4152,3161,17467,10597
27928,-2996,8048,7775,-18139,-6028,7224,-28892,-708,-27259,8997,-20746
32767,2392,-9128,4426,32767,-9305,-15184,-8380,-21692,1989,-95,-17515
-7896,5344,-9252,7106,10792,-2508,-20032,-2840,21588,-10781,-32768,-4569
-7296,164,-20060,5753,-22042,1647,-1848,-1404,18884,-17450,-19253,10779
32767,8400,-15548,24899,-5759,84,-32768,-14096,-28004,8966,32399,26917
32767,18072,-2680,32767,31513,4730,17328,-7184,-4988,-7945,-32768,-762
-14512,10292,16420,1211,27264,14239,-7532,14740,-6848,14297,32767,-9587
32767,8296,8196,-19050,-32768,-18002,25188,-13380,14668,-18739,-25348,-14161
26040,-3624,-15184,-23770,27898,-8424,-15724,-11448,-11696,32767,-11101,-32768
-3944,768,-2020,-14354,-14216,3181,28492,32767,32767,32767,-26360,-11981
32767,-32768,-32768,9497,5268,3524,-6560,-15140,-2024,-19920,32767,32767
32767,16472,-9344,3101,12427,7984,-32668,-32768,7248,-32768,8644,-24266
124,17856,18096,32767,13079,22436,13488,-5852,8880,-8493,-32768,-19621
-1948,7520,18388,-4652,-3624,-6159,-30620,-8156,5444,1840,-13386,-31696
32767,2020,-18408,-3746,24959,-19907,-26184,-13308,-30736,-4820,-9049,-17919
-10468,-5612,-11028,2313,-1234,433,-5996,2824,28512,32767,12476,32767
-2264,-4752,5948,5899,-6747,-5204,-16432,9340,-4092,-29932,32767,32767
32767,-1672,-3928,21299,-11322,7454,-23784,-32768,15432,-32768,32767,-32768
144,12520,29904,28648,28094,23505,-14752,-14892,17892,-32768,-32768,-32768
-12032,3188,20664,-15890,-19543,-10540,5168,-1536,2572,10060,-32768,-13982
32767,11612,-17416,-2233,11352,-14122,-28192,-11304,-26908,-32768,-3355,5127
-3460,-9336,-11544,-5607,11177,420,-22480,22784,30968,32767,9092,-32768
8880,7284,14688,-4822,-6828,-13950,-32768,-27980,-14896,-8422,-15319,-32768
-1268,20256,-32768,12630,-20982,3570,-32768,-32768,-8048,-32768,32767,-31012
32767,32767,10952,32767,17076,19409,18940,-23532,12748,-32768,-7624,-32768
-28884,20856,29164,-19349,4780,-17880,-14616,13740,-9676,243,-32768,10261
32767,16404,14548,-32768,-32768,-15873,32644,-9824,-32768,-32768,4732,4475
-944,-12984,-17836,-9244,13703,2090,-32768,-32,21220,32767,6984,422
8328,8716,16260,-19739,-17568,-5704,11400,-13652,-32768,32767,12191,-32768
-23604,-308,-32768,28603,-10762,1450,-32768,-28148,6824,-32768,32715,-32768
32767,26796,7800,32767,7937,14400,17516,-32768,12296,-32768,16732,-32768
-23956,32767,15104,-21059,-5481,-13938,-13696,-2148,-4392,-8113,-32768,16730
32767,4600,6260,-28629,-32768,-19958,29396,-44,-30840,-32768,-11349,19445
-724,-9720,-19532,-12361,27997,-1957,-32768,-14624,-1320,32767,13980,39
-2056,7460,-3992,-32768,-22910,5836,-4072,-32768,-32768,32767,-32768,-32768
-20660,-3308,-32768,28708,-6101,-2263,-17076,-32768,5524,-2487,32767,-32768
32767,11808,20552,32767,-4300,16411,20720,-14420,29372,-32768,-32768,10999
-18064,29632,12780,-24351,3330,-12774,-8476,-8208,-4700,32767,-32768,-32768
32767,8268,12096,-27689,-32768,-26849,11412,-8432,-8668,-32768,226,32767
7456,-8472,-19048,-13218,24276,-4656,-32768,-15156,-3300,32767,-5425,4918
-4772,6572,-2200,-32495,-15408,8923,6196,2384,19784,32767,-32768,-32768
18588,-6900,-32768,-32768,-15961,16921,-19892,-10832,1032,-27709,32767,-32768
32767,11636,-2168,29259,-4090,10131,-16400,2648,32767,-32768,-32768,32767
-8948,25372,1272,-28557,32767,14406,-2996,6560,-6584,-32768,28147,15713
32767,27788,9660,-10907,-32768,-17051,10256,5756,-8164,21226,-15081,-1974
28260,4252,-22964,-8486,20692,-14335,-32768,-11164,32767,32767,-32768,-32768
-4624,-4140,-3588,-27309,-9380,8961,19868,8744,1848,-9733,32767,-32768
32767,-32768,-30520,13971,32767,6534,-1300,-1636,11776,32767,-17762,8981
32767,8932,-7204,-5078,6718,8910,-24240,-14040,21332,32767,-32768,-32768
7084,10344,9352,32767,32767,29731,-280,-1872,-1688,-32768,32767,18662
20896,23640,12080,-13356,-27906,-14045,88,6720,-3988,-23554,-28874,-9840
30172,6196,-21296,-9852,19596,-17620,-11712,4676,8308,28899,-32768,32767
-8128,-7016,-8232,-16572,-8705,4745,-2792,-2612,32624,30828,32767,-23372
32767,-8080,-32768,-1905,32767,-4523,23584,-32768,26648,-32768,-32768,-11263
32767,8580,-8864,-13418,2887,8597,32767,-32768,-32768,-29673,-32768,-32768
-2096,14324,-3472,32767,32767,31534,4568,-3432,4448,27667,32767,-32768
5088,9724,17580,-21267,-20021,-11364,-2064,13580,13856,32767,32767,-32768
32767,384,-21812,-10687,24748,-22969,-6288,13348,-24972,32767,-32768,-13212
-8312,-9276,-8084,-4388,-3574,5584,-20712,-9392,32767,32767,32767,-30408
19904,-9068,32767,16190,9120,-4193,13816,-2800,7608,-32768,7545,9878
32767,-516,-14960,-13975,-7593,9596,-32768,11428,32767,32767,-32768,32767
12964,15160,22600,8426,32767,4168,-10128,-7520,13216,21159,32767,-32768
-11308,9472,14332,-16681,-15790,-11142,11496,-1604,2528,5034,31669,-32768
32767,6736,-17172,-9711,19473,-23417,-32768,-912,32767,-19052,-32768,32767
-8820,-5692,-10292,-5001,7154,3111,-15952,-8960,30392,32767,11120,-32768
11976,-964,20700,11470,-7754,-10881,21020,420,7196,32698,-3082,8384
32767,-472,-11000,-6886,-1773,8740,-32768,4660,32767,-32768,-32768,32767
-3732,12260,-2060,21739,32767,29448,9316,9144,-2708,2061,32767,-32768
-7340,6760,17944,-13985,-24439,-14931,-1896,3668,568,26971,31514,-29752
32767,-260,-25672,-4356,18757,-26399,1676,-6612,6888,-32768,-32768,32767
-7676,-11840,-10960,-4266,3521,4092,-32768,-3940,32767,32767,32767,-32768
32767,14084,32767,22526,10828,-10511,1420,9284,10964,32767,32767,-32768
32767,4044,-15816,-13669,-13456,11001,-32768,-10460,32767,-32768,-32768,12356
16216,18784,18812,32767,32767,25302,10156,-3720,1004,16952,18693,32767
208,14136,12744,-18600,-24265,-10279,-1864,-5964,1180,9919,-20268,2134
32767,2888,-22388,-357,26180,-20750,-32768,1196,32767,-32768,12294,32767
-7712,-4120,-12424,-7804,-5471,3000,4816,-2400,3720,32767,32767,-22817
32767,32767,32767,32767,30615,-27523,13444,32767,7008,32767,-32768,-32768
32767,9372,-16032,-7753,-11745,7250,-32768,-2112,32767,-21230,-32768,32767
-3824,12576,7424,32767,32767,31146,-4180,4900,7400,20084,32767,-32768
2552,7520,22800,-9520,-10336,-7441,8108,-592,7628,32767,31559,-32768
32767,-2760,-21852,2416,29679,-24787,-32768,17496,32767,-32768,-32768,32767
-11796,-3688,-11116,-1013,-4036,2850,684,1936,-4592,32767,5932,-3639
-7060,4912,-4288,24807,303,-10162,-8012,-2716,22416,32767,4886,-32768
28832,20544,-32768,3884,-10305,12797,-32768,-496,32767,-32768,-32768,32767
15496,-2668,32767,15435,32767,2870,23616,-580,3312,-32768,32767,-8409
-8736,-2380,13468,-7653,-9698,-11126,-4260,2124,6404,32767,32767,-32768
32767,8604,-13876,4933,18742,-23465,-2620,5120,23432,-32768,32767,14875
-8584,-12392,-13784,-4332,32767,1069,-32768,3440,32767,9675,-32768,-32768
9660,6832,16496,-26996,-21175,-769,3768,-3620,-4100,13153,-6561,-12165
2828,23584,-32768,24680,2792,12609,-32768,32767,-32768,-32768,-32768,-32768
16972,5844,32767,32767,24115,13021,-2672,-1016,4116,-32768,12298,32767
-26064,7984,18960,-9815,-3530,-15721,32767,-14500,32767,32767,23082,-32768
32767,-8460,-176,-32768,-32768,-2037,-8208,340,22512,-32768,-32768,32767
-6812,-12364,-14308,3905,32767,758,-26964,-12016,25280,32767,-25472,-32768
3376,2584,6440,13106,-13583,-10791,3192,-3468,2316,20162,-22337,-32768
2624,11900,-32768,-977,-8544,8529,-11236,4724,7844,-32768,-14376,32767
29700,6096,12076,32767,32767,24867,-13312,5896,32767,32767,32767,32767
-13468,10980,18496,-10109,-1932,-8500,5744,-8980,8668,-5673,32767,-32768
32767,-2352,-18064,9871,16560,-13116,6600,1252,12372,-32768,-32768,29298
-5728,-10940,-17932,9995,16240,1328,-3084,4372,-2108,32767,-20476,-32768
13976,5224,32468,32767,-6748,-20213,-8788,-5612,-4436,5016,32767,32767
620,-18964,-27224,16685,-22707,6599,-9844,-5820,8984,21074,-6772,-10023
25912,1496,9760,19259,-22884,14556,-11076,-7356,5112,12506,-20287,18638
-4632,10256,11548,7893,13980,5502,-1580,-2824,-1392,-32768,10766,32767
32767,12292,3332,1670,-22429,-14640,1700,-1052,-7788,-9636,16012,15507
27156,-14820,-3624,15272,28162,-13177,-9140,1836,23732,32767,32767,-32768
-6652,10520,-10572,29058,-19770,-2028,-1288,-8744,10196,-6348,32767,-32768
5940,-19812,-7368,-1787,6076,-2434,-4396,908,8840,-32768,-32768,-5886
30988,6912,-12024,21444,-18498,3917,-23036,-13564,32767,19013,-32768,20786
31836,18244,19916,32767,32767,11301,32404,25432,13760,-20096,22192,32767
-5652,1624,25196,4983,25229,-5083,-9352,-2564,5928,-32768,-28231,32767
32767,-11044,-1944,-188,20699,-8120,-2912,2140,2112,-14198,-18731,9422
16028,688,-15908,4503,30629,-57,-10696,-808,32767,32767,32767,-32768
-9096,8296,-4740,14159,-19195,1864,11204,-5588,5744,4958,18452,-32768
17016,-18012,-14828,3001,-15387,522,-7748,144,25432,17259,-32768,-32768
30744,3228,-6776,-3601,15776,8358,3952,-14136,-13128,-32768,-32768,32767
-7172,27116,19072,729,11517,14023,-14652,-2528,11496,32767,-24091,1703
32767,11680,10988,-15296,-24768,-22109,-13344,-2232,8960,-31442,-11412,32767
24896,1192,-17976,-11595,26446,-11059,-32768,23788,32767,32767,32767,32767
-7512,-2760,-13000,-4685,-20166,1151,-6696,-1716,32767,32767,32767,-18200
14800,-3500,-17168,-28872,744,11079,10492,-2600,344,254,-32768,10594
27440,10948,-11568,11896,-12403,5759,-26632,17964,32767,-20037,32767,-32768
1744,19240,18772,19480,3483,21179,3736,-10044,10024,-32768,32767,32767
-8056,1064,19288,-9212,-8830,-8376,10064,-3668,-2120,-7437,6574,25329
32767,13624,-18740,-4875,32767,-23619,-30044,-10108,32767,11815,-32768,-32768
-7952,-11784,-19892,-765,5295,2350,6912,5972,624,-23638,32767,-30640
10732,4492,12708,9738,-27472,-14300,-12116,928,26352,32767,-5156,-32768
26880,17344,-25108,20927,-13072,3914,-30308,5972,23936,32767,12117,-32768
-8548,18596,32767,24244,10877,10225,-14160,-17152,20944,22330,19013,32767
-11952,8280,21180,-4974,-5741,-11388,7272,-2808,-5304,-3378,21617,24036
32767,14264,-22600,-8801,18084,-23430,-20096,-6536,32767,-450,-32768,-11625
-9888,-9888,-16208,-2532,23244,4076,8016,3124,-1176,450,32767,-32768
-4408,844,-4820,-8347,-17719,-5381,-10856,-324,28860,32767,-29453,-32768
22844,26072,-32768,25190,-11607,6756,-25844,-9980,32767,-32768,32767,32767
6232,21292,8072,32767,32767,30301,7808,60,-2536,-15782,-26312,32767
-8236,4704,19092,-11226,-6918,-9492,-8048,-3380,-5644,-18648,-7814,32767
32767,-4312,-30068,-687,26087,-20155,-26376,236,32767,32767,5404,32767
-5364,-5880,-18164,-4890,10113,1531,11208,404,14620,32767,32767,-32768
32767,-32348,-32768,-16622,31755,19544,3020,12988,-864,32767,-10727,-32768
32767,6068,-1128,4607,-9990,6298,-32768,-5740,32767,-32768,-32768,32767
-6208,21384,15476,26519,32767,31391,-580,1580,-7720,-8303,12702,-7874
32767,24680,23600,-4017,-32768,-23018,-3588,6160,7412,10427,32767,-32768
19092,1592,-21572,-5387,15848,-12503,-14784,-5248,32767,32767,32767,-32768
-4784,-8308,-5624,-31182,-23848,7552,8612,-2652,1168,9424,24043,-31724
-12624,9928,-32768,4213,-20012,-916,10940,18572,17608,-32768,-32768,32767
32767,-4816,8388,22376,-21292,9567,-16076,-2976,32767,27714,13566,32767
-2916,8932,28340,11383,9819,1255,-10332,-8308,4716,-20671,9822,32767
32767,-12808,-2236,-26185,-27382,-3896,-19904,2200,32767,17168,-32768,32767
9724,-1896,-14920,-15854,15197,-4913,-6504,-2544,26248,32767,-32768,1662
-224,5392,17580,-18987,-6539,971,16528,-2720,-2048,32767,14598,-11300
-7884,4676,-23832,5362,-32113,-1904,-14868,-6836,32767,11394,-32768,16308
31016,1060,2548,24897,4131,8872,6192,4952,-3988,-21936,-368,-21341
0,18528,15092,10360,10429,7424,-9716,3864,10012,-27162,32767,32767
32767,-8900,13732,-32768,-32768,-13142,32767,-32768,32767,11742,3650,-32768
15052,-2860,-18884,-869,21526,-7099,-20756,-25304,-3728,-22535,-32768,21688
19700,7148,29744,-32768,-32768,13293,-4648,-5156,5796,31677,32767,-16170
-4460,-3064,-31016,2405,8192,2551,2044,-3128,2072,-2552,-28080,-8149
32767,13416,-10188,32767,-14528,5267,-19812,2744,25136,-7121,32767,15817
6396,14064,17412,-5044,2567,8429,2476,-720,14840,32767,32767,-22514
31644,15484,14872,-32768,-32768,-21323,5292,-8260,10804,6502,-32768,26265
21544,-1632,-19172,-7361,25405,-9592,-12748,-1352,23544,-32768,32767,32767
-936,-3960,-3008,-19307,-19542,7029,-1692,628,20804,32767,32767,-32768
5320,-2956,-13916,-3237,824,409,10116,1672,6244,32767,-27049,-17258
32767,4528,-252,12759,-4349,8843,-29004,-2084,32767,-32768,4986,32767
