under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
13044,-624,9484,190,-63,-19,-12432,340,-11344,-21,123,96
13008,-672,9436,14,209,123,-12436,408,-11420,17,136,93
12172,-2560,9464,1672,1474,-4953,-12456,512,-11212,-78,96,5
14236,-6888,12684,14467,-16961,10191,-12616,2212,-11044,-309,79,-290
2624,15492,4828,110,0,-78,-13072,816,-10148,42,115,35
2576,15480,4748,213,178,278,-13144,864,-10236,-13,141,87
2456,15528,4712,148,167,472,-12988,604,-9772,-230,812,9
3284,15416,4964,-978,-83,-1915,-13064,748,-10332,-172,445,428
2856,15064,4644,-484,656,-156,-12964,608,-10144,50,186,58
1856,15420,5008,450,96,33,-12968,944,-10212,38,41,-52
1908,15532,5024,349,45,316,-12944,944,-10216,-25,49,180
1676,15500,4992,-776,234,-2590,-13308,684,-10344,405,-280,-539
1232,15032,5112,214,-16,436,-13188,808,-10348,-47,130,111
2124,15108,5076,-1282,409,-4706,-13020,828,-10252,-18,142,241
1100,15536,4960,677,-58,537,-12800,956,-10784,104,89,-217
1272,15484,4676,221,19,114,-13688,1384,-9812,126,101,152
1304,15656,4832,191,89,112,-12976,656,-10288,-23,155,124
1132,15592,4824,281,10,398,-13104,788,-10156,17,155,49
1056,15508,4880,134,66,40,-13072,836,-10172,11,232,126
1068,15604,4940,99,38,131,-13068,812,-10236,23,143,38
1208,15636,4900,207,26,211,-13040,800,-10252,34,143,51
1320,15604,4940,118,53,148,-13028,724,-10340,17,121,58
1280,15596,4776,113,94,127,-12952,696,-10332,44,164,93
1296,15596,4892,161,50,112,-12960,692,-10216,2,143,92
1336,15512,4872,159,62,125,-13152,632,-10360,-42,138,117
1340,15624,4740,145,52,142,-13020,716,-10244,-3,135,40
1276,15660,5008,165,70,125,-13128,688,-10152,65,136,58
1228,15600,4908,119,72,156,-13092,784,-10224,49,138,30
1264,15616,4940,146,47,137,-13052,616,-10184,111,143,10
1240,15568,4920,163,75,145,-13080,760,-10248,5,126,83
1312,15652,4784,175,15,162,-13072,556,-10280,55,154,59
1348,15600,4900,170,45,104,-13004,668,-10192,46,132,69
1200,15628,5000,147,56,127,-13092,636,-10216,-20,126,52
1256,15624,4924,138,69,122,-13068,752,-10256,16,137,94
1264,15572,4860,130,83,137,-13040,780,-10236,24,137,30
1232,15592,4968,154,36,129,-13056,776,-10356,23,175,92
1232,15560,4820,177,51,123,-12988,656,-10128,36,155,72
1220,15648,4920,143,61,121,-13064,752,-10244,-25,161,88
1224,15604,4896,159,77,106,-13048,724,-10324,6,137,39
1256,15624,4840,135,72,123,-13116,748,-10256,7,140,112
1280,15660,4848,156,69,125,-13108,748,-10196,12,131,56
1240,15568,4988,134,65,140,-13124,708,-10192,28,142,18
1312,15776,4936,146,78,131,-13096,720,-10364,-35,154,109
1308,15592,4836,157,92,128,-13096,740,-10224,22,129,79
1212,15600,4816,137,47,131,-13124,760,-10260,40,152,60
1220,15560,4852,127,56,122,-13140,812,-10296,17,146,73
1264,15588,4920,165,58,129,-13064,764,-10192,46,128,64
1256,15656,4804,146,50,141,-13040,812,-10320,51,151,44
1232,15668,4848,150,70,122,-13104,712,-10280,42,112,11
1284,15576,4844,138,75,133,-13080,740,-10352,21,132,20
1260,15592,4908,143,75,99,-13136,724,-10248,3,195,90
1228,15568,4840,153,53,126,-13128,660,-10288,6,144,85
1264,15624,4860,146,42,113,-13060,732,-10244,47,161,38
1316,15600,4852,70,48,101,-13100,768,-10256,-24,184,85
1292,15644,5016,155,68,148,-12992,704,-10204,-9,155,90
1300,15616,4848,131,23,138,-13056,724,-10252,27,147,49
1252,15600,4932,143,38,103,-13028,816,-10228,4,144,110
1264,15544,4892,130,78,103,-13024,772,-10284,45,157,60
1240,15584,4848,115,43,129,-13088,748,-10224,26,166,78
1276,15540,4860,141,53,114,-13004,688,-10276,25,146,57
1232,15632,4928,152,99,110,-13016,668,-10164,41,151,43
1256,15652,4936,143,56,129,-13080,704,-10272,35,155,68
1236,15592,4908,142,43,130,-13028,696,-10192,2,166,94
1264,15644,4896,150,75,113,-13092,792,-10288,23,130,86
1300,15688,4916,108,89,116,-13000,732,-10308,-11,143,86
1252,15612,4868,147,59,151,-13012,752,-10240,38,137,51
1296,15580,4904,148,61,129,-13072,720,-10292,48,124,55
1304,15616,4852,146,53,122,-13020,648,-10232,10,135,81
1288,15672,4924,137,36,129,-13024,712,-10324,47,150,51
1272,15544,4816,157,60,129,-13140,712,-10268,9,144,96
1328,15552,4760,138,73,137,-13100,664,-10308,-10,145,91
1232,15648,4840,152,46,112,-13080,728,-10248,47,141,19
1320,15620,4876,138,65,113,-13076,744,-10300,25,156,102
1228,15668,4844,131,46,102,-13096,676,-10288,23,163,49
1312,15584,4876,144,61,117,-13016,644,-10244,35,154,41
1320,15784,4928,139,41,131,-13088,716,-10200,-21,127,103
1316,15692,4848,136,90,123,-13048,724,-10172,-14,169,74
1280,15580,4880,169,52,109,-13096,704,-10192,0,132,77
1248,15624,4852,160,97,94,-13060,732,-10168,4,150,92
1504,15656,5092,254,-69,-34,-13660,-1032,-9920,-2177,1610,2805
2792,15720,548,1576,6634,-4593,-13488,1592,-10012,67,232,96
748,15928,4264,1144,-169,3,-12964,-1820,-11376,-2537,1384,3040
160,16064,888,-2162,558,-410,-14020,2564,-10696,-2142,108,4220
424,16252,3500,-995,-392,-1237,-13188,1608,-9988,-803,375,981
392,16228,3432,-1961,367,-462,-13072,996,-10372,-206,188,457
160,15928,4072,-215,22,103,-12896,716,-9612,3286,-1373,-3891
84,15952,4160,-3,91,126,-13036,616,-10184,54,338,72
-4976,18144,-13580,9244,5438,-116,-13316,276,-10032,101,-375,-44
400,15856,4556,764,143,-275,-13240,808,-10236,124,672,-201
-944,16008,5704,4077,3371,12882,-13060,476,-10024,117,-2,-125
328,16064,4860,-5861,2087,838,-13148,212,-10268,-78,337,29
-1720,15520,5352,-8981,2291,-11434,-13116,548,-10220,38,241,-13
-3820,13472,7316,-831,-7552,-338,-13700,1028,-10000,43,394,335
-1996,12200,5952,-138,-3799,3137,-13072,620,-10248,12,99,64
-9344,25276,18992,-4656,-5017,-11964,-13136,532,-10344,-3,283,-34
-3744,14016,7424,4905,5695,-3763,-13028,520,-10216,-32,209,107
2604,17996,3676,-206,3658,12913,-13188,548,-10296,-34,52,108
-1992,15064,4260,917,256,1050,-12984,768,-10220,5,228,6
-2404,15484,4888,-134,45,-47,-13096,540,-10220,3,133,109
-2400,15540,4252,346,3,791,-13064,572,-10260,-11,193,162
-2252,15388,4812,88,123,176,-13316,608,-10100,235,-24,-70
-3388,13720,8452,-105,-1699,-2773,-15716,5716,-13012,-6406,5629,8722
-1788,15628,5848,-476,-1218,-4872,-13140,1676,-9856,-1470,2001,2165
-2884,15276,6824,-1400,106,812,-12584,1876,-10304,792,-90,-1996
-3076,14452,6576,1120,110,-583,-13260,200,-11144,-549,525,2082
-2164,15332,5932,3136,344,1619,-12864,588,-10248,-37,1,57
-3032,14808,5764,551,22,112,-13064,628,-10228,18,124,37
-2660,14964,5736,48,61,159,-13004,504,-10220,15,142,72
-2556,15132,5656,183,41,102,-13020,532,-10264,21,159,31
-2592,15120,5828,111,46,177,-13016,536,-10264,1,115,90
-1372,15132,7792,6895,-455,2790,-13240,292,-10472,71,-116,81
-5020,12896,6000,-12366,212,-17783,-13544,-1672,-9504,224,441,-1041
-2000,15460,6468,1024,-106,-923,-13084,404,-10156,17,63,-139
-2404,15128,5044,2397,-226,184,-13072,460,-10128,33,174,-92
-2164,15776,3896,3756,-316,2014,-13100,696,-10392,-36,170,216
-3752,14548,5764,-5512,816,-1313,-13064,464,-10048,99,211,-120
-3036,14780,6048,-3665,-1671,-4987,-12864,592,-10352,-30,4,74
-3404,15008,6908,1127,3032,-5373,-13028,992,-10452,-152,84,351
-4444,14608,5800,2588,-6231,-4984,-13864,508,-10124,115,190,-42
-3976,14588,6444,800,-725,1753,-13284,544,-10288,7,230,129
-2420,15092,6872,-1313,-5674,-7229,-13348,460,-10232,45,64,119
-3500,14496,7028,1502,-1643,4499,-13120,600,-10188,52,234,-51
-2780,15296,5748,-1298,140,-1622,-13168,36,-10388,414,22,-455
-3448,15084,6028,1897,-1294,-669,-13176,520,-10196,-30,185,145
-4284,16708,2996,5716,2644,194,-12956,576,-10148,113,355,69
-6576,20004,2648,-122,6512,-3303,-12764,472,-10132,-36,166,72
-4512,14596,5640,-1623,-911,-2020,-13092,516,-10228,19,144,60
-5376,13244,4324,7772,-9131,18358,-12860,308,-10096,104,151,-135
-2528,14836,4788,-3332,211,4421,-13216,620,-10248,-26,176,123
-3068,14308,6552,-5601,-2758,-2849,-12788,-88,-10436,176,157,-461
-2380,13944,7596,-6219,-3345,-1792,-13376,464,-10508,-61,-23,285
-1964,13556,8128,-599,170,-245,-13296,488,-9884,16,64,158
-2856,13148,8868,-1561,169,-1005,-13048,656,-9772,448,667,-339
-2860,10128,10068,-3769,-2170,204,-12300,-392,-9072,-148,437,415
-2916,12672,10792,2161,5334,1487,-13172,656,-9784,-147,366,148
-3540,11884,6628,32767,-7424,-21162,-13196,8,-10268,186,-282,61
420,16208,6224,817,-2100,-2005,-13116,288,-10224,64,84,-24
-2108,13804,6244,4510,-760,1793,-12944,408,-10320,-53,210,97
-1664,14712,6228,180,-1692,2720,-13076,212,-10276,29,309,94
-1116,14720,6312,-2063,-3406,2635,-13296,620,-10376,-256,-170,88
-2708,12624,10008,-7219,2276,-5131,-13140,-2368,-9572,1922,-55,1282
-1476,13884,8340,6942,-2921,6731,-13100,528,-10252,110,124,-106
-780,15176,6092,2701,1578,585,-12972,608,-10192,-26,128,205
-2244,14724,6424,1187,1959,1545,-13132,484,-10300,167,220,52
-1352,14952,6492,176,70,86,-13036,500,-10288,-2,147,79
44,12588,4488,6294,21715,8095,-12860,612,-9692,-295,718,312
-1708,15360,6064,77,1600,5389,-13196,340,-10468,4,196,49
-1928,15268,5480,213,184,600,-13072,568,-10388,30,126,121
-1704,15344,5376,254,66,142,-13256,-1044,-10588,-941,18,-1907
-1916,15240,5316,85,65,174,-14764,-820,-10488,1270,-575,-1215
-2052,15272,5624,131,81,42,-13368,988,-10572,215,292,-457
-2000,15180,5444,21,101,129,-13004,248,-10312,-190,153,459
-1908,15352,5428,135,73,115,-13024,540,-10316,24,98,77
-1940,15368,5504,132,55,121,-12960,476,-10324,7,169,90
-1880,15404,5412,130,120,60,-12956,440,-10340,41,140,82
-1916,15412,5380,121,83,153,-13092,464,-10280,3,177,62
-1888,15328,5432,134,89,124,-13040,388,-10400,-26,107,48
-480,16444,2320,-6233,907,1735,-13000,164,-10336,-90,387,56
-1732,15504,5100,-22,413,1537,-13044,484,-10416,18,126,83
-264,16512,1788,1739,-1475,3866,-12964,684,-10400,11,112,-78
-1556,15352,5744,-1373,-222,-1335,-12964,472,-10400,-26,129,81
-408,15964,5108,2731,-417,1031,-13036,504,-10324,36,160,37
-748,15744,4856,-934,1851,-337,-12520,12,-10304,-63,-48,275
-1544,15516,5228,125,-1,-130,-13060,408,-10296,4,182,103
-1832,15340,5204,114,20,61,-13048,536,-10328,6,150,72
-1820,15388,5328,114,38,119,-12984,444,-10300,20,118,102
-1808,15376,5276,112,67,124,-13060,520,-10272,43,167,39
-1476,15352,5136,161,69,36,-12968,232,-10308,-79,113,183
-1880,15364,5348,144,52,93,-13044,432,-10316,72,167,60
-1780,15412,5164,148,69,186,-13056,448,-10288,38,171,97
-1808,15396,5264,124,87,134,-13044,428,-10240,31,174,90
-1804,15436,5304,139,58,106,-13056,424,-10324,15,146,52
-1784,15444,5284,116,89,140,-13048,372,-10368,-7,140,70
-1740,15332,5360,98,77,187,-13016,380,-10268,-1,187,139
-1796,15424,5372,123,54,92,-12984,476,-10240,17,142,50
-1868,15348,5412,159,70,109,-12768,572,-10292,18,127,113
-2048,15280,5372,195,32,178,-12984,632,-10228,6,140,70
-1292,15484,5080,179,46,137,-13024,32,-10440,-2,153,-23
-1528,15336,4984,97,96,425,-12972,-84,-10272,31,15,247
-1668,15380,5112,150,71,-28,-13040,320,-10424,81,64,70
-1912,15388,5416,109,94,279,-13068,544,-10320,70,146,26
-2060,15204,5516,204,33,77,-13072,672,-10284,3,235,120
-2296,16004,5632,-545,37,511,-12584,-784,-9820,-329,-187,852
-1900,15316,5352,47,88,146,-12944,564,-10332,-4,155,81
-1888,15376,5372,72,22,13,-12856,584,-10308,13,163,73
-1476,14952,4360,84,-193,-356,-13276,44,-10592,300,18,-660
-1784,15332,5308,185,72,193,-13024,500,-10304,26,131,32
-2092,15232,5228,110,131,145,-13012,656,-10304,-9,91,236
-1884,16240,6888,-466,803,845,-12320,752,-10176,-414,330,921
-1804,15340,5580,172,53,249,-12980,572,-10392,44,138,52
-1936,15368,5336,105,70,142,-12900,632,-10240,53,217,-59
-1712,15548,5596,-2,220,252,-12604,760,-10124,20,195,-51
-1768,15388,5320,162,66,206,-13028,496,-10404,12,134,38
-1804,15352,5324,152,54,84,-13056,536,-10312,-8,155,75
-1644,15304,5076,178,83,192,-13068,376,-10436,3,112,113
-2056,15244,5368,129,39,97,-13052,684,-10252,35,159,34
-1872,15352,5348,79,108,142,-13084,536,-10312,21,130,68
-1748,15324,5240,82,58,102,-13044,268,-10280,-22,148,92
-1852,15272,5384,389,47,223,-13160,352,-10356,37,128,74
-1972,15316,5516,121,35,-5,-12948,652,-10388,37,127,72
-2008,15328,5400,42,29,-12,-13136,660,-10260,38,159,57
-1488,15392,5204,-71,25,-261,-12908,188,-10276,-61,178,90
-1948,15396,5576,455,36,118,-13076,660,-10356,74,110,-18
-2076,15276,5604,226,83,376,-13068,616,-10324,35,155,30
-2184,15296,5464,80,51,31,-13080,952,-10248,-7,167,94
-1264,15572,4932,116,48,183,-12868,64,-10348,-32,170,119
-1704,15140,5272,61,63,-6,-13040,656,-10240,49,151,-70
-2008,15324,5460,145,56,235,-13008,540,-10304,44,129,18
-1756,15348,5064,116,9,-235,-13060,508,-10292,-40,138,94
-1892,15776,5504,1061,-69,780,-12780,-4,-10180,73,221,-10
-1788,15288,5480,177,-14,-9,-12876,484,-10324,88,131,16
-2376,15176,5484,140,62,229,-13124,784,-10316,29,110,33
-1452,15324,5176,210,-185,-1062,-12952,420,-10360,-47,158,140
-1952,15184,5220,56,41,-26,-13440,508,-10468,48,176,26
-1668,15320,5392,235,49,183,-13012,340,-10408,39,152,42
-2148,15244,5560,60,58,-84,-13072,808,-10276,-10,156,117
-1888,15320,5200,142,51,217,-13184,248,-10392,62,126,16
-1764,15352,5392,156,-4,131,-13048,456,-10400,30,181,66
-2200,15112,5488,102,59,-196,-13188,704,-10324,-12,168,102
-1724,15424,5128,131,96,202,-12816,228,-10128,34,102,56
-1764,15444,5324,167,88,351,-12968,484,-10356,29,168,66
-2024,15344,5480,148,101,200,-13060,692,-10308,-13,131,100
-1712,15532,5204,191,84,162,-12960,264,-10272,25,169,67
-1792,15336,5384,180,62,150,-13060,456,-10400,50,146,30
-1868,15312,5408,93,88,86,-13076,708,-10308,9,146,79
-1676,15436,5360,115,78,137,-12952,320,-10268,12,143,98
-1832,15316,5336,117,36,190,-13068,532,-10364,3,169,76
-1552,15412,5296,-189,66,-88,-12900,488,-10368,-34,131,134
-1704,15440,5236,175,97,239,-12972,276,-10284,14,104,85
-1924,15324,5372,142,48,48,-13052,460,-10312,40,100,65
-1808,15356,5372,146,67,107,-13044,384,-10280,26,117,71
-1840,15400,5456,102,80,109,-13016,520,-10376,53,181,59
-2052,15304,5472,182,85,74,-13044,584,-10240,24,129,50
-1724,15188,5212,266,92,98,-13196,220,-10544,5,228,-1
-1880,15324,5392,140,36,82,-13096,524,-10408,5,159,71
-1976,15284,5440,150,71,144,-13096,660,-10320,49,133,117
-1792,15452,5236,146,16,157,-13088,380,-10324,0,115,72
-2032,15252,5572,164,18,40,-13112,820,-10308,18,160,81
-1804,15420,5352,126,66,143,-13000,420,-10184,17,128,45
-1784,15432,5284,125,98,187,-13076,384,-10384,43,170,29
-1676,15440,5388,143,22,11,-12932,520,-10352,24,170,36
-1700,15396,5320,135,75,48,-13012,340,-10304,33,152,48
-1720,15416,5312,155,12,59,-13128,456,-10208,-18,142,83
-1728,15348,5260,125,77,101,-12948,436,-10308,1,128,44
-1868,15324,5336,125,41,105,-13112,472,-10300,16,162,64
-2040,15484,5400,2,55,125,-12992,644,-10264,41,146,52
-1704,15536,5328,172,56,137,-13044,444,-10340,16,108,83
-1964,15344,5360,125,65,93,-13008,664,-10328,-32,165,73
-1636,15444,5272,207,56,179,-12992,232,-10156,-2,178,89
-1788,15456,5216,169,58,116,-13056,564,-10220,10,162,58
-1844,15060,5104,85,87,184,-13152,396,-10328,82,113,-23
-1744,15392,5208,250,80,125,-13040,432,-10200,-7,161,90
-1696,15424,5256,84,66,66,-12968,296,-10256,49,148,56
-1796,15436,5360,197,70,140,-13032,432,-10244,-5,158,78
-1776,15420,5388,131,94,97,-12932,440,-10308,13,142,89
-1852,15320,5464,135,93,140,-13072,512,-10212,32,168,36
-1884,15368,5372,155,61,106,-13104,564,-10260,18,167,53
-1800,15328,5288,143,98,190,-13044,412,-10332,43,151,91
-1620,15484,5148,77,28,71,-13064,172,-10392,6,162,73
-1756,15336,5368,129,62,116,-13024,460,-10328,26,134,64
-1728,15336,5384,132,114,118,-12988,552,-10368,16,125,81
-1820,15320,5228,137,78,118,-12972,512,-10232,7,149,92
-1864,15388,5316,161,33,123,-13048,480,-10304,4,139,63
-1916,15364,5412,142,67,108,-13012,540,-10320,42,148,76
-1764,15440,5256,122,44,149,-12960,380,-10272,-5,132,83
-1752,15416,5384,139,49,152,-13028,476,-10384,40,148,55
-1828,15352,5356,105,49,61,-13036,520,-10236,19,150,64
-1816,15380,5476,110,24,58,-13064,464,-10372,52,127,69
-1688,15468,5220,146,57,117,-12988,324,-10284,28,157,31
-1896,15392,5232,121,64,152,-13036,480,-10332,20,148,66
-1776,15360,5488,133,35,101,-12996,600,-10348,22,142,64
-1752,15372,5480,129,47,124,-12980,476,-10252,9,126,83
-1792,15356,5372,163,38,131,-13020,500,-10312,4,140,47
-1804,15332,5336,140,82,93,-13016,500,-10252,11,126,45
-1848,15360,5340,156,94,138,-13036,452,-10284,16,166,88
-1800,15324,5332,146,76,109,-13056,488,-10380,20,128,66
-1844,15416,5384,129,50,121,-13044,492,-10304,28,163,57
-1828,15404,5192,173,72,104,-13040,608,-10292,59,131,82
-1888,15400,5376,80,46,132,-13040,476,-10264,9,126,84
-1860,15376,5444,142,80,134,-13048,496,-10272,10,170,70
-1748,15416,5248,103,49,95,-13056,384,-10328,6,134,56
-1768,15388,5372,138,32,112,-13040,396,-10340,-6,133,61
-1764,15368,5380,161,73,154,-13048,340,-10284,15,156,56
-1868,15372,5420,144,46,75,-13016,484,-10252,31,142,53
-1732,15448,5352,136,36,142,-13064,348,-10320,48,149,50
-1900,15376,5280,170,63,209,-13080,512,-10288,30,124,56
-1752,15376,5452,101,95,109,-13032,508,-10348,-10,126,112
-1776,15324,5416,132,81,155,-13004,456,-10332,35,147,73
-1824,15344,5352,133,66,115,-13084,504,-10236,20,168,63
-1800,15404,5376,155,82,130,-13044,432,-10268,30,127,73
-1704,15404,5292,143,65,151,-13052,388,-10260,-6,139,68
-1788,15404,5324,136,16,133,-13092,472,-10268,6,135,73
-1804,15288,5372,110,67,131,-13084,456,-10228,14,122,87
-1840,15280,5308,125,52,134,-13020,548,-10364,22,150,70
-1780,15296,5320,120,55,94,-13028,468,-10260,12,132,53
-1736,15372,5308,156,46,93,-12996,388,-10408,0,120,80
-2048,15748,5508,108,-51,88,-13008,552,-10444,-21,209,87
-1684,15392,5260,124,54,92,-13020,472,-10348,4,169,54
-1740,15320,5284,90,11,-40,-13116,300,-10400,25,76,118
-1780,15436,5392,131,60,173,-13004,464,-10380,21,114,111
-1772,15224,5304,139,80,163,-12836,688,-10248,-20,142,76
-1748,15388,5280,177,48,43,-13124,380,-10304,-2,143,81
-1816,15312,5380,139,49,166,-13016,544,-10320,11,156,99
-1876,15284,5376,134,43,129,-12972,436,-10396,1,148,97
-1860,15364,5388,126,49,117,-13044,508,-10372,35,122,55
-1844,15424,5356,126,32,140,-13004,444,-10312,24,147,72
-1772,15476,5360,130,89,96,-13052,524,-10364,38,176,35
-1764,15404,5364,125,69,118,-13040,420,-10316,12,141,60
-1832,15336,5416,137,48,134,-12984,512,-10232,21,135,62
-1840,15376,5400,141,42,121,-13060,500,-10376,-7,179,71
-1784,15376,5308,112,61,139,-13076,548,-10304,2,144,100
-1848,15356,5376,138,77,106,-13068,504,-10348,-4,139,89
-1820,15352,5300,158,62,64,-13040,444,-10312,3,141,56
-1740,15400,5308,133,76,155,-13020,456,-10332,-15,141,62
-1800,15412,5400,136,29,144,-13016,448,-10328,26,193,83
-1732,15408,5340,148,20,154,-13012,404,-10348,12,129,74
-1896,15364,5372,125,49,104,-13068,444,-10232,10,127,108
