under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
1692,2956,6448,27063,-21752,3850,-6816,18412,19172,-7646,4515,482
2816,32767,-32768,5788,230,2173,-32768,4736,-10352,10177,-21896,5805
-32768,-9276,5524,-7705,29559,21395,-5380,-6368,-26936,1244,-16739,6121
-10344,-19716,24032,27317,11402,10340,-3956,816,8688,-18819,-24403,4172
-32768,-1056,-28576,-8199,-13129,-14055,-26020,-10948,-32768,20540,25676,22019
3760,12464,-24984,7999,-21652,-4309,-32768,-1920,14836,2701,21634,-8789
-9400,-3976,32767,-763,-22318,1470,-608,-5544,32767,-17580,8102,1387
-10580,-2900,-32768,-32768,23677,9962,-32768,-7524,-23296,8154,-21679,12385
-32768,-872,20584,-15095,30405,15721,5120,-7764,-24208,-5832,-16321,-2380
-10004,4196,27616,15940,1690,4410,11628,1280,30996,19241,-7872,-14
-32768,1788,-31556,6488,-25373,-22298,-32768,-912,-32768,-528,25483,-15175
11428,9476,-15244,-7471,-6811,-3291,-13376,-9588,23392,5184,23928,-5984
2548,-10840,7244,-32768,-807,-3102,-9528,-7032,14572,-4466,1615,-3720
-17712,-11816,13936,-21852,32767,11432,8556,-5372,-14680,-15355,-23961,-1652
-17816,11496,14200,-5727,-9940,-596,-7296,4428,-26380,14012,27824,6339
-32768,13756,-30664,-7570,-26930,-26757,-32768,-3464,-32768,-10438,26578,-10461
3988,-4336,-19828,-4716,-8387,-16068,-9144,-1968,20768,7565,15044,-11362
-13500,-15744,9260,-23627,24137,11275,3288,-14004,-7096,-32768,-20417,-5820
-10376,10400,9676,-16342,-9711,-850,-432,8052,-32236,-7034,15404,4436
112,17612,-17480,-32768,-1045,-16720,-17028,-11736,18900,3804,6495,-8544
1332,-1436,17888,-7812,-11573,7373,-6736,1396,9432,-32768,-8983,-6373
-24648,-11084,-22128,-8930,6016,8479,-29212,-6064,-24008,-13340,-27344,368
-27628,-6336,10796,-24702,12125,12640,3148,-5064,-15064,-5908,-7148,-3182
-7956,-4928,11376,3985,-3248,1279,12612,1992,19456,15338,-223,-3711
-32768,14188,-14764,-9672,-23305,-11057,-19924,-5392,-27056,10302,10445,-9803
-12372,3552,-16372,-14992,-22300,-10673,-32768,-4028,12296,-25661,19521,-2995
2844,-10924,7132,-3233,-10501,-7008,-3304,11688,15868,-23754,6739,-1263
-19352,29732,-12748,-5626,-4204,-6581,-32768,10580,-3460,-8329,-17382,2071
-30644,-2732,-18556,-12519,16247,14646,-23736,-18372,-24024,-11463,-32768,1377
-8196,-25760,12724,-22756,18590,15110,1724,8556,-2556,-5797,-8251,6024
-14924,8352,12156,7461,-15811,177,-14156,2228,-4228,-5083,20416,6069
3704,7048,-14952,-1561,-11963,-1416,-29216,-21328,26780,-13215,17605,-772
-4688,-5532,15372,-11195,-5557,-2948,-3476,-1256,23728,-25771,-635,-758
2828,-9156,-22096,-23157,16504,-3513,-32768,1628,-21808,-15351,-22576,9091
-32768,-11884,10552,151,-34,-48,1184,-6596,-18320,7903,-19549,-4730
-10972,-25256,25244,26810,-252,8839,-11628,1488,17528,5433,-18510,11912
-32768,-7708,-17884,4458,-14119,-9500,-32768,-31940,-32768,-8125,12467,16066
-17012,9348,-19228,19234,-27985,-3192,-32768,12360,1280,-6364,32733,-15193
1112,-3748,-1772,5571,-10542,-2796,-6016,23092,21444,2613,5530,-2417
11816,28636,-23212,18027,8796,5164,-32768,11108,-6516,5637,-20706,2671
-32768,-16260,-7312,-13282,28990,22466,-8800,-8956,-29204,-2395,-31730,3186
-10764,-30608,21132,15960,29001,10918,-3628,5992,5244,-17748,-15252,1182
-32768,-21872,-17108,386,-14301,-5980,-21156,-32768,-32768,-6114,32767,1610
-15460,7232,-27760,13910,-24991,-11009,-32768,12840,10468,-1579,32767,-18469
2572,-2096,5744,16048,-20793,-93,-5844,15408,32767,-11027,1964,1166
-10656,32767,-32768,-11129,1777,-496,-32768,5000,-13280,-6525,-23095,5726
-32768,-6596,14460,-7324,31718,21420,-1036,-6100,-28252,-3285,-30636,1695
-7060,-23492,32767,26135,1075,7979,-13028,-228,23452,-14648,-32768,9613
-32768,3448,-23236,18924,-23493,-6435,32767,736,-32768,29704,19816,-9371
3860,10792,-21532,19515,-23750,1882,-32768,-9088,23588,7370,26061,-11283
-12472,-3188,27552,4756,-16667,-4692,-2276,-9076,32767,-27903,13389,-158
-1776,-3748,-32257,-1,-1,-1,-32768,-7820,-28720,-4735,-19319,11441
-32768,-5724,18868,-27490,32366,15261,19400,-6412,-25680,-10969,-31070,-6518
-9096,13752,23144,11106,4824,4104,14348,-504,18968,26796,-11003,-2178
-32768,4180,-32768,15537,-25593,-15083,-26668,-7328,-32768,18233,20485,-19718
14320,26404,-17816,-1690,-18041,-1586,-24828,-4000,15516,12582,28195,-9111
-9632,-6680,23604,-25804,-20156,-8118,-10036,-18004,18020,-560,1297,-4030
-32768,1108,-32768,-6964,24154,17385,-32768,-14496,-32768,10068,-24760,17619
-12020,-27744,7140,-24142,32767,18261,13644,-6208,-19840,-5007,-28384,-801
-20324,7624,9592,-6991,-11970,1862,4744,8572,-32768,3154,32767,5575
11244,3740,-18976,6318,-9149,-6164,-10928,11624,15480,7770,17424,-7718
-11148,-10396,-18404,-20912,19969,-3008,-22232,-2936,14188,517,-7553,-7914
-32768,-5752,-26876,-4456,30968,20823,-18044,-3868,-32768,22223,-18762,20935
-9364,-31000,17996,143,29101,11936,9656,-2480,-8824,-22011,-26050,-7416
-28784,-20120,-7504,-5540,-17109,-2609,-32556,1796,-30476,-32768,-5668,-740
3808,-3172,1480,17974,-18948,1969,-5264,20340,28600,-9638,11897,-993
-1504,32767,-32768,-18557,10561,-3671,-32768,-3404,-5804,3178,-5657,2482
-32768,-504,13700,-13650,29310,20082,-3516,-2124,-30764,3609,-15691,7630
-8168,-19836,32767,32767,5349,10802,-9084,-5752,15968,-26213,-32768,3529
-32768,4264,-26396,18243,-25484,-6189,32767,2160,-32200,32767,18723,-11260
4916,11312,-24228,9595,-22003,-3061,-30740,2292,18944,13364,25737,-10556
-7196,-3108,26848,-16006,-24848,-4555,-5140,-10568,32767,-22953,11507,58
-32768,-7348,-32768,-11547,17023,16101,-32768,-6308,-31732,8322,-26002,13278
-22040,-17276,9908,-25180,30988,15079,10144,-4120,-18280,-14975,-20953,-1567
-16316,14832,15624,3346,-4566,2479,-960,-1068,-32768,32767,32767,486
-32768,12428,-32768,4028,-25255,-24078,-32768,-2936,-32768,-11565,23147,-7923
8760,8092,-11352,4800,-10477,-3479,-13020,11736,14440,14784,16564,-8943
5268,164,-12336,-25383,15227,2135,-9348,-11280,14428,5146,-5473,-5097
-32768,-4632,-28504,-1983,27070,18344,-30764,-11644,-32768,19361,-24255,24524
-11676,-24432,8204,-13787,28765,16768,9588,-4792,-14900,-19967,-25087,2835
-20064,5760,13220,2583,-15213,2993,632,16076,-32672,-15833,32767,8169
-32768,10148,-32768,8990,-26754,-21402,-32768,164,-28960,-1660,27417,-9526
4108,-8316,-8284,11119,-11281,-4724,-12536,16464,15828,8217,17690,-7853
-204,-3324,-22776,-10529,24294,-435,-14524,-4576,10484,924,-13458,-4675
-32768,-7148,-28220,-8442,24686,17079,-27108,-6508,-30876,17270,-21643,17202
-13092,-30132,15592,-9999,29703,13924,9872,224,-9844,-16089,-20131,988
-24780,-3632,3072,-1895,-16721,-1896,-31696,832,13328,-22745,-1810,-2503
-21376,3704,-28724,6968,-27223,-16563,-32768,9748,-8252,-1804,27663,-13438
1232,-6232,3284,16341,-18280,-6318,-8124,15484,22272,4387,2465,-4077
-32768,-32768,32767,32767,-32768,-3733,-32768,19168,-3816,11138,-18352,-1322
-32768,-9336,4404,-10016,28827,21507,-3000,-2492,-31784,-8359,-14917,9278
-7860,-21736,17452,29441,12879,10765,-12168,900,20108,-10272,-32768,5840
-32768,-5556,-26728,-8346,-15484,-10241,-18708,-23632,-32768,9631,32767,20069
5304,14928,-18332,6669,-16176,1113,-32608,-3784,19112,5736,22222,-8857
-5716,-916,19852,-27638,-17959,-4974,-5024,-3116,27172,-21834,9980,532
-28584,-3280,-32768,-23358,19557,12420,-32768,-9528,-26160,11784,-21964,12793
-25544,-9052,13256,842,-999,-679,11312,-8744,-24000,-463,-16837,1526
-11204,11484,32767,11251,2579,3472,11992,-588,32767,19692,-3560,-5316
-32768,124,-32768,-1,-1,-1,-32768,-7716,-32768,4317,25018,-14615
11852,10392,-14780,-3344,-9755,-788,-19152,5780,16304,14984,20429,-9307
17284,-1,-1,-1,-1,-1,-10416,-18220,16524,-11178,-958,-3058
-32768,2596,-32476,-3012,24017,15230,-32768,-11296,-32768,23990,-24906,17625
-13336,-24272,6112,-13497,32049,16510,-876,-3012,-20048,-20355,-32768,-712
-17096,10804,12088,-1076,-11192,2456,-8276,7236,-32768,32767,29712,14374
-32768,10612,-32768,795,-26063,-25522,-32768,-6032,-32768,-8527,28824,-7033
8140,1960,-18064,10331,-9308,-1870,-7880,19352,16932,15030,19212,-7860
11164,-16044,-14224,-26058,32767,-2140,-15052,-12496,13592,5433,-11321,-7180
-32768,3012,-26308,-1367,25387,17545,-30736,-8364,-32768,19812,-21172,19559
-9756,-32768,6284,-6048,29846,16558,6608,1792,-16364,-18474,-23514,2120
-24252,-512,3028,-4531,-16314,2027,-32112,-692,-6832,-9432,19511,898
2404,-2428,3536,21762,-19833,-445,-8524,10152,22780,-19625,3425,-1020
440,20972,-32768,-726,16765,-11902,-32768,-7656,-14208,-2751,-19008,580
-32768,-1776,12036,-10362,28271,18566,-936,-4360,-24572,-554,-12344,6849
-9300,-9612,32767,26099,5395,7387,-7544,-148,16480,-9015,-32768,6215
-32768,76,-29864,14716,-23440,-10976,17664,1452,-29564,24344,12037,-10909
6396,14816,-20084,3824,-16769,-3248,-30156,-4556,20344,4589,23343,-9493
-7272,-6164,27788,-24565,-21047,-7481,-3408,-3544,27252,-22586,10992,-685
-30580,-3380,-32768,-26476,13320,12853,-32768,-3692,-26524,6177,-23966,11620
-31028,-8400,16004,-18468,25337,15174,11172,-6132,-21108,-10125,-23299,-1838
-13600,6036,23108,9477,-6278,4596,12908,1424,-5636,32767,32767,-1390
-32768,1288,-31288,16494,-30565,-14496,-5140,-8752,-28976,17735,11947,-17127
9352,12476,-12188,-6172,-8616,2270,-21380,1816,21624,15641,17515,-9074
17312,-4544,-1404,-32768,14131,-5336,-6228,-6040,21012,-19513,341,-2483
-31352,-268,-24564,-4517,17771,10132,-32768,-10772,-27192,22897,-24544,10434
-17984,-11216,14180,-14954,26215,11224,9740,-5556,-15148,-19906,-17631,-3833
-9596,11280,13952,-10776,-3281,-1021,4476,-13268,-22428,29303,21852,-9321
-32768,9060,-20648,-8514,-23245,-25031,-32768,6300,-26224,-29036,18738,-11036
11280,20632,-12900,-32768,-9324,-19586,-12388,816,8256,-8897,10273,-1216
-32768,-15476,32767,20014,-26654,-116,-20296,6352,9836,-23148,-13153,-7181
-29452,-5588,-14140,-8911,8787,9528,-24600,-3544,-25100,-18337,-22929,-220
-12700,-12304,3332,-21597,10052,12229,-2016,-4352,-6084,-26674,-23313,45
-4600,2920,4780,-16234,-5542,-1105,4644,10620,1240,-26645,4652,2146
-32768,8272,-15332,-13461,-12023,-8497,-32768,-13024,-708,4706,7788,6676
-12336,10596,-12252,-30713,-8018,-10438,-21396,-15460,5456,-27175,9114,2030
-196,-14136,8992,-9639,-10948,-9858,284,11704,9860,-30329,-2043,117
-32768,-10852,32767,3354,-25508,472,-29292,17020,-4992,7241,-19181,-409
-29336,-16400,-25128,-11546,14425,12870,-25472,-11292,-13728,-9425,-30458,460
-7468,-29236,14052,-20375,15653,9349,-1952,1948,-376,-1997,-29186,2510
-16212,2552,6588,17973,-16712,775,-18736,-7952,25420,-32768,-5841,4619
-32768,-1744,-27336,5898,-30904,-12295,-32768,18380,-24064,9136,21989,-8741
13820,-4956,-13404,-9235,-9709,-3356,-6624,5948,20236,18079,12240,-6629
-7880,18508,-7864,32767,-1437,950,-31772,1012,3928,-225,-21351,-657
-32768,-9792,-20228,-16675,24878,16960,-19820,-9224,-28336,1451,-32402,1947
-8728,-32768,13444,-8932,26300,13403,8892,2244,-8188,4533,-18073,-279
-32768,-9304,-9748,2366,-15709,-3330,-26072,-32768,-32768,-6593,24033,2800
-17544,1308,-27784,14959,-31601,-11465,-32768,5440,-272,-3117,30303,-14175
8636,-10032,-4392,12958,-13998,-1157,-4808,23800,25128,-11556,1,-1203
-8128,32767,-32768,-6186,8088,-4992,-32768,-712,-8740,194,-25488,147
-32768,-6680,5148,-14216,27465,20502,-9904,-5732,-30488,-8745,-27494,6625
-15172,-21468,22928,31599,15888,14877,-6136,-3764,12284,-17144,-24960,2503
-32768,-3856,-24512,10390,-22423,-6037,31580,-24156,-24004,28228,12942,13266
2136,11096,-23352,15040,-25191,-4851,-32768,-4192,11540,-6282,24136,-10316
-6604,-784,22908,5163,-15236,-1293,-2880,5784,32767,-29934,12454,3720
-22152,-6724,-32768,-26285,21746,11502,-32768,-6620,-25908,3828,-24042,11100
-30840,-10272,13768,-21748,29936,13981,11528,-7416,-24448,-10367,-21487,-1731
-15548,9424,27296,10951,-4508,2185,11184,-6800,11480,24727,25046,-225
-16440,-8696,-25581,-5907,-1023,91,10580,-8832,-20820,-19822,-25757,-1586
-2030,4137,2063,-28995,30981,768,-5524,18800,-12780,-20238,32767,7681
18461,-24448,15,-882,31652,26368,-32768,388,-27244,-2443,32767,-13326
16625,29928,13327,16325,-4871,-13312,-11896,22212,25424,1573,6583,-5903
-32768,-7396,-13508,-7005,32293,18572,-18168,-136,-32768,13107,-22312,18023
-9300,-32768,20904,19015,23251,9011,1376,-6856,2344,-25789,-15954,-4870
-32768,-20748,-22896,-9441,-14611,-11031,-21152,-32768,-32768,-14979,32767,2172
-8784,7792,-30252,16087,-26212,-9840,-32768,7404,9100,-6973,28861,-11319
-5592,-3728,18216,9225,-15305,1620,-7084,14800,32767,-23450,6117,4274
-8720,6652,-32768,-32768,15670,-297,-32768,-6116,-16540,-3641,-22616,4663
-32768,288,15620,-17254,30396,17876,8492,-6924,-31284,-5884,-25481,742
-12556,1660,32767,21391,4907,4162,-3616,-188,25044,-4234,-32768,7123
-32768,-2292,-32768,8720,-28323,-16294,-27592,-6120,-32768,8656,24791,-17401
17220,21820,-14956,-5744,-14857,2747,-17592,8416,12116,13332,22810,-9942
8996,-5368,19108,-32768,-9075,-3824,-10368,-14304,16144,4217,-306,-4350
-32768,3438,-31336,-5761,26700,18345,-32768,-14448,-32768,20413,-21534,21311
-14588,-31440,9640,-12263,30650,16075,6564,-3048,-17128,-19959,-17717,2029
-22440,-1824,8164,1743,-16523,3661,-32768,-5912,32767,-24744,6805,-3715
-23784,4008,-32768,6467,-26044,-22832,-32768,5768,-13740,2685,21764,-15649
3808,1240,-4560,19096,-18401,3465,-4440,22248,29384,-14754,5237,-2100
-8912,32767,-32768,-6017,6206,-6231,-32768,-1576,-8408,-2496,-24668,-1324
-32768,-11752,10116,-13727,29280,22086,-4972,472,-31020,-8280,-26695,5886
-11584,-14844,32767,30380,7191,9869,-9580,-6228,14440,-14790,-32768,6276
-32768,-1780,-32768,9806,-25067,-9929,32767,-2252,-30828,32767,13549,2566
9220,16996,-23200,10608,-24053,-597,-30380,2052,16728,10978,23299,-10476
-9448,-1928,23824,-17298,-19740,-7279,-4004,-18276,32640,-20253,9669,-750
-32768,-1380,-32768,-19457,-1,-1,-32768,-11988,-28792,6402,-26106,14207
-13352,-25712,6112,-19021,32767,15011,11408,-2908,-25312,-8608,-22412,-939
-21408,15332,15704,4153,-17237,5074,-8776,16524,8280,13459,21133,12827
-31416,5940,-32768,-5403,-25034,-27257,-32768,-260,-23844,-7021,26839,-11296
4564,-6476,-4964,21307,-17003,-5125,-6964,24964,25352,1058,12607,-6044
-6976,23304,16476,32767,-32409,3889,-32768,12408,-4148,14263,-22943,-2267
-12808,-32768,21236,26194,26049,11691,-6960,-1424,6888,-18246,-29271,288
-32768,-2196,-21452,2822,-20712,-6642,2576,-29052,-32768,22195,15595,12717
-2044,7360,-28020,16298,-25956,-4551,-32768,752,6880,673,26312,-12912
-7304,-5804,27672,-5239,-22469,-6722,-2912,-652,32767,-22673,9139,3703
-25668,-3180,-30656,-27043,19624,10466,-32768,-9784,-32768,6103,-32768,8691
-32768,-3748,15324,-12764,32767,13544,12964,-6932,-23176,-1570,-27349,2141
-32768,11980,-32684,-3983,-31031,-23043,-32768,-5052,-32768,2302,29641,-15020
9384,-3100,-22876,5535,-15005,-6638,-13256,4220,14288,5932,19741,-6657
-32768,-32768,32767,14784,6036,-10651,-20132,-6204,9480,-8530,-9977,-3585
-32768,-5116,-25016,-6800,30326,13166,-24976,-5044,-32636,28138,-19180,21858
-10040,-29636,12848,-16904,28118,13490,12952,9308,-15928,-14987,-19578,4329
-32768,-15152,-12424,-1342,-15394,-3247,-24388,-32768,-32768,-19636,27395,4811
6096,-3848,-3248,17915,-18974,1457,-7256,16520,24220,-11225,12435,-1159
9372,21188,-23908,-25202,11381,-5790,-32768,-9592,-11136,-2231,-22856,225
-32768,-5284,10936,-10689,31225,20544,180,-2988,-27848,851,-27476,3032
-9556,-14796,32767,19304,10762,6869,3844,-4212,21036,13386,-32768,-108
-32768,912,-29776,11144,-27204,-12672,-8864,10680,-32768,31838,16522,-21546
13232,19888,-22120,-409,-13251,-879,-30348,-2560,19252,6111,22807,-10134
9040,-2404,24468,-32768,-7025,-5376,-5352,-10780,24840,-13704,2194,-2379
-29943,-1,-1,-1,-1,-1,-32768,-10392,-32764,15208,-24390,18330
-18140,-17116,14220,-12960,29000,14767,7032,-6980,-20124,-18752,-23452,-725
-18320,16440,15372,6572,-14272,4630,4252,400,-27084,2137,32767,9182
-32436,6264,-32768,-1625,-26699,-24231,-32768,-2528,-25716,-8236,26612,-13154
4364,-4384,-4936,25602,-17165,-3457,-5884,21056,21852,7521,17030,-7967
-14140,23984,-14092,32767,-13646,-5728,-32768,7260,-3216,4066,-18173,-2351
-32768,-5252,-10772,-6658,27478,14384,-15144,-4504,-29832,11712,-17232,16157
-10060,-28984,18532,10963,23435,8800,784,972,892,-28001,-21739,67
-32768,-15952,-22204,-16823,-11917,-13740,-32768,-32768,-32768,-4482,32767,11757
-9656,5564,-29204,4666,-21972,-14510,-32768,8480,8264,-4404,28269,-10238
-6144,452,22324,25569,-12843,7197,-7516,12040,23776,-262,4640,50
4264,14280,-24440,-20940,16667,-6786,-32768,-9916,-9324,-13490,-18596,1020
0,0,0,0,0,0,-6688,-4516,-26448,-1036,-14716,7699
-8520,-24448,24720,10059,16906,3684,5708,-3684,25244,-32768,-32768,-4762
-32768,812,-19144,5609,-23876,-9843,31856,4992,-26252,32767,18916,2261
6212,-4944,28064,-10754,-23164,-4405,-10308,7648,18724,-22620,1100,-4374
-32768,-7628,-31332,-1,-1,-1,-32768,1484,-24240,-8762,-20255,10146
-21936,-6184,6224,-20197,16374,14937,2100,-10232,-17300,-26835,-26978,-1424
-6392,-1220,14344,-8161,5282,2081,2824,112,16296,9701,-10905,-1643
-32768,-5428,-23912,-11835,-10220,-11311,-32768,2052,-32768,5246,21622,16229
-8604,14576,-15432,-25820,-10151,-23247,-30688,-20844,13644,-25806,15049,2108
-11552,6768,10720,16415,-8406,4080,-2872,19832,-3568,-43,18239,7423
12616,15300,-18128,-11730,-15697,-6052,-13284,-23588,19712,-4196,16173,-1023
-5796,-1556,15356,-2749,-3412,269,-160,-7616,25828,-27071,3976,-2743
-24556,-5436,-22616,-22860,10424,12944,-32768,4496,-29280,-13892,-20893,8665
-32768,-368,18696,-18700,21124,16172,12196,-3540,-22952,825,-15298,26
-9120,-6556,24120,19047,-87,8183,2836,-220,10632,29149,-18380,6086
-32768,-4140,-30416,4868,-26451,-11201,-6348,-800,-26060,32767,14908,-10650
9444,17796,-21408,-631,-15484,63,-32768,-10104,16788,-6155,20132,-6949
-10156,-3724,27988,-2375,-6706,-3224,-48,2600,26520,-19475,10645,-1155
-17068,-11864,-32257,-1,-1,-1,-32768,-6624,-20804,-5836,-23433,8159
-26884,-9784,17120,-19122,24679,12821,14052,-7232,-18892,-16401,-18677,-2396
-13344,6660,20436,15714,-3992,4364,15688,-5460,1488,32767,32767,2443
15080,17268,-17372,-7473,-6801,1756,-18452,-4984,17632,5035,16813,-4966
-5300,-10316,25384,-27920,-12668,-4623,-6360,-14884,22796,-14943,381,-2229
-15676,-24112,14232,-21444,25955,13192,10612,-4700,-28020,-14306,-17656,-1268
-14284,14168,15740,11076,-9439,1938,180,8844,-28312,32767,32767,7222
-32768,4620,-32768,-2401,-27281,-23761,-32768,-916,-29688,-4835,26030,-5235
6748,5740,-17536,4050,-8634,-438,-10676,6888,15656,7090,19664,-7059
2692,-12880,-19616,-31384,27485,-14,-16228,-10484,13712,-1018,-7087,-5459
-32768,-1248,-22896,-7993,26744,15962,-27088,-412,-32768,12578,-26454,16019
-8064,-31244,15196,-6072,27170,14025,7072,4,-10696,-17788,-24479,-451
-25032,-6524,2836,4761,-18225,1672,-32768,-4584,28300,-30832,-16326,3514
-26060,-2232,-31116,16330,-27409,-15223,-32768,13684,-19116,6581,31283,-11013
6996,-8360,-3368,11892,-11638,267,-3328,17420,21872,6984,17375,-7843
-25976,-6239,-1,-1,-1,-1,-21200,884,8176,1486,-14166,-2916
-32768,-7096,-30112,-14122,25596,16595,-28184,-5616,-32768,15165,-20155,16920
-11928,-24700,11124,-11972,25536,14574,6360,7392,-19044,-12748,-18874,2539
-18864,-1384,11492,2834,-11645,1925,-6692,4248,-31012,-1224,32767,10232
-32768,1944,-31636,8758,-28973,-19129,-32768,5096,-32768,9738,28300,-11230
11536,220,-18356,1196,-8945,1581,-7840,17736,17096,19868,10197,-8644
8536,-15404,-16108,-30402,18486,-970,-15884,-4240,11788,-2412,-10374,-4001
-32768,-1232,-32128,-9819,26177,16725,-30548,-7620,-32768,16310,-23527,20726
-12008,-28312,14952,-15926,28381,14486,6476,3984,-21980,-15261,-12274,3072
-24408,-4884,8312,6202,-17147,-256,-8620,7376,-32768,9007,32767,6489
-32768,-5028,-32352,15233,-32768,-17417,-32768,-1508,-32768,15849,28094,-11292
16192,17416,-16764,-9178,816,9772,-8216,12548,25796,4968,22406,-6820
-15568,-31200,32767,16192,-1439,8410,-19476,2760,-9808,184,8004,-6070
-32768,-19768,-31904,7032,-19166,-17189,-32768,-10360,-32768,13502,26180,15482
4024,15556,-22100,20938,-29891,1657,-32768,19976,15484,1093,32767,-12467
-15056,-836,13040,11534,-6823,3035,-5100,-1184,32767,-23175,7675,-1038
18680,11540,-26896,-27013,10465,-9313,-32768,-3276,-27308,-6851,-32768,12447
-32768,-12300,17532,-21397,32767,15137,16764,-8148,-28044,-8477,-19916,-5646
-8856,6464,24960,3258,-1997,3434,-20168,2824,32767,-22769,-32768,12562
14300,25624,-17756,-2236,-10929,2715,-24660,-7968,22792,8144,14881,-2782
-10104,-5364,32767,-26392,-18629,-6903,-11512,-7420,13652,1483,-10707,-3458
-32768,-816,-32768,-31679,26393,18605,-32768,-4596,-32768,-1108,-32768,19602
-14904,-20512,18928,-24564,32767,17938,25484,-9608,-27320,-540,2271,-4892
-25624,2564,7800,7085,-21433,155,-268,3572,-32768,9210,27485,6529
-32768,2864,-32768,17853,-32768,-24010,-32768,-2892,-32768,4380,29215,-14181
21400,16748,-24672,-15407,2391,4808,-856,17896,26808,-8198,12166,-6286
-5420,-3720,31508,-13348,-9741,-4137,-20976,4712,13060,4395,-18834,-4014
-32768,9784,-32768,-11480,28286,17700,-32768,-14148,-32768,8666,-31196,18664
-20804,-32768,21860,-23103,32767,19851,-2572,1172,-3300,-6415,-32768,-7697
-28736,-6032,6024,11276,-24458,-718,3516,-4912,-32768,6728,32767,-1853
-32768,-200,-32768,31742,-32768,-13556,-27912,-8696,-28984,12252,15637,-19062
19292,12320,-19308,-11181,2465,4035,-6000,14956,32767,-3476,25289,-6824
-3336,-9988,9860,-4535,4059,644,-32108,1852,10052,13362,-27051,-327
-32768,6660,-32768,-20066,23966,20374,-31596,-14364,-32768,-8043,-32768,14296
-17628,-26944,11448,-20153,28412,22174,9688,6688,-21580,10174,12989,747
-19840,-8404,8532,5093,-20875,-2279,12960,9080,21492,-9448,14369,4743
-32768,-5188,-32768,32767,-32768,-22984,-24860,-13388,-32768,6731,32767,-24316
22636,23672,-22500,-5849,1459,6960,-3352,8320,25408,15250,15760,-8185
-32768,-3288,-32768,-24924,23491,17284,-32768,-14396,-32768,-4831,-32768,17004
