under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
-16040,-2560,-3496,-3496,14151,5682,-9136,-3400,-320,-15902,-17605,4451
-20188,-4336,4472,-10277,13377,5631,-9676,1668,4612,762,-6127,-3238
-17532,-5452,-8364,-6384,-9237,-4178,-1736,-644,-6840,16240,2894,2568
-21824,11052,-12688,5386,-15209,-13582,-14892,-5752,-4180,-42,10768,-1811
-5924,-500,-9696,-866,-10862,-6697,-13832,3612,-20,4650,12832,-3795
-12464,1880,5344,16694,-7699,499,-13896,-1732,-5932,-1812,11504,-3948
-12904,-8816,4220,-12568,-3226,-6152,-19604,-1944,3844,3583,11326,-4073
-12396,-352,-11252,-16789,3444,-3599,-20312,8132,-7776,9268,778,3472
-18368,680,-4412,-494,12458,4523,-21924,-13436,-13964,-3162,-14688,12277
-15120,304,-632,-6740,13854,4719,-6764,-3192,-11184,5409,-9649,6299
-15768,-1804,-3604,-2923,14444,6111,-10472,-4740,-768,-16941,-20208,2237
-20140,-4212,3760,-9710,16583,4858,-10048,1268,2816,0,0,0
-4700,216,-11092,-1594,-10940,-7550,-12596,2076,756,4219,14406,-4494
-12784,2408,6724,19937,-11058,455,-13656,-1420,-5060,-833,11007,-4506
-16872,7592,4196,7931,-1210,-1057,-20988,1872,15364,11103,2545,-6524
-19112,-10524,-10084,-3984,10066,-3060,-29020,-3480,-15908,-9535,-11377,7998
-16232,-3836,-2424,-8351,13531,3257,-7016,-5248,-11640,3523,-13346,8035
-15236,-1212,672,-5530,13290,6404,-10376,100,-664,-18073,-13269,6735
-16668,-2492,-3664,-6958,16004,4497,-13088,-204,14632,-7982,-11756,-330
-23460,-11704,14088,-9700,-5170,1390,-32768,-8724,11388,-17278,5937,2959
-28744,2644,-19364,4715,-16488,-11346,-15512,2324,-6076,-3089,15223,727
-8640,8372,-9364,1758,-16881,-7812,-14224,-380,-2120,6166,14880,-5838
-4148,-976,-10564,9936,-11111,-1298,-13280,-772,0,-541,11512,-5157
-23908,-2944,32767,20067,-12485,3898,-17320,3480,-2132,-1447,12992,-3857
-23280,7348,21196,16482,1009,5028,-20200,6872,14764,15366,-6449,-4499
-17904,-572,-3924,-2262,14843,-1248,-21280,-5388,-13928,-8557,-14473,11632
-15044,-2596,-1800,-5524,15209,4169,-7020,-5408,-12448,7888,-14602,10887
-15596,-3828,-644,-6284,14189,6170,-3632,1292,-11328,-15992,-579,6921
-17264,-5404,1220,-7360,18896,6279,-12772,-1776,7988,-1497,-13874,-5390
-30640,-2968,1748,-9526,-8198,-361,-11792,-7020,-28932,10444,8937,3391
-25296,11492,-16856,9192,-13660,-12966,-13228,-4112,-4864,-6138,12874,-1905
-3236,3572,-9772,3374,-13094,-8260,-13188,4096,-768,8560,16496,-4309
-6616,2680,-5088,12237,-10054,-1950,-13336,104,-128,-524,11381,-2158
-14996,-5724,7844,-5768,-6292,-2148,-18332,2312,-1668,4929,18130,-2011
-17784,5032,-32768,-803,13564,-1383,-21592,-4264,9168,7177,-2888,-2800
-17308,252,-4532,-633,12008,3594,-21200,-11608,-15552,5796,-14946,13745
-15216,-572,292,-2975,14583,7322,-6048,-1868,-11036,8942,-12473,8093
-15756,-352,-1384,-3677,12750,7310,-2940,-836,-10992,-14580,-6251,4036
-20460,-6156,2160,-1756,20055,9162,-11612,1932,-1156,16100,-4742,-3798
-20220,-10556,-12176,-3231,-7619,-6084,188,6744,-14676,18227,5528,4180
-22044,10008,-14496,10071,-13160,-16074,-15908,-6056,-5140,940,11867,-4448
-4544,2480,-10268,7038,-11442,-8017,-12648,1000,1160,7490,14790,-2471
-7828,4208,-1572,16743,-9811,308,-12840,-1828,-3576,1363,10378,-2755
-14244,-6196,672,-21380,-78,-4033,-21216,-792,4724,8277,15969,-2597
-11320,2020,-13404,-17144,5399,-4993,-21408,2796,-12756,14874,-1431,4273
-19132,4828,-3124,-4626,14029,5185,-18980,-11632,-13180,543,-15283,14339
-15516,-712,1960,-7498,13588,4813,-6008,-500,-11164,7552,-11568,8180
-15656,1268,-4308,-3041,11637,5595,-9868,-4272,-3080,-24617,-14064,2543
-24336,-2200,4872,-7928,15796,6543,-10832,2992,-5884,18356,317,-3116
-14804,-5316,-11768,-1918,-8856,-5591,-11928,1892,-15280,15444,5510,1806
-21228,7964,-14832,7938,-14972,-16779,-16572,-4700,-3404,4396,11507,-3297
-4628,4020,-9556,7101,-12407,-5662,-13592,4440,948,4659,13214,-2833
-11084,480,4336,7750,-11824,-5421,-12828,-824,-2212,-4040,14718,-2492
-12688,-4192,7416,7247,-5103,1475,-19104,-980,-164,12002,12859,-1578
-13248,92,1648,-13081,4390,-1470,-21456,4072,-10488,7080,-4716,2751
-17188,1196,-2136,-5013,13276,4414,-18044,-9368,-13392,293,-16462,13017
-14996,-1560,2560,-5997,13070,6078,-3800,-456,-11524,8361,-11571,6538
-15152,1944,-4976,-198,12900,6858,-6248,-3728,4320,-23437,-14366,1172
-24816,744,5648,-6117,15837,7106,-5768,3072,-7464,19918,-5354,-4805
-16632,-5308,-14292,-208,-12027,-6001,-8692,9524,-16728,12497,7109,466
-19516,7992,-12796,7663,-15110,-17877,-17664,-4632,-5552,2224,10977,-4616
-3048,-688,-11512,7035,-10578,-6091,-13136,4568,2644,4479,15191,-3238
-16540,10404,11276,18392,-10570,5556,-12936,-1188,-4988,-1743,12836,-2649
-11036,-6340,-2200,-2859,1875,-5072,-22152,-3488,1084,9383,11024,-3748
-14188,1860,-12832,-18452,4855,-4915,-20404,8352,-11644,11094,-4316,3231
-18616,3164,-2452,-7139,14363,3865,-19468,-10592,-14452,-6751,-14956,13383
-14592,-3272,2104,-8206,13178,4774,-2044,-1392,-11896,3509,-8651,7236
-14448,-1088,-388,-3686,13506,5184,-10116,-3956,3412,-26679,-10556,3438
-23328,3484,1932,-9970,18819,3495,-5608,3216,-2552,1168,-9847,899
-24276,10940,-14640,4287,-14875,-18498,-15100,-7376,-5928,-1049,10725,-3374
-2536,-560,-10464,551,-11399,-6441,-13692,4896,1268,10907,16184,-4629
-17852,-1124,4760,16972,-16650,-2578,-14064,-2100,-5268,-3861,16180,-3950
-8932,-10296,212,-11604,3223,-6466,-20460,-3732,1612,11696,7774,-6205
-10284,3660,-32768,-14181,791,-3352,-22380,11508,-15804,1504,-3340,5377
-17640,3660,-3880,-3938,14299,5603,-16332,-9940,-14968,-1969,-17231,14090
-14780,-3068,1092,-11961,13332,4345,-300,-2140,-12848,-1064,-9062,4608
-14460,-2868,-2296,-5647,13977,5680,-28516,-11972,28132,-29095,-15590,-931
-22740,2568,1576,-13017,9818,2577,-4400,6656,-4800,-24678,-8501,5234
-21904,624,-17136,4904,-17019,-7027,5252,-5068,-10552,18575,7268,4675
-19744,8488,-10904,5113,-16349,-15448,-19752,-4820,-6564,3830,12828,-6208
1800,-2904,-11860,9057,-12283,-49,-12688,-1164,1332,6316,14073,-6549
-12212,15120,22192,30896,-15621,9831,-13684,-2112,-3508,-3839,12847,-3331
7488,-1856,5480,-10205,-1689,-3456,-19156,-2364,3304,17429,11529,-6497
-3736,3448,-8596,-13836,719,-4372,-22820,5300,-18032,2901,-6670,4707
-19708,2340,-5380,-7894,14551,3067,-17700,-16976,-11968,-2322,-16583,15402
-15420,-3276,1316,-6465,15151,4496,-4408,-1312,-11280,7685,-7522,10229
-15384,-252,440,-7462,13059,5931,-8692,-6544,3044,-18445,-14560,7214
-23524,2600,3904,-8796,15551,5558,-5208,272,-2668,14222,-4285,-3850
-19080,-11100,-17064,4225,-11995,-2556,-1932,5848,-2992,23418,-124,4328
-4684,3376,-11740,21503,-9661,-6373,-13372,928,-676,4382,13822,-1235
-14324,4524,6576,18801,-11863,-2708,-11640,2580,2632,7158,15954,2189
-2240,-19472,-8768,16193,1204,-6365,-22020,-6004,13668,22291,61,1764
-23356,-21324,-16224,-6847,9195,-1485,-32768,-12332,-15848,12419,-16351,4183
-16172,-128,-1764,-11450,14738,8435,-9716,-1648,-14124,21985,-17854,7895
-15008,2568,-548,-2471,8811,8575,1684,4200,-16904,-15406,-12242,-2309
-20460,-5848,2312,-5628,16226,8425,-12092,-7872,10440,7344,-12285,-15531
-17592,-14172,-4384,32,1216,-4524,-5416,5680,-30912,32767,7319,9518
-22184,5712,-12264,13394,-14348,-15474,-14704,-3576,-8928,4241,14733,13
-7304,3316,-8856,706,-11997,-14287,-14172,3376,-852,0,0,0
-13960,856,1240,11627,-16690,-11675,-14136,-1040,2408,7125,11199,-1218
-12552,-7416,5912,-5294,3158,-10231,-21208,448,-396,9262,15697,-2547
-21956,30560,-29516,11270,19536,-313,-26952,5864,1228,11701,-5789,-937
-18084,1000,-3536,-9560,12132,4759,-22808,-4244,-17660,-7996,-15354,9598
-14636,-624,-336,-9429,12984,6782,-988,320,-14948,-11319,-11216,8109
-15648,-904,616,-10121,12209,5589,-10924,-6844,592,-29274,-21311,-1702
-20508,-332,-1412,-8637,15740,7076,-8892,7836,8344,9861,-12251,10883
-27132,7672,-15316,1264,-13874,-15027,-13456,-8760,-8408,-12969,14848,-2201
-6912,1584,-10236,4135,-14310,-8529,-13268,492,1484,450,16800,-5057
-8904,4400,-2580,16193,-14798,5770,-12440,-2268,-3984,23,11709,-2439
-16980,-1176,17672,-10101,-6623,-3536,-18760,-2596,1600,-5387,16326,-5011
-17388,1256,-30684,-622,7745,-3305,-22024,7508,112,7566,2544,4571
-20416,5088,-4988,-5131,12211,5334,-19540,-20168,-9792,-4789,-17073,13095
-14980,-1480,2328,-4449,15308,7874,-6600,-1740,-9672,6051,-8733,6079
-14332,1660,-1048,-6745,7592,6013,-4676,-5240,-4804,-30228,-19139,-3003
-22768,-4828,2632,-1330,11423,9543,-10028,-2064,15908,8990,-17023,-2240
-18456,-15700,-7316,-4580,10513,-686,-20708,-384,-27036,27279,12657,9675
-28732,17692,-9056,13476,-12926,-13312,-15956,-8456,-10336,69,13648,3071
-9856,1988,-6616,-7580,-10374,-20172,-15152,-1236,-3348,-1880,19886,-2150
-7356,-3168,-2040,25536,-11347,-4929,-9996,-288,-1136,4835,12086,-71
-17888,2536,13944,3632,-7342,-4621,-17280,716,-2320,-1227,17716,-1904
-9848,9528,-3884,90,14008,12423,-28684,-3360,11624,20576,-6164,-5674
-17988,692,-5208,-5826,14298,1464,-21928,-5088,-16444,-6849,-16917,10618
-15500,-5016,-1140,-10329,16461,6918,-2440,-2716,-14208,-6286,-10689,8887
-15628,-2624,1900,-8098,16273,5097,-8184,-2408,-3104,-27520,-13622,5208
-18460,-2996,-5688,-11662,17049,2999,-14752,4380,8252,-2891,-12892,12167
-25852,-5284,17932,-20953,-8410,598,-32768,-11292,32767,-32768,-31367,1157
-30600,5212,-18540,968,-18984,-13172,-21388,1224,-8512,-2463,18040,3891
-4548,9812,-9952,2584,-17187,-9476,-14388,1272,-2960,5148,20670,-3516
-3564,-2516,-7860,14911,-15568,-4105,-12020,596,3356,-3005,16873,-2757
-18204,-2624,19048,-7962,-9408,1568,-21216,1960,2152,360,19088,-1842
-10672,4448,-25096,2569,5689,-3246,-25364,6204,-4316,11586,1725,3428
-19716,6184,-5116,-209,15072,5055,-23348,-17272,-14880,4316,-16985,14220
-14896,-1316,1692,-6985,15796,8539,-604,664,-12196,11618,-9245,7052
-16340,2624,-1552,-3947,11311,6658,-5440,-8868,276,-28466,-8897,-1181
-27104,-2860,13920,281,6049,8470,-13688,-6576,-8028,14607,1772,-2055
-31724,580,-18252,14384,-14584,-8533,-31196,12160,-19468,6209,9036,229
-12008,8020,-13104,14371,-13731,-15394,-18032,1484,-3964,11059,14812,-4890
-1860,3424,-10384,14094,-10943,-2722,-12864,-656,4676,9191,13038,-4574
-15668,-3040,20228,21667,-10005,3473,-14720,460,-5580,1078,14458,-2512
-12720,9008,7576,-846,1432,1898,-23336,772,12940,17299,245,-2311
-24144,-8032,-12908,-1791,11645,-1844,-32768,-4488,-17272,-4407,-13615,10571
-17580,360,-3316,-4060,17121,5234,-7904,-9936,-10488,6721,-13208,13161
-14372,-5816,2864,-11912,13391,3857,-4396,2372,-9716,-7807,-8275,3874
-15772,-1780,-6068,-7517,14464,4548,-16148,-716,21628,-22306,-18352,-5317
-23676,-1484,2440,-13867,13345,5224,-344,-5128,-8792,-10847,3080,-4618
-19680,-1536,-14804,4599,-15439,-5548,-4312,8076,-9872,13577,6943,2292
-19612,7468,-15108,6734,-15486,-19084,-17084,-6200,-5652,1959,12716,-1973
-2408,2216,-10596,5262,-8631,-6204,-13656,5140,756,9589,14097,-2645
-15452,3940,11312,18820,-9702,2655,-14884,152,-3480,-12,13328,-1882
-13388,-4528,16216,10410,-14238,-4698,-20776,-1828,16428,16702,784,-4198
-24460,-14368,-16332,-7937,10700,-1029,-32768,-5384,-16028,-5384,-12443,9609
-17728,-128,-3536,-9591,14932,5486,-7340,-8840,-10920,7478,-16625,10496
-14548,-3572,1296,-10165,13592,6631,-2776,1752,-11872,-5983,-7096,3256
-16364,-632,-6800,-1413,17272,6367,-18752,5804,26324,-19305,-18641,-5185
-26256,-7836,9972,-10656,3254,2935,-15836,-10832,-5408,-27973,3158,-3337
-31732,2816,-16420,6762,-18977,-7805,-32768,15980,-13572,1695,13414,3495
-10568,8488,-11344,7949,-17455,-13552,-15836,-3240,-3596,7530,16826,-3523
-2276,-240,-12364,9186,-10012,-3609,-14060,2680,1692,2919,12187,-3833
-20308,-5724,32767,22183,-10896,4404,-15036,-388,-4244,1940,14492,-3203
-29032,9720,21560,16512,-17509,-4607,-25852,9984,17904,15528,-3952,-5328
-21352,-6968,-8660,-644,14334,-1397,-27384,-5656,-16512,-13085,-12917,9262
-16392,-4460,-2736,-12573,15112,3363,-5940,-4928,-11224,2920,-15450,8861
-14784,-4884,72,-9984,14275,5154,-2568,452,-13152,-17614,-9882,5288
-13532,-1628,-3628,-6629,20033,5353,-11180,148,32767,-6120,-12298,-583
-27480,-8712,6796,-11708,-210,239,-27304,-13132,32767,-30880,-21934,-1763
-32016,1664,-18112,-899,-19952,-12325,-24460,7196,-7304,-3198,16433,3362
-8808,7624,-9992,9710,-17819,-13548,-13608,-3720,-2704,8080,17347,-4350
-2308,1164,-13476,7183,-8999,-4037,-14320,848,1640,2304,12868,-4367
-20316,-13852,32767,32453,-19564,887,-17460,3548,1956,828,13992,-1656
-22380,11656,-7368,-9293,13380,5323,-26788,1296,3124,11266,142,-2195
-17544,2532,-5440,-610,14076,5443,-26064,-8492,-15684,-10723,-14946,11052
-14908,-4112,-924,-12780,13305,4522,-7584,-3604,-12244,-839,-14924,6353
-14540,-2316,-1572,-1439,12702,5110,-3344,-1688,-12632,-18310,-14064,827
-21256,-11224,-2392,-10763,16264,5621,-14724,1720,4048,16784,-9663,-4039
-16680,-1388,-11128,-10766,-11594,-5283,-14296,13356,-18068,11738,10465,3820
-20040,6476,-13888,5722,-13372,-19331,-15984,-9668,-4588,937,12709,-4481
-3900,1636,-9712,3658,-12236,-6589,-12584,804,2432,2596,183,1751
-12912,528,5032,15974,-9777,-842,-14304,-4252,-5080,-1260,11076,-2730
-5800,-6264,-20092,-3918,3660,-1245,-20152,-2316,23156,9665,-3102,-6633
-20840,-9616,-9844,-7653,9470,-1333,-30544,-1828,-17912,-14311,-15069,9010
-16464,-5712,-2388,-14573,11975,3481,-4908,-5496,-12444,-1274,-16375,8682
-13884,-5784,2684,-7485,12636,4494,-6212,-1640,-8232,-13428,-9832,2277
-15252,1280,-7552,-2449,12387,4660,-16648,2536,20452,-17653,-6561,917
-24928,-8440,13616,-14766,4896,2946,-27700,-14380,11628,-27488,-712,1826
-29560,6500,-16228,-1961,-15929,-11012,-24740,8648,-8840,-1812,11829,2576
-10472,7812,-7440,-2502,-14027,-11532,-15208,3240,-2820,9272,14418,-3877
-4664,-552,-8620,-1255,-10721,-5728,-13816,-1836,-356,-2063,9877,-4672
-23144,-9680,30728,13160,-10383,450,-17228,356,2724,-1899,9276,-2729
-15384,16804,-3004,15495,-1055,3366,-25920,-2764,6420,4392,764,-2102
-17632,1952,-6044,-677,11298,5354,-24984,-5288,-15392,-14143,-15812,11460
-15536,-3608,-796,-9566,12113,5084,-5720,-2992,-14120,-4895,-15407,6702
-14616,-2064,-524,-4067,12305,4909,-7380,-1536,-3796,-21324,-17658,4499
-17556,-3088,-4876,-9654,14106,6674,-10168,-2480,17320,-2969,-12068,88
-27424,-5488,12664,-13299,-5155,2983,-32768,-5612,-22656,2595,14267,8347
-25636,10976,-11120,5768,-15582,-13135,-14476,-4820,-6144,-5668,12740,4306
-6748,6584,-6952,233,-12894,-12772,-14168,5800,552,11042,16932,-4951
-4184,-920,-9024,1229,-9277,-7232,-13428,-1184,-228,-1455,10769,-3786
-18716,-7456,32767,4518,-16030,2474,-18176,1272,5224,-2351,12133,-3120
-5740,496,-22796,-14702,5341,-310,-24376,9068,-13212,22984,-753,2015
-19148,608,-6000,-9169,8283,6929,-20036,-8592,-14984,-3164,-14837,12905
-15728,-2300,-444,-9946,9669,6173,-5352,-4000,-10904,-7064,-15635,875
-15944,544,-1080,-4501,7390,6279,-8784,-11440,5404,-32768,-20174,-5753
-18396,-3064,620,-12716,7142,7712,-9808,-6796,7180,-11083,-13130,-4902
-22468,-3688,1540,-11272,-4445,908,-28928,-8928,6296,26059,4778,12148
-22656,19368,-6124,1683,-9070,-11791,-22600,-1764,-9696,-4884,8337,-1093
-9824,6548,-5676,-10006,-8914,-9113,-13016,-3880,-476,-4030,9752,-382
-8596,-376,268,8149,-10465,-852,-11500,-5184,-1460,-4453,7809,-1824
-15076,652,15552,-2778,-4057,-2367,-16192,-1464,-3496,288,8914,-4357
-28920,3980,18372,9011,-9406,-701,-22196,8872,17384,-2914,1241,-3332
-18404,-1348,-4096,-2854,11408,3151,-26120,-7520,-16188,-11873,-15033,8485
-16208,-3248,-1712,-6721,12655,5837,-11396,-10876,-11688,-2221,-18943,5551
-14864,-2772,252,-10047,10180,6992,-3564,376,-10452,-7313,-10016,3393
-16212,-752,-3992,-5695,11645,7543,-19720,-4240,32767,-32768,-26699,-2961
-23100,-5868,6352,-14895,9349,5212,-10984,-6716,-7036,-24929,12871,3011
-29252,6576,-16780,-711,-14372,-9941,-32768,9836,-19116,3676,10484,-91
-12628,11572,-7372,6746,-13385,-15564,-16180,-2128,-2780,10083,14093,-4666
-6208,212,-7236,5160,-11614,-7032,-12668,-2216,4664,403,10530,-4067
-9512,-1224,15168,17714,-9522,1506,-17004,-628,-4644,6896,12739,-1994
-14316,-1220,4004,6524,-1179,39,-22424,1288,22296,2718,568,-6546
-21796,-6844,-11004,-2062,11766,768,-28536,-7232,-17224,-12007,-15519,8665
-17200,-5904,-2972,-12280,14683,6114,-6228,-6364,-12416,6381,-16905,9521
-14612,-3184,2200,-11275,10911,7266,-5084,1884,-10436,-14205,-11251,4326
-19196,-4272,-1724,-5989,12833,7946,-15360,-8952,32767,-31795,-25127,-5955
-32768,-4420,4876,-9253,4168,1892,-27300,12244,-32768,30108,14846,12785
-26216,12164,-13124,5409,-10397,-14740,-13560,-1796,-7404,-1202,14753,-2589
-7512,5248,-7780,-4953,-11711,-12246,-12512,2092,952,1531,15282,-5673
-7496,-2364,-3792,4903,-13298,-4755,-13772,-3124,-1184,233,9805,-3660
-22040,-1608,24284,-2991,-4599,-1065,-19536,-732,7132,-5236,8168,-5613
-19828,12964,-17628,-10532,11071,809,-28292,10540,-9192,4178,-486,4321
-17316,1420,-5544,-7873,11740,7600,-22724,-10108,-18480,-16885,-16335,12716
-15616,-2168,276,-10849,10466,6059,-916,-6772,-9908,-6829,-17016,2234
-15068,-4184,-3772,-6708,9707,6048,-11116,-692,-2420,-15916,-12681,4314
-22508,-1464,8500,-7524,9657,6616,-11240,1512,-3908,13976,273,-375
-19916,13144,-10740,6416,-14960,-11794,-15404,-10188,-5368,1450,10459,-5233
-6152,-36,-7964,9048,-13394,1382,-11928,-1072,3068,396,10553,-5328
-9480,7456,8696,17982,-12367,7914,-13136,576,-2392,1567,7997,-4669
-10076,-2712,9620,-1205,-10617,-2433,-18872,-3244,4840,4714,8080,-6920
-1172,-1644,-11212,-10520,3937,-5263,-22400,5264,-1300,-746,848,5438
-19772,1828,-5000,-8220,10357,4099,-14592,-25888,-11732,6185,-13208,11642
-15344,-2336,1852,4729,11958,5389,-9756,1152,-8364,11592,-2184,7175
-16120,1204,-1560,-2760,7105,6995,-8220,-7620,8324,-17531,-17195,-3936
-21716,-4688,8452,-3195,8799,8191,-1136,676,3080,1371,-7358,1071
-26556,1996,-7168,14905,-5196,-2896,-2752,-3620,-11076,14324,8596,5993
-12308,-4744,3188,5666,-6002,-9473,-15024,776,-568,4150,12438,-986
-18636,-6864,-16400,-24673,8311,-1664,-32768,-7104,-14388,2546,-13735,6559
-18920,-3436,-3816,-11285,13520,8874,-7480,-3248,-15188,10702,-15003,8184
-13772,680,-2400,-6760,11975,8183,-3760,336,-9736,-17119,-8430,4583
-19460,-4480,6348,-2762,14592,8548,5592,-3788,18492,-1244,-7450,-9169
-24536,-5724,-13940,-1006,-7881,-3389,5948,6996,-22656,0,0,0
-19268,10432,-11392,8412,-11431,-17290,-18248,2412,-7120,7709,13746,-5671
-5652,752,-10216,7410,-10577,-11011,-13012,-140,-200,5171,13993,-5306
-3948,-2316,4652,10593,-11570,-3232,-16448,336,-244,5869,11620,-3018
-32768,6868,13744,10159,-12143,2241,-24612,-1020,31668,9180,-9574,-5002
-21628,-2724,-8948,-2376,12460,1834,-24472,-2440,-19364,-6798,-14709,10778
-14812,-6600,-1720,-9876,14897,4948,-4536,-6060,-13704,-3995,-15996,7559
-14872,-2996,824,-9679,11569,5326,-6484,-3084,-8560,-17043,-8717,2902
-20904,-7156,5536,-100,13242,7181,-7992,-1960,16520,8689,-7009,-459
-26808,-8352,-13172,-14579,-5125,-9125,-11384,-4416,-32768,6597,3729,8186
-21236,15168,-9444,-5039,-17080,-13404,-16348,-4548,-7700,0,0,0
-6312,-2692,-9600,6073,-14644,-558,-12392,-1584,340,1974,12832,-5211
-5576,6168,1380,16527,-14693,8796,-15728,536,-3584,90,10329,-5181
-6088,-2404,-1708,-7109,4420,-2663,-19460,4940,26376,4300,3268,-6950
-22784,-6348,-10796,-9900,9974,-498,-26312,-9328,-13988,6147,-18137,12610
-16012,-2668,-1372,-6232,15556,5453,-8088,-7712,-13736,26829,-13093,13191
-15816,-1428,-784,-4536,12816,6108,-3360,4272,-11456,-9715,-9162,8625
-21540,-1560,13052,-4729,10711,8371,-7896,5660,17960,3427,-5554,-4792
-10792,7932,-11528,10605,-17543,-8542,-14924,964,-3432,8241,14181,-2923
-2220,1780,-10600,8248,-9365,-594,-14152,2716,-384,4005,14647,-3665
-16232,-7476,32767,17509,-16539,608,-15208,4664,4008,3396,16780,-2290
-32768,-516,3548,6796,12624,-346,-32768,-1204,4992,23698,-2074,-686
-17980,3100,-5924,-2482,14348,6631,-22440,-12392,-13188,-227,-16992,10937
-14628,-2192,3160,-4365,13900,7590,-2384,564,-12220,7995,-11838,1968
-17456,2608,-1924,-745,11652,8577,-2024,-2180,-1516,-15609,-8100,1184
-26904,-4772,28992,-4916,-4466,3651,-32712,-21140,25360,-6902,-5517,3494
-30152,8312,-12340,14812,-16390,-11905,-19376,-7420,-8360,-5089,13323,816
-5016,-1488,-9284,9183,-9384,-6673,-13076,-2224,-584,1369,14941,-3623
-15784,3772,4668,-24165,2047,763,-21704,-184,15604,3260,6977,-6554
-25540,-4340,-14248,-10083,11358,-619,-32768,-4396,-15372,-4440,-13729,10408
-16276,-3660,-2192,-11283,14817,6222,-6872,-6196,-10896,3628,-16987,9593
-15316,-1904,560,-8361,12181,6292,-232,2152,-14264,-5248,-7327,2821
-18224,-3020,-484,-1448,14349,7677,-32768,-10140,32767,-32768,-32768,-5104
-31072,-3356,9236,-14931,-1746,2207,-18200,-1172,-27104,5075,24618,4068
-24988,7536,-12308,11071,-12839,-12040,-13876,-4240,-6576,-1087,14171,-2697
-6308,5352,-10192,2914,-11224,-11266,-13900,1268,-44,0,0,0
-8296,-1588,-7272,10174,-8860,-4526,-13712,-1036,-1580,761,12699,-2780
-24212,4396,6656,-16269,1724,-2193,-21344,-6152,29788,462,-3254,-5062
-19344,-1108,-9136,-5359,10240,2558,-27160,-7400,-13152,-2614,-13401,10736
-15708,-2988,-2320,-7033,13983,6494,-8052,-5228,-11888,7026,-13763,7569
-15432,-1552,-1220,-5925,9431,7467,-2876,2244,-12892,-10059,-6239,4250
-20180,-2248,4288,-2029,12701,8642,-4792,-5224,30432,-4669,-11266,-4394
-18104,-13688,-15612,-4162,-9343,-8139,-6588,-5968,-15448,8243,5795,6780
-17748,7372,-12412,4851,-14725,-15652,-15788,-6308,-4304,7098,14853,-4187
-2084,3304,-9292,3637,-8742,-6062,-12764,-2096,304,1244,14514,-4238
-23392,-5300,30632,24594,-9555,-895,-15464,1856,1868,-811,14940,-1224
-30656,2392,12612,28549,-15954,-2843,-25228,-5156,18468,19684,521,-5843
-19364,-3144,-7236,-6894,11594,4538,-19116,-5936,-14836,-7260,-12932,9328
-15228,-2632,-1456,-5672,14297,7347,-4972,-3424,-12060,2620,-14836,4605
-14160,-1520,-564,-5015,11305,6733,-7056,-3064,-6492,-21861,-14839,3670
-25660,-3264,7784,-4778,11425,7942,-18676,4520,-5792,31706,9441,579
-27256,4788,-13992,10807,-15409,-7829,-19988,7312,-15900,10829,9944,582
-13696,7416,-10136,3644,-16006,-14865,-17708,-396,-4200,6832,12928,-4644
-1204,1724,-10356,5202,-9051,-4030,-13516,-1136,1780,6465,12926,-5806
-31384,-6916,32767,31421,-10709,4340,-16628,-632,428,-1499,12266,-3789
-21544,-7980,16472,22877,-20249,2583,-23408,-144,12684,17130,-735,-6463
-18028,448,-6260,-1381,13207,3073,-20900,-7460,-12872,-11039,-14259,9420
-14112,-7684,-1096,-5564,14176,4019,-7088,-3664,-12576,3470,-14253,8042
-14280,-984,-2292,-6674,13379,4278,-4876,308,-13160,-20169,-12060,5068
-23552,-6640,2472,-12152,15817,6079,-12060,-3444,1560,25831,2872,-9748
-22120,-3020,-16236,-2881,-13045,-6730,-2300,3952,-13132,19622,1834,4833
-16872,8296,-9572,-778,-15243,-15641,-16600,-8608,-5724,685,12276,-4458
-4792,236,-9560,3846,-12244,-1844,-12068,-2272,1160,639,13177,-5907
-6256,3764,7260,18288,-6722,2968,-15920,-544,768,-3216,9837,-4447
-31984,-5268,23428,13711,-16959,-1593,-21736,2624,23956,4279,-1785,-6885
-19092,1968,-4804,-4845,12798,2546,-21716,-5396,-14204,-8936,-13479,11725
-14808,-3016,-1204,-7187,14436,5974,-7992,-6264,-11888,2371,-14694,9422
-14540,-2832,-1860,-4882,11822,5156,-2604,824,-14232,-11763,-5337,4943
-19752,-5096,3576,-7885,14409,6584,-14804,6092,13740,10758,-13151,-6069
-25664,-5700,-17736,-651,-12265,-7178,-4028,5068,-14444,16537,5479,6927
-16780,6252,-10976,3458,-18019,-15998,-16732,-5964,-4524,2193,14087,-5168
-2076,-668,-11288,3206,-10917,-2295,-12416,-2076,3340,3425,12420,-5121
-20108,2976,16228,32474,-3553,9112,-14780,-120,-816,170,11262,-3568
-32768,-740,19616,17180,-19674,-1029,-20568,-848,18872,10155,-1879,-6064
-18364,-2372,-6844,-2166,12103,2602,-23276,-9876,-15532,-6941,-13595,11114
-14940,-3604,-412,-6939,13527,5935,-6560,-7572,-10648,10059,-14386,7951
-15652,-824,-2184,-2713,12793,6188,-2116,2964,-13252,-8178,-3949,3732
-17640,-5428,3584,-4674,15643,8384,-11032,-1432,26104,16687,-17281,-1641
