under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
17168,7308,20604,9104,32767,608,-23524,148,11004,11627,12611,-9242
6252,3724,-1912,30482,-3665,32767,-24424,-9428,-19344,-20680,-14975,9337
24048,8772,32767,32767,32767,32767,-10500,-30820,-13384,15367,-21409,14425
18152,-304,10524,2409,-943,-32768,1568,7080,-17256,2843,-8106,5495
8652,-5620,9284,28169,14989,30401,19656,-14372,32767,-6188,-17734,-10716
16148,-2380,29584,-32768,32767,-28202,6388,10500,-21108,16383,9285,2285
2028,-11268,-17344,-10673,32767,-9957,-11472,1840,3996,5872,2645,264
16928,11012,19624,32767,24522,32767,-13264,1628,-848,5759,14033,-3780
10240,6516,19788,32767,-32768,32767,-29260,-10008,-19684,-14289,-15359,14299
16884,9760,32767,32767,32767,32767,-2992,-9172,-12872,4802,-13822,6907
-1968,-5052,2100,32767,25532,21203,-6104,-9592,-10040,-32153,-7067,-10792
19944,6532,32284,-32768,32736,-32768,-120,-14844,6768,32767,11057,-8265
25344,7212,30868,-30379,-43,6626,-31092,8756,-17676,-5627,11506,1581
20296,31816,32767,32767,-32768,-26238,-17332,488,-5808,6231,18425,-5715
22464,11884,25412,29311,-11675,27662,-12592,-200,2296,6213,11992,-5319
-2928,-44,7716,-32768,17414,-30682,-20668,276,4984,-124,18565,-4453
11392,15500,15172,-32768,5154,-32768,-22968,17544,4480,-5490,-31,1266
15496,14452,32767,32767,29753,32767,-31444,-15792,-18948,-12039,-18416,17746
2172,-3288,6772,6388,-29305,21252,100,-2160,-14776,8392,-17658,8341
9960,-6252,18152,23781,32767,-12817,-5184,-14464,-5840,-32768,-22097,-4859
22068,-1232,32180,-32768,32767,-32768,-32768,-11900,32767,-15175,-32768,2879
5660,2440,4368,-32768,-14194,-3562,-20812,-1244,-10656,-2134,15859,5493
26060,2076,32767,7958,-32768,-32768,-13936,5492,-2820,14769,18925,-5125
2080,-2856,7820,-2177,-16513,6020,-13520,2088,1104,2585,13764,-4836
3500,652,4312,-25031,30389,-32768,-21644,-3424,17284,-188,15192,-7676
15580,3456,23544,-15353,-32768,32767,-28784,6028,-17484,-25443,-19483,8005
-17848,-2408,32767,32767,32767,32767,-15284,-15920,-17308,-4791,-18862,10791
-9508,-6048,2108,4587,-32768,-11094,6772,-3960,-17244,6464,-6584,-3483
8052,-3624,19276,-32768,32767,-32768,26748,-9684,32767,19436,14587,4506
16468,12512,30808,-32768,-10948,-32768,-24752,-8776,-32768,24691,18160,3094
6152,2596,6896,-32768,-32768,-21867,-13180,-2744,-7496,-1896,11658,1758
14844,11380,12672,-32768,10800,19012,-13948,2888,-188,6250,17471,-5758
5280,13144,1360,18106,32767,28274,-13632,-1216,-1612,2984,11283,-4636
18048,4728,14188,32016,32767,-11529,-24428,-2616,13284,2000,11956,-8213
22408,8860,32767,32767,-32768,32767,-32768,-2592,-21320,-27646,-20742,10013
-32768,32767,32767,32767,-32768,32767,-3636,-11292,-13664,1795,-19442,6982
584,-5332,6284,-13721,-32768,-32768,5892,-2408,-19444,-18039,2947,-2495
8824,-1040,9924,-5203,31063,-9228,-21604,4856,20760,32767,-27124,4915
14228,11068,16324,0,0,0,-18872,-3904,-7940,2914,14859,-5420
9644,4284,8100,32767,11254,32767,-12676,2120,-1488,10886,12945,-7001
7596,-152,5380,-21285,-12218,-22177,-14460,-400,-5924,-4281,14576,-6639
27412,12076,32344,8646,5451,6252,-24124,3848,18464,11675,9263,-7280
596,-2812,-5208,15025,32767,32767,-31088,-12904,-19560,-14884,-20073,10793
22388,1468,26420,32767,32767,32767,-5884,-15136,-12416,25042,-19622,7893
14288,-1356,8856,-1671,7580,-27581,2188,4432,-15324,-6743,13,3480
9416,-2820,8188,-12168,-3507,980,-8540,-9792,28132,-5961,9448,-1641
6820,-5508,5724,32767,32767,32767,-13084,1100,936,13173,14684,-5356
6092,-5104,5760,0,0,0,-14388,-220,-4648,3460,10260,-4104
19620,8448,21560,-32768,32767,-32768,-23488,-2776,9880,9889,10976,-4718
17900,9092,21984,22622,-32768,8932,-24644,-3132,-19824,-5357,-10687,9327
-15168,32767,32767,32767,-32768,32767,-14420,-15540,-7368,11635,-15983,15373
1780,-11252,10288,30497,-32768,-11924,-2808,2508,-12912,-3409,-6012,4990
16600,-268,30640,-32768,15762,-32768,-21340,-8548,32767,-32581,-32768,-5532
8304,3664,9120,-32768,-7251,-5411,-25640,-1928,-32768,9662,13622,5405
13908,4148,16320,-32768,-2110,-32768,-13916,-2368,-7412,2327,16504,-2159
-896,-2208,-3372,7204,-32768,32767,-12488,1972,-836,11593,18358,-3926
6200,-2944,6764,-563,-9858,2862,-17796,4640,468,3518,14228,-2251
18784,-15840,10652,12772,3216,32767,-25112,-4056,14256,22558,-3483,-7247
1164,6336,-1344,-13442,-32768,-2625,-26528,-7436,-17916,1246,-17660,9097
17680,4156,14400,32767,15813,32767,88,-392,-14000,3693,-15172,6423
8836,-1348,8620,26090,-10802,31445,-10456,-13232,6128,-32768,-25590,-7688
16680,6252,15920,7674,2427,5221,2820,-18772,-23916,584,18861,6051
15680,-9380,18256,0,0,0,-27860,8300,-15136,-2340,9276,-460
9540,12004,9164,-32768,-12964,-32768,-13560,-6668,-444,2469,16074,-6897
4448,-2248,3416,5387,-28232,4516,-12660,2304,3972,-2076,11519,-5062
17900,-2604,23724,22741,20299,26600,-21380,684,11276,3554,10683,-5845
9360,7988,20096,26810,-32768,32767,-19528,8076,-14380,-8752,-4166,6646
20144,13428,32767,32767,32767,28138,-18212,-22556,-11528,-6204,-15107,17908
10172,-11016,15048,23575,1331,-12364,-6024,3032,-9724,4024,-9442,14073
9136,-4084,5468,-9992,4061,-9473,-1120,-11704,7744,-30851,-19217,2747
15000,-448,13940,-25809,8674,5934,-32768,-700,17224,-30676,-16565,1760
9672,-1688,-2148,29890,-32768,11334,-13156,3704,-712,18445,18612,-3394
9220,740,7768,29124,-9664,29640,-14012,416,-2064,3236,16502,-2637
26896,10064,28656,0,0,0,-25640,-2144,23512,23132,-10551,-5221
20504,11580,23448,30297,-32768,7913,-26568,-9152,-17408,1833,-13562,9586
2872,-1436,10196,32767,-15324,32767,-4392,-6776,-12016,15540,-19509,6781
-2684,-828,5156,32767,-12316,17632,-7756,1676,-9600,-32768,-19395,-1214
19460,4036,27324,-23738,32767,32767,12576,-4756,-32768,15209,27884,10252
14676,8612,17928,-32768,-5774,-25105,-21024,6624,-19604,5840,10961,2420
-912,588,-984,32767,7796,-32768,-14680,-4708,-3492,5380,15594,-4185
10048,-7492,6940,5457,-22102,-20755,-13496,2164,1300,5687,15452,-3168
12740,-1432,17800,-10590,-12993,-8690,-20592,-1168,7344,5559,17463,-4360
12184,-1160,20684,11977,31623,32767,-27228,15056,-10060,12767,-1696,1518
7204,6956,15536,-32768,-32768,-32768,-25044,-8572,-18168,-5438,-18590,15122
5464,-7984,22764,32767,-32768,32648,-2348,-1624,-13704,-8953,-16287,4738
8760,-4740,18928,-32768,32767,-32768,-10964,-15660,1064,-28582,-18757,-2839
15100,5056,17716,-32768,13593,-32768,-30104,-11664,2064,-24855,-13634,5007
13192,3560,7852,-30389,-28236,7972,-22540,8680,-9688,-669,16479,2148
-9560,-5144,-32768,-32768,32767,14467,-15420,3120,-2956,13011,15380,-4463
7212,14048,5036,7991,1319,-19678,-14152,-764,-776,552,14135,-3088
12916,3708,10456,32767,27219,-10876,-22956,-904,15536,6694,8227,-6076
15084,25200,19136,-24343,-32768,-32768,-32768,-2320,-15508,-7481,-17591,9356
13456,3524,17748,32767,6064,32767,-5452,-2804,-14332,5216,-15388,6739
1392,-2100,2432,16982,-19284,13765,-4968,1200,-9336,-18998,-9635,4370
10768,980,10588,6112,28773,2393,-18776,-6720,32767,-2931,-17153,3339
21652,-68,28060,-32768,7250,-3258,-32060,-16884,17944,-14196,19026,-5584
-19800,32767,4184,7682,-24389,32767,-13228,-312,-5660,-1880,16703,-1316
24044,9904,27468,27983,32767,-30770,-11884,744,-1024,5824,17722,-6271
13132,-4296,8644,32493,-7748,32767,-15160,112,6888,1558,12351,-1510
8304,-4884,9452,-26425,-2107,-6980,-32768,-1200,3788,19944,-269,604
11120,8628,11624,-21658,-27324,-12661,-24412,-10532,-13872,38,-12522,12638
14688,-344,10460,7954,-3885,32051,-3196,1768,-11456,3006,-15275,1542
7304,3420,5996,-4978,5304,7869,-2328,-23900,4368,-32768,-23308,-8462
14384,3872,32767,32767,-32768,32767,-25216,5700,-14332,114,9407,6253
21744,7288,32767,-32768,-32768,-32768,-15664,-520,-4184,14040,16759,-3823
6452,3824,9756,-26017,-23976,-32768,-14680,2156,2876,1453,15601,-1793
10416,5048,9944,-8397,32767,-32768,-21848,2856,8156,4865,15606,-2050
17660,-2620,18860,-13758,-32768,32767,-23608,1260,-25816,6741,-14707,3642
-404,1608,3824,8057,-32768,32767,-17580,-11736,-15168,-5520,-13347,14018
14144,-3852,32767,32767,2840,32767,-3264,424,-9392,-8283,-11907,-1496
6380,-2864,13536,-32768,28713,-32768,-12504,532,12872,-25786,-14137,-3739
4176,-1248,3044,-11144,32767,4331,-2016,1124,4676,-9113,3669,-6858
20112,-1964,22748,-32768,-32768,-32768,-25096,13668,-18016,-147,9481,-6537
19688,7400,32767,32767,6574,32767,-18208,-1112,-4560,115,12020,-4923
-3500,-7744,1312,-15412,-27069,-5662,-13392,-4224,-380,-1262,11540,-4967
12116,3248,11308,-30683,-29995,-23230,-17948,-588,9760,-604,8175,-4325
22936,4740,30892,-6956,20060,24626,-22304,-24,-10444,-13811,-11774,6911
-32768,32767,32767,-32768,-32768,32767,-8480,-15988,-15044,-1337,-10348,8484
-804,-7588,4640,-4459,-32768,-32768,-1828,5032,-14172,1309,-5733,8353
11244,-2352,16440,-32768,22703,-32768,-32768,-10560,32767,-32768,-32768,-8884
17520,6084,14820,-32768,-10224,-19717,-31752,-11036,24384,-21785,-3230,2562
14856,-924,15496,0,0,0,-18472,-3452,-9544,-5121,14321,2636
14448,9464,15640,-32768,-20760,-32768,-15352,-488,4780,355,10713,-5001
14028,3776,17912,32767,8755,32767,-19948,8680,7448,4275,12710,874
10696,2280,8096,5657,-29091,-62,-31748,-7692,-19976,-8250,-13015,16907
-32768,32767,32767,32767,-4420,32767,-944,-5244,-12520,-521,-14537,4231
5124,-5168,6200,-7628,-1511,-14748,-6744,-5832,-1240,-25221,-12162,538
7968,320,7716,-19367,25909,-15955,-9312,1376,6716,9780,-4558,-2938
23028,5120,25848,-8917,31656,15085,10784,-8188,-8072,11670,1718,6907
15472,9504,18084,-32768,-32768,-32768,-14176,-5288,-5672,708,13051,-2880
10728,8,9588,32767,30863,32767,-12216,-44,2320,-1026,14556,-4744
11008,-2040,14316,-32768,-18819,-32768,-14648,-2932,2032,472,11225,-2991
13896,124,13288,10968,17130,32767,-20340,-4724,15420,7585,5409,-4215
10104,4204,10108,-26862,-32768,-19811,-24040,464,-17608,-11487,-14257,11891
22488,7660,15512,32767,18448,32767,-4620,-6236,-14572,-3026,-13537,6561
3068,1412,7312,-32768,-16684,-32768,-6976,-3812,-6552,-20970,-12512,1228
6844,864,9576,32767,32767,16474,-9528,4212,8588,29821,-8881,-5146
18488,-6920,24788,388,32767,17393,3092,3280,-13048,6986,4391,2845
12352,14380,24080,-32768,-32768,-32768,-16016,-9272,-6436,-5126,12897,-5524
5772,20412,11184,-32768,32767,32767,-12600,-1820,1932,-2381,12192,-6155
15060,1772,4012,-1256,29384,22764,-18340,-1356,8936,-4795,4427,-3365
14144,1848,19132,10897,-32768,32767,-21316,11364,-8888,-7238,-7073,5804
2520,6872,6480,32767,32767,13410,-23548,-8300,-16232,-13486,-15803,10518
1804,-9136,-5816,457,19790,28318,-1616,132,-13172,4197,-7720,10031
14760,5552,14032,22596,3699,23814,-10340,-5968,2396,-32768,-14869,2005
17796,8912,22144,32767,32767,30848,-25112,-23308,21552,-19005,-6274,1405
20680,-1264,21220,-32768,-15990,-28879,-24144,-7112,-12084,-289,11186,2758
1352,4388,1984,32767,-23070,32767,-14068,-180,-1020,-6690,17965,-4644
8408,-1772,6600,5584,15171,-5341,-12480,376,-1020,-902,10772,-4620
14548,2492,17204,32767,32767,32767,-19628,5148,19736,61,8141,-5135
21896,40,32767,-32768,-22032,-32768,-32140,-7964,-17176,-28508,-17570,7457
2576,4608,3852,32767,18672,32767,-9028,-9616,-12812,5523,-18407,6112
8636,1724,4208,-5733,4054,-27986,780,-512,-12840,-5597,-2056,2756
13076,328,11784,32767,30773,26686,-2356,-5064,32767,-24570,-32743,-1155
16848,5336,15584,-13940,5720,-30622,-32768,-9480,4168,-13965,12418,3377
9672,1644,15528,-32768,-32768,-32768,-15344,672,-6584,-4998,14471,1961
4104,-300,564,32767,32767,27657,-13544,-160,-28,11478,16903,-5833
12976,-444,12220,18678,-19950,12435,-13532,-2932,-2516,-2871,11697,-3885
11120,1000,13216,18793,9017,27583,-21084,-376,6380,-3057,19720,-3067
22200,2232,30164,0,0,0,-20916,9304,-16824,6995,-1809,4846
18436,-1888,32767,31088,30505,-20111,-18552,-14840,-13336,-4680,-17707,13346
9880,-8040,4332,10772,19139,32767,-2968,-1396,-13028,5431,-11508,6479
10388,2324,7524,-19397,-8593,-19795,-10156,-9124,6644,-26929,-16687,-2609
21848,1740,23112,-16639,22691,-17006,-31472,-7564,13912,-32768,-18428,1726
13000,3392,14728,-28219,-32768,-5542,-18992,2664,-9204,-3240,11590,-2077
6120,3896,5164,32767,-16619,11956,-12916,1812,2444,7338,14681,-8159
12084,-3036,13016,5086,-22801,28866,-13716,-3152,-2480,-1800,10540,-7638
11764,6120,11888,-23850,-32768,-24782,-20936,4528,16604,1385,7152,-8462
8888,2252,11356,14117,23381,-11061,-28036,-12164,-17496,-19063,-11872,8311
21092,396,31632,32767,32767,32767,-9448,-15756,-9744,6640,-13523,11609
9328,-5660,9440,-17453,-8633,-32768,-1356,-476,-12024,-535,-3204,9077
6168,-840,2560,-16684,22020,-9459,-27404,2160,32767,-12559,-21321,2943
22792,6316,22688,-23139,-23124,-20740,-8460,-27472,-7144,5206,14372,-1143
16284,6140,22316,-19590,-15231,869,-12904,-5292,-4916,-3668,13331,-2249
-3120,-8420,3612,32767,32767,32767,-14036,2740,-4088,2107,16088,-3910
2940,-4628,-900,-32768,-32768,-32768,-14904,-1228,-272,3755,14705,-4125
21304,5148,21368,6024,21571,19862,-18876,-1516,18216,24070,-1909,-6538
13536,9292,15164,22153,-32768,-34,-24124,-15092,-14128,-5450,-13125,13360
8288,-2836,8184,24209,292,23049,-8652,-15044,-11144,28217,-15389,10682
5728,-3320,5108,774,16287,10178,-4432,2568,-5136,-9650,-16419,693
19528,6456,21340,-32768,-25138,-32768,-2800,-1896,14280,-7007,5955,-2396
16148,5280,17820,-32233,-32768,-27030,-12960,4072,-13960,8479,7861,-1767
1508,13468,8664,-32768,28834,-32768,-16968,1340,-3196,6555,15586,-3671
12196,4000,2116,-32768,14579,-32768,-13436,-136,-196,6471,13764,-3885
17796,13780,15680,-32768,10007,-32768,-16736,1616,3072,8273,18283,-1048
13848,8348,27344,32767,-12502,32767,-32768,-4788,7160,24359,-6024,-2561
-1676,-744,6060,7788,-32768,-2227,-24700,-18672,-15732,462,-18324,7101
17420,1072,19480,32767,32767,30456,-4148,5048,-13516,12474,-14187,2580
11068,-2980,7692,-32768,-14762,-29961,-10416,-20992,6260,-32768,-23347,-7935
13232,3280,11356,-2858,-15497,17638,-31832,-6552,23864,-32768,-12540,7937
13448,-1040,13252,-32768,-3410,-22266,-20836,-1600,-9104,-537,13191,4899
10108,944,1196,16788,32767,5332,-14156,-156,-936,15864,18261,-5244
2624,-5972,-192,10247,-29190,-4417,-14252,-812,468,-343,16198,-4041
12388,728,13232,31129,21395,22330,-23176,-1456,16220,1894,11953,-4012
24860,8,32767,-32768,-27879,-32768,-29948,-5784,-12040,-7377,-19696,9579
9924,32767,32767,32767,-32768,32767,-7100,-2884,-11344,6476,-8436,10781
5696,-12872,10516,20944,-32768,-14659,-1516,3100,-11864,-13911,-7134,5941
15668,1220,28140,-32768,9351,-32768,-12940,-6764,32767,-18035,-23284,-3570
18888,5356,21892,-32768,20048,-30083,-30020,-18784,-5796,3746,26710,1344
7708,2728,7684,-32768,-20234,-32267,-14688,-3332,-8012,-7870,16439,-322
25444,10880,17312,30607,22615,344,-12176,-2000,1316,4083,19747,-7191
8176,-320,9196,22409,-9259,24840,-16468,-932,-12,1645,10940,-5149
14784,348,13240,12950,32767,4261,-25496,7032,26756,7699,-993,-3596
11028,2564,13264,-23913,-32768,-12044,-27280,-8176,-15272,-7830,-15499,15004
10564,7120,25096,32767,32767,32767,-3276,-1816,-14052,15737,-14841,9961
8136,-4892,10776,-20325,1915,-32768,-5504,-344,-10424,-30338,-13812,4317
12080,-1888,16144,14632,11154,12864,-12728,-4400,-12212,7555,19637,14
22476,-10812,32767,-32768,32767,-32768,-31152,13084,-18632,8142,15147,3683
4696,12112,-248,13919,32767,-32768,-15716,-448,-3880,17936,16346,-3718
5240,3036,3256,-4243,-3553,-389,-13428,856,5364,-158,14261,-1847
8220,-6744,32767,-25895,32767,14199,-23336,-3392,23528,20799,1475,-6175
16240,11832,19920,32767,-32768,32767,-21696,-9844,-13864,6178,-13518,12267
5436,-5596,7420,32767,-7028,32767,-4764,-1036,-12948,13414,-16263,5055
9728,3396,5224,-12419,-4013,-22596,-6312,-5280,-2712,-31531,-15882,-1175
22860,6068,25908,27897,-18818,32767,-3188,-5384,-3608,19467,19413,-4220
23504,-2540,32676,0,0,0,-24576,8040,-16156,4222,10814,-1158
9012,11148,10692,-32768,9642,-32768,-18268,3584,-6672,11751,16388,-5593
4660,932,112,3482,-4525,-2852,-13364,-2136,1264,6008,14636,-5747
8612,6196,7212,19733,32767,23963,-18948,2088,20340,400,12478,-7291
8292,-984,16128,-23809,-32768,-32768,-25776,-4140,-14364,-12625,-14318,7331
17784,9864,26316,23601,32767,-2028,-10116,-7460,-18572,509,-16742,13218
4508,-7340,8112,32767,-32768,32767,-5344,-992,-4420,-22904,-14195,5110
3840,-124,5984,-9019,-11408,-15349,-12788,-4072,23752,-11373,-10762,620
12896,484,24784,32767,32767,32767,-32768,-12080,-32768,-14305,23388,2901
-32768,-32768,32767,-32768,-32768,-32768,-12680,76,260,4215,17718,-7152
20944,9880,21304,32767,32767,32767,-19676,-2268,4676,3831,11178,-4461
6128,-1980,5648,-16450,-32768,-11737,-28076,-15172,-14744,-12276,-14222,16503
8996,4028,4852,32767,32767,32767,-4476,2308,-11032,13044,-13396,12306
-10112,-13024,17168,0,0,0,-11580,-8212,-1752,-32768,-19527,2082
11060,-18012,14884,-19009,10237,-32768,-21996,-12468,-19852,-16691,18306,-2395
19000,6700,30264,-32768,-32768,-32768,-10468,-2348,-6544,-7712,17961,-4428
16100,-792,17072,32767,32767,32767,-14252,164,-1480,11635,19315,-4817
800,-6828,2348,-27841,-621,-32768,-16788,3652,12348,306,13666,-3684
13300,-1788,11988,-11571,21527,6804,-27148,5804,-23984,1850,-9889,3515
1040,3160,4404,1498,-32768,-18931,-17260,-12012,-14008,8345,-18336,11517
10304,32767,10236,16216,-3304,32767,3616,2768,-17780,-10219,-10016,1549
16536,-3144,26644,-24594,10334,-32768,-8796,-17284,32767,-32768,-32768,-10452
18764,4988,30220,-32768,30157,-32768,-6372,-8664,-32768,24919,9881,2305
-32768,32767,32767,32767,-32768,32767,-13428,-8824,-6964,-3045,14063,-4427
16776,1996,21744,32767,-13548,32767,-12680,-216,1312,1070,15698,-6031
8252,-3236,10928,-12912,6916,-29358,-15728,-2652,4976,-149,10393,-3949
11544,-2612,10356,32767,32767,32767,-23748,2724,13220,18651,4186,-4820
11412,3856,20620,-32768,-32768,-32768,-32768,-8560,-19740,-13904,-15141,13500
17144,14216,32767,32767,32767,32767,1412,-5816,-14116,2621,-16111,6563
-4292,-5680,5308,-32768,-3874,-32768,-10196,-2756,-3020,-26142,-16392,3615
-904,940,544,2472,32767,15125,-10960,3832,4464,11510,-2730,-2289
28300,508,32767,-32768,-24159,-32768,-24360,4788,-16956,11468,7984,1051
11876,16748,15560,-12209,-32768,-23866,-16984,-6580,-4092,9892,16752,-6002
17332,1708,1748,10855,32767,-32768,-13428,-1892,-328,-179,15568,-5870
1032,9720,11136,-32768,15390,-30305,-21360,3588,10528,616,14033,-5467
19404,15056,21328,3461,-3066,-32768,-23920,4572,-20220,-2661,-6561,6177
8540,4292,16600,32767,-7562,32767,-14900,-16304,-13328,3017,-17477,11772
-840,-7528,17144,32767,-12605,32767,-1344,1444,-12944,-6280,-5927,9307
11404,-4932,15904,-12365,4190,-27690,-20156,-7348,25404,-32768,-32768,-3392
9604,10612,22632,-32768,-29898,-32768,-32768,-9812,17960,-23812,8072,2268
-32768,32767,32767,32767,-32768,32767,-14372,-2196,-6312,5100,14379,2174
16584,-336,14380,32767,-32768,32767,-13520,5280,-1068,7277,17872,-4684
8012,-2968,9580,-24155,-4695,-32768,-13408,-1076,-876,992,12106,-4873
14432,3188,8984,-18533,27857,-32768,-20608,-4124,16064,7668,9553,-7103
21408,14992,32767,32767,-32768,28832,-30196,-5860,-18112,-13604,-14807,9722
5152,-288,8300,29482,-10699,32767,-5120,-15020,-11312,16555,-18197,13522
76,-3008,5176,16597,-27498,-32626,-5280,44,-11212,824,-2829,8462
16800,2472,19820,-32768,32767,-32768,-19124,-760,32767,-28029,-23124,220
6912,-3156,5724,-31213,22216,3577,-20572,-13972,10264,-16713,11245,682
9928,6940,11540,0,0,0,-20444,-4240,-4596,4871,6004,-490
15096,5968,12616,-7697,1263,-23823,-16312,4924,-3468,2249,2021,-2353
18144,6564,17060,23449,-32768,15908,-15868,-5272,-2216,1317,1112,-583
4856,-2580,7672,14425,-6629,32767,-14820,-1124,-588,324,1399,-1632
10592,3176,11812,25884,29734,-20547,-13968,-712,-1232,-2857,1280,228
10600,4264,10296,-21555,1608,-3486,-14560,-1412,-1240,308,4,370
24268,15448,6544,-32768,3474,-32768,-14784,-1424,-1040,315,-37,423
13236,-1604,9928,21884,3790,24527,-14640,-1144,-704,373,-27,343
9848,1360,8112,-31,-13431,-3548,-14628,-948,-568,54,14,350
13128,2336,11184,614,-4411,-8796,-14480,-1008,-620,-3,146,299
13448,2192,11864,14596,-2235,12499,-14416,-860,-580,139,188,240
10764,392,9808,1481,-4548,1434,-14644,-1212,-948,310,20,123
11988,1104,10592,-5532,7043,-3515,-14716,-652,-1436,587,639,23
14324,1880,12160,-9188,5793,-426,-14428,-476,-600,164,1442,-224
12512,2632,10764,-13542,-3667,-2554,-14812,-764,-1836,-912,2308,-357
11540,2968,9048,-5516,2180,134,-14380,-2020,-2772,-1303,2805,-90
12096,2456,9448,3776,4376,3835,-14844,-1396,-3276,34,2945,90
12292,2800,9208,-236,-591,-9029,-14808,-1120,-3940,253,2680,128
13248,2424,10796,11460,3498,2385,-14404,-892,-4164,207,2030,270
13304,2244,11356,6548,-4665,-4561,-15096,-624,-3600,852,2036,574
12168,1036,10444,7664,-4806,2870,-14428,-912,-5068,-728,706,158
11352,1160,10152,7386,-3227,6120,-15168,-400,-5608,-636,20,-90
11392,836,9884,2985,1158,6173,-14320,-1428,-5192,-755,232,96
12336,1080,11096,-5535,6448,2777,-14564,-856,-4936,-101,283,265
13980,2448,13044,-20029,4614,-4344,-14536,-712,-4976,-356,152,288
