under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
-14836,-4612,-1468,-13324,12579,2927,-8464,-3248,-12312,7115,-16603,7374
-15664,-2280,-996,-2552,12298,5217,-3936,232,-14092,-9938,-6134,3126
-17644,1740,13048,-21909,1886,-879,-18620,1832,4312,-1474,14587,-2118
-16556,668,-2684,-2061,12942,4397,-21384,-10996,-16576,-4946,-15825,7028
-14256,-1648,92,-5887,13752,4231,1204,-1580,-10792,3745,-9953,5223
-15280,216,-5512,130,12943,5752,-5432,-2084,-9408,-18424,-13059,2910
-9312,-1236,1504,15408,-8168,1642,-14916,20,-4420,-2112,13261,-3503
-9768,-3732,-5288,1348,-4073,-3494,-22324,-2728,21092,14775,-1497,-4274
-18244,-5864,-8804,-4401,12056,207,-30948,-6128,-15808,-6174,-15537,9250
-14988,-3324,-3340,-13266,14483,3272,-9020,-4108,-11372,9861,-17521,8203
-15376,-3792,-460,-4549,12517,5506,-3300,664,-14400,-9155,-4956,3893
-15632,-4316,2060,-5910,18086,5657,-4248,-4012,32767,-17243,-32768,-2076
-7084,1684,-5436,6536,-10662,-2701,-13680,644,-4788,624,13997,-3027
-14512,-7196,2296,-19738,371,-2925,-18412,-952,7140,9386,14527,-1962
-10672,2312,-25972,-6452,9276,-4406,-30624,6536,-15580,5179,-4274,2368
-17048,2912,-2412,-5395,12980,4648,-14544,-10292,-13472,3885,-18172,8813
-14616,-1860,-356,-10294,12416,5238,-2228,-40,-13444,890,-9096,4080
-16208,-216,-6584,-1441,14834,7209,-11920,-8944,420,-27211,-13174,-400
-16168,-4900,-5164,759,12814,802,-20576,-5524,-18380,-11335,-11705,8938
-14996,-5000,-2044,-14862,13220,3501,-9336,-1696,-11532,8351,-16345,7850
-15508,-2380,-2464,-1537,11987,5686,-4364,492,-13212,-10171,-7830,4571
-17880,-5656,1376,-7325,17406,7191,-7776,-1608,21220,3914,-14063,-2481
-29604,-11232,-2464,-4701,-6638,-306,-6464,-7468,-16152,1940,1958,4394
-8456,-140,-3960,9315,-12770,-1876,-13064,224,-3076,-169,12721,-3333
-13568,-2588,18144,-18977,-7790,-2927,-19980,-1280,4624,3959,12348,-2944
-11156,-344,-13364,-1079,6950,-3097,-29932,8260,-13752,3940,-4120,3642
-16944,3780,-3164,-2449,12416,4831,-15684,-11668,-14364,-1943,-15892,9027
-16496,1792,-7528,-1510,13576,6010,-9200,-2172,1388,-18196,-15694,1790
-15812,908,6696,17121,-9016,3628,-15144,-1252,-5460,-1552,12852,-3311
-13760,-2028,5952,4635,-10919,-1041,-22732,-2948,18736,14601,2080,-4918
-21896,-12536,-14392,-5196,11576,-675,-29772,-1960,-17876,-6532,-14964,10209
-14704,244,-612,-12805,12284,3254,-5848,-7360,-10816,3465,-17282,7461
-14828,-4528,-708,-5217,12781,3995,-6532,292,-10776,-7298,-8829,2979
-25188,-6824,13168,-7006,-459,1134,-30192,-9492,12396,-26727,-10183,-1214
-31264,3348,-17492,8957,-17300,-7262,-14212,5320,-4796,-790,15446,-1291
-4116,2084,-11892,8412,-8570,-1932,-13464,1828,248,955,10182,-2034
-24820,-5492,32767,24443,-19580,1175,-15404,-2692,-5452,-2192,12545,-2755
-22796,-4320,5112,13739,1616,1236,-22096,-3336,18972,14464,-5981,-5058
-15240,-780,-4028,2479,12313,1308,-21996,-7108,-12960,-5621,-11897,8371
-15300,-3160,-2008,-8803,11692,3019,-10404,-3080,-11596,9361,-14141,8426
-15824,-2324,-3124,-2926,12698,5572,-4964,1652,-13460,-7136,-3362,5264
-16036,-2108,2836,-5594,18983,6216,992,-32,27188,3040,-18709,2135
-30224,5308,11276,-8537,-13808,4147,-14396,-7588,212,471,11289,-4201
-23152,3312,-18180,12219,-14353,-8666,-14216,-4556,-4020,0,0,0
-28172,-9908,32767,32767,-14564,-3744,-13532,-1308,-4348,3679,11692,-1911
-18788,-3240,11940,18061,346,-2939,-23260,-3080,14708,22601,-5339,-5131
-16104,-476,-4384,-2320,11211,345,-20924,-6108,-13304,6470,-10246,10019
-15020,-3096,-524,-5859,10588,3759,-9832,-3464,-10084,15215,-12543,7434
-15656,-1216,-3292,2657,9955,4728,-4404,3004,-10176,1028,-4432,4815
-18996,-2008,-1412,-2114,15490,6690,-29796,2668,32767,-21418,-32768,1679
-28888,3900,10008,-3791,-6474,5072,-10768,3648,-12316,9133,5280,-1682
-6300,4860,-8856,10846,-8380,888,-14756,1284,-2948,4349,9066,-1153
-23092,-4916,32767,24885,-18578,-3006,-14100,1400,-1552,3555,10906,-1510
-21904,-1296,5080,18035,2241,2706,-22720,-6368,14012,20269,-5222,-4589
-15620,-4128,-3788,-2001,9758,1355,-22484,-5940,-13752,6204,-9429,10603
-15672,-3200,24,-3499,9831,4220,-9660,-3072,-9772,14080,-13566,5523
-15592,-760,-1572,2715,10343,4706,-6316,3644,-9996,2266,-7199,5112
-9776,2224,-11980,9881,-15657,-8629,-14844,3636,-2956,0,0,0
-4732,6036,-10464,11526,-9486,-1203,0,0,0,0,0,0
-25656,-8644,31868,19058,-8973,-6937,-16964,2580,-936,1826,14274,-2290
-15756,1996,-4972,1272,15692,3904,-22928,-4992,-13264,-1528,-14246,9182
-14764,-4872,-1624,-11497,14318,6187,-10052,-2024,-11912,8808,-17625,6365
-14916,760,-2264,493,14468,7155,-2148,988,-12664,-9259,-13940,4128
-20720,-5828,4704,-6538,19750,7329,-9520,88,23124,19542,-6273,-1254
-18572,-9112,-14340,6559,-13487,-5999,-12224,5576,-18408,0,0,0
464,2364,-11944,6067,-11232,-3550,-13352,172,-1972,0,0,0
-12052,4132,-1828,23967,-5629,3233,-13828,-1364,-860,-1501,15658,-3440
-32768,2000,32767,21923,-30656,-4338,-22356,1960,17012,21329,-15997,-6946
-17596,-3188,-6372,-890,15967,1467,-22464,-4340,-16588,-11068,-16976,8533
-14784,-3008,-1720,-12496,16513,5262,-6408,-2744,-13588,3959,-18227,8164
-14616,-4036,-456,-1140,15361,6027,-780,-1124,-14344,-14664,-10971,2023
-18324,-6784,1212,-14129,17394,5186,-14392,-280,20040,15422,-18772,-5903
-22308,7608,-16200,62,-14654,-23701,-16600,-8952,-7732,-4451,14166,-4215
1144,2020,-10092,6018,-12197,-5516,-11184,304,1512,2581,17416,-4500
-5320,964,-1388,11036,-9967,-1899,-12104,-4336,-2492,-11479,17263,-1394
-11004,-6116,-4452,-2900,7891,-2963,-24496,-1744,11488,12697,1425,-5231
-21748,-9856,-16520,-11616,12346,282,-31200,-1212,-16320,-8516,-15730,9625
-18620,-480,-6140,-13617,17424,6084,-8448,-6348,-13704,-1878,-16535,11395
-15488,-6080,3524,-12336,18054,5912,1792,-972,-13500,-10461,-6903,3318
-13664,-200,-2400,-4511,20862,6018,-18676,-3208,32767,-32768,-32768,-652
2312,-752,-15080,10916,-10136,-919,-13988,536,1108,-4188,14249,-3690
-18684,8340,24616,-18548,-6228,-556,-22088,2276,492,682,19490,-3294
-12172,-2328,-32768,-1607,10960,-750,-25508,13604,-3684,10593,383,2048
-17884,2688,-3932,-1186,14757,4360,-25328,-15348,-17132,-10075,-16752,12995
-14644,-744,-4304,224,12626,5676,-7016,-2680,-6740,-24544,-17540,4900
-12420,5736,-11776,7936,-17964,-12997,-16208,-420,-1916,0,0,0
-3180,660,-11720,4940,-9927,-5090,-13660,-212,844,5698,12292,-3403
-15620,2432,6600,23195,-1750,8292,-16072,164,-3004,871,11558,-2835
-29100,6124,14728,15400,-11223,549,-18772,-4896,17288,18275,-1983,-6542
-17876,-5776,-7076,914,12218,1,-27764,-4304,-15996,-9019,-13111,8759
-15108,-3384,-1772,-13063,13101,3097,-8496,-2824,-10876,7644,-16191,7454
-15352,-4208,-1404,-4172,12609,5668,-3500,1536,-13904,-6888,-3594,3831
-14688,-3228,-188,-8799,20993,6212,5476,-7052,32767,-50,-19810,-719
-4100,2048,-11344,4643,-6612,-2379,-14204,284,-4124,-508,10910,-2701
-13428,-2616,32767,1645,-14293,-1426,-15876,4048,1612,1512,14105,-1312
-17840,4932,-7992,-4826,12749,3602,-24384,2096,5728,14818,-83,-3164
-16720,112,-2640,-1577,11672,4598,-17048,-8740,-13784,-6401,-13205,8519
-16092,-1992,-528,-4845,11957,5180,-6528,-2324,-11780,6924,-14096,6864
-14932,-1812,-3516,83,11901,5393,-4396,-796,-12660,-12792,-7493,3026
-20148,-6808,3152,-8530,15388,5563,-14056,5224,6264,0,0,0
-5944,3588,-10960,5729,-7691,447,-13144,-1240,-3996,0,0,0
-16940,9740,288,-32768,2344,154,-22704,-448,9280,980,8390,-4379
-16344,-1444,-10508,-2010,10576,-2268,-24628,-472,-19272,8109,-7975,11058
-16748,540,-3844,-5229,13562,2692,-8944,-8804,-9308,5959,-15021,6640
-15488,-3496,-652,-6799,12433,5310,-3636,1300,-12864,4786,-4963,3355
-17204,1364,-5460,164,13830,6452,-16836,-1720,12904,-31023,-13535,-1175
-23308,-8572,15260,-8228,1606,1072,-20988,-6128,6416,-32768,-3348,-483
-2192,968,-11884,4373,-7984,-3321,-13680,608,-2584,3126,13081,-3553
-22840,-6568,32767,24869,-22887,551,-17064,3960,2876,-4204,12961,-2625
-5416,3676,-19988,265,12191,-1248,-23672,-2140,-12048,16171,-3484,3684
-16664,-840,-3192,-5251,12163,3070,-14696,-7000,-11156,3969,-14522,6073
-15988,-1668,-1004,-5131,10431,4684,-5556,-100,-13284,3918,-10746,5108
-16592,-104,-3536,-1465,10548,5836,-7992,-7356,-2980,-29254,-12349,560
-30704,5964,-16644,6011,-16230,-8285,8832,-8960,16380,0,0,0
-4476,-68,-11700,4112,-9095,-4083,-14064,-1260,-476,0,0,0
-23952,1440,22928,28374,-10618,8007,-14192,448,84,-586,8844,-2704
-26660,6244,13860,17062,-11205,3169,-19796,980,19104,11121,-4653,-5927
-18336,-4376,-6472,-936,11087,695,-27984,-5564,-15852,-10507,-12456,9343
-15604,-860,-356,-12907,11826,3764,-7524,-5616,-11264,1404,-16626,7477
-15336,-4788,-1096,-4926,10368,5838,-3380,-364,-13892,-6129,-4342,3358
-3932,4300,-11344,7225,-7358,1612,-13400,1368,-1596,1622,8869,-1472
-25604,-8564,32767,32767,-18349,2175,-13192,4280,356,-690,12200,-755
-3260,680,-16312,12718,8923,6461,-28824,-8248,7128,12661,-199,-1758
-16288,-376,-2704,-5051,11496,3288,-14072,-6208,-10336,1238,-9518,6051
-15256,-2648,-396,-5927,10739,4827,-6556,-392,-12588,12640,-13506,4822
-16072,1008,-4392,1771,9699,5709,-9828,-160,-9312,-17795,-7599,6347
-6748,2624,-10844,7083,-11527,-5299,-14712,-604,-1156,0,0,0
-9768,4400,-3008,9175,-5573,2668,-14952,984,-3004,636,10441,-2391
-6704,-5432,-15040,-7802,5634,-4071,-17140,-6188,20144,8703,-6353,-6705
-18888,-3604,-5852,-9249,11837,-1057,-27716,-4528,-13040,-6377,-13074,8567
-15636,-960,-1464,-12088,12493,2113,-10488,-4860,-10252,10137,-16732,5909
-15556,-3032,-2000,-4227,10248,4718,-1896,2688,-15068,-5281,-3806,2732
-15168,-2164,-1984,-3642,12775,6578,-980,-8980,32767,-32768,-32768,-8258
-4164,2508,-10400,4888,-8477,-2670,-13400,-420,-2440,450,11041,-2770
-32768,-15092,32767,24685,-17813,-6291,-15980,928,1332,-446,12160,-1773
-11152,6732,-32768,469,18100,-179,-30076,6972,-524,18006,1297,-1128
-15812,-880,-3780,-3498,11571,4216,-13992,-4768,-9628,-612,-17773,7883
-15008,-2592,-580,-9531,10777,4001,-15764,-2640,-15972,-1308,-21013,5408
-15468,-1188,-4136,-1828,9866,5088,-4332,-4004,-12824,-16275,-4052,653
-22592,-4432,-860,-4781,11935,5552,-14928,3452,-9308,31487,15552,-4852
-25048,-12092,-6176,-5737,-7033,-2047,-2524,468,-20072,12181,7765,6419
-5980,2912,-9328,3674,-12935,-7554,-13040,2948,-1896,0,0,0
-7548,392,-5740,4655,-9474,-2774,-12992,-2100,-3808,-2543,11907,-1620
-14884,-5764,14280,-15665,-2143,-4476,-16340,868,4188,2561,14211,-2000
-13636,8064,-12916,12053,15383,813,-24768,7416,2128,10903,-2192,831
-16580,852,-3080,1083,11200,4405,-23776,-9488,-17520,-6558,-17625,8634
-15232,-2200,1252,-6832,9670,4683,-4704,-2576,-17344,2714,-16247,3983
-14604,-1496,-3024,-771,10432,4977,-10464,-9716,-5428,-32698,-13354,-2953
-21840,-512,-404,-6285,12746,6236,-16796,-1064,-3372,28570,5447,-1749
-26868,-5116,-3628,-13006,-11551,-3996,-12324,2608,-15568,3540,8941,-878
-17548,2872,-11556,2812,-8118,-16499,-17428,-1700,-4480,-1574,12435,-1595
-6244,2528,-8484,6415,-11890,-8004,-13492,-468,2080,1838,11994,-2743
-7136,3764,-7944,-1339,-5609,-1267,-14164,-2052,-2688,1582,11022,-1616
-11484,-2160,-1660,-24546,4474,-278,-20988,-3132,8440,-5444,4675,-4793
-13892,-5344,-13344,-12970,5972,-2712,-23716,7688,-15708,-1015,-12735,6619
-16176,-2776,-2480,-17625,10578,1838,-11616,-2384,-13404,-3233,-16534,6599
-14320,-2268,1960,-7645,9397,4829,-3284,-368,-13268,-8354,-10250,2876
-15804,700,-4736,-1890,9519,4900,-20860,-15680,8616,-32768,-10309,-7575
-13168,9036,-6832,3047,-16137,-10859,-14712,-4536,-4060,872,11798,-1516
-15900,420,-8300,-10993,6517,-1479,-23120,4112,-14032,-10071,-12364,8125
-15912,-3000,-1980,-15971,10495,1996,-11856,-3624,-12844,-5046,-16751,7281
-14892,-2664,1756,-6319,9415,3937,-4212,-800,-12088,-4095,-9828,4200
-15880,-352,-4508,-1689,9921,4922,-15100,-10372,1948,-29864,-9222,-3124
-10852,-128,-1040,6615,-8026,1010,-14192,-1244,-4360,0,0,0
-13692,-3164,-172,-11096,1173,-1630,-20580,-860,13148,1684,2057,-6529
-17932,804,-6660,-7508,11584,-719,-27260,-200,-16616,-9166,-14366,9686
-15520,-1052,-2204,-15081,11412,1951,-7304,-6916,-10588,-2257,-18013,5647
-14972,-5396,1412,-7817,9348,3988,-3716,-172,-13508,-1873,-9056,1555
-15980,3292,-6532,882,13080,6328,-22132,-14652,22496,-32768,-9423,-4313
-13872,-5004,-5272,-20707,1546,-4169,-20812,-940,9144,1353,6810,-4622
-15892,2844,-8400,-9767,9074,-2226,-23192,-60,-16052,2615,-9842,9598
-16544,-284,-2904,-10636,12691,2623,-9764,-7192,-10468,-453,-16410,7034
-15528,-4492,504,-5536,10395,4575,-5204,-484,-12920,3028,-9744,3769
-16952,1908,-5576,258,11372,6075,-7164,-6156,2932,-24701,-9116,170
-7184,-772,-10848,7450,-12385,-5999,-15220,488,1720,2793,9512,-3149
-13560,2804,3016,13999,-4814,2804,-14404,-1132,-5636,1602,10920,-2670
-10620,-1892,236,-19996,-949,-2076,-19776,-2984,4004,5361,8330,-5727
-15648,-372,-13804,-13501,11678,-2506,-23508,5112,-18296,7728,-4689,5976
-17452,660,-2624,-5709,12957,3947,-13816,-11036,-11604,-2309,-15835,9058
-15660,-2124,-1020,-8057,10479,4585,-6020,-2788,-10864,8198,-9452,5509
-15924,1488,-5476,284,12919,6293,-8504,-2024,-4648,-15288,-13952,3762
-23984,-3396,6380,-1876,9070,3959,-16288,-1812,-14952,-17384,12689,1395
-21928,-2356,-12956,12040,-15684,-4015,-22368,3092,-8240,7911,11721,3767
-12548,5208,-10556,6996,-16697,-9138,-15040,1452,-1180,0,0,0
-16440,-48,-1564,-5007,11384,4384,-8128,-9660,-8396,17205,-12453,4425
-15792,-496,-856,4746,9335,5833,-6368,3784,-11152,12258,-9954,2088
-17740,-520,-1888,1416,11911,6989,-25112,4196,27428,-18002,-7409,1714
-22264,-4984,14816,806,-1380,3294,-32768,-1392,14456,-25630,-12332,-546
-18488,-132,-4612,-3733,8870,-3451,-22232,-2628,-13840,-3721,-11377,9051
-16096,548,516,-7202,11141,3268,-9320,-6336,-9468,9276,-15571,3917
-15292,-3928,320,-1965,8756,4346,-5932,4444,-11464,1754,-1382,1993
-7380,2176,-9940,4957,-9108,-4167,-15400,2368,-1548,3584,10213,-3033
-14224,-1048,6256,5234,-3942,1482,-14692,-328,-5108,52,11763,-2436
-12404,-3664,-2968,-198,-1492,-5895,-19944,-2968,12644,6426,-2772,-5661
-20104,8,-7228,-10927,11223,-598,-26684,1328,-14816,-2140,-11381,8961
-15560,-1448,-1140,-12907,11981,3163,-10680,-5324,-9736,-763,-15821,4832
-20832,2604,-11464,13399,-10453,-4680,-11388,-368,-4564,0,0,0
-8740,2404,-3304,11699,-9963,-1015,-13388,-728,-4096,2340,11282,-2144
-17308,-3380,-1204,-21544,6133,-4417,-20668,-1956,22264,7204,-4614,-7331
-21556,-4004,-9264,-8245,8962,577,-27924,-7592,-14500,-3343,-13608,11232
-16052,-680,-1948,-8612,12972,4626,-7908,-5956,-10716,7730,-15005,6423
-16208,-2156,-1008,-4117,9960,6236,-1644,2772,-15156,-3211,-3453,3857
-15844,-4108,448,-739,13518,7842,15296,-12512,32767,-15177,-30144,-4703
-19552,8676,-12512,11695,-12141,-8419,-14348,-556,-4084,0,0,0
-8968,2524,-10908,2723,-11374,-8094,-12768,-1048,-1404,0,0,0
-7072,2204,-9640,3548,-6388,-2453,-13760,-1632,-3124,-925,10744,-2989
-16668,5264,-1728,-27187,2239,2313,-22904,1452,6348,-42,9486,-3442
-16040,-2612,-10944,-4696,9585,-385,-23356,1396,-15876,9049,-10394,8145
-15684,-2140,-1056,-11308,10083,2045,-10860,-3616,-11648,1772,-16066,6062
-15576,-1316,-1124,-4340,9708,4760,-3708,-452,-12508,-42,-7461,2982
-16360,476,-4140,-1265,11459,6357,-8984,-4684,108,-25838,-5498,476
-13308,4936,-9180,5987,-17960,-7618,-15904,1528,-3488,11089,11569,-1271
-19528,6244,11220,32767,-2200,13835,-15636,828,320,-462,11563,-1976
-17472,-18824,-3200,13228,-2350,-6957,-23996,-2832,12908,11588,-1704,-6453
-16520,1556,-3904,-2673,11843,1313,-18152,-8632,-12680,-1609,-11236,8615
-15392,-8,-1232,-8325,10610,3277,-9856,-3204,-10860,7581,-12403,8037
-15984,-320,-3460,-532,11162,5251,-4660,452,-14088,-3947,-1472,5440
-17860,-2888,4200,-2292,15608,5943,-668,724,23844,7539,-17314,-1249
-29276,-12204,-12540,-13093,-5697,-1984,-7300,-6824,-22260,0,0,0
-17660,6484,-12744,17114,-13187,-3516,-14792,-260,-2344,3404,11213,-2082
-10272,2592,-2940,14531,-6307,4464,-14432,184,-6552,-926,8707,-3191
-17820,-2548,18144,357,-14038,-2953,-16360,5108,2824,4722,8937,-2659
-13856,4496,-19600,2108,10906,-5573,-26124,3340,4188,19204,2377,-10
-17252,-2220,-4772,3728,11588,2144,-15172,-14772,-10912,-6673,-9143,8518
-15776,-812,-892,-1601,11408,4521,-8116,-6776,-10060,26414,-7025,6345
-16292,1516,-1632,4269,8934,5965,-8932,11508,-10856,-2397,-2618,11138
-17188,-6556,188,2215,13192,6493,-8360,-1704,11660,8299,-12602,-4226
-20792,-10952,-13632,2096,-967,63,-3912,3580,-15896,10427,7815,1889
-19692,3676,-15296,18638,-12082,-5173,-15196,4960,-4404,14914,11422,-1905
-10284,7656,-3900,9683,-9687,1716,-12652,1004,-5280,1932,8734,-2942
-14276,-8540,9044,-17272,652,-8215,-21264,-2292,7804,6438,5661,-3992
-20492,2104,-5904,-4040,7231,-4688,-25516,-6440,-15316,6589,-13693,6698
-16648,652,-1548,-6649,9898,875,-11220,-5380,-11172,9440,-15610,3637
-15848,-2588,-2076,-3712,8821,3947,-2612,3444,-14316,4736,-5040,4709
-15912,-2708,-1132,1480,10060,5630,-32768,3452,32767,-32768,-32734,1303
-10936,1064,-10524,2024,-12512,-9252,-14312,3036,-1772,6712,9519,-2920
-4672,3428,-11012,3691,-6476,-866,-14432,524,-1692,1424,11008,-2443
-23976,-10036,31740,11931,-10746,-1645,-15200,4564,736,-322,9310,-1479
-6356,3340,-12556,5172,9454,1019,-29376,-176,-6452,15186,2929,1381
-16460,-2020,-3172,-6079,10294,3125,-16744,-8752,-11808,-7776,-14031,1773
-15960,-1760,-1100,-5540,9828,4624,-4648,540,-11212,11140,-9806,3998
-15552,-1588,-2676,-762,10440,5451,-9752,-3528,-3120,-20727,-8015,3040
-24824,-180,-15452,16584,-14571,-5962,-19784,-1544,-4752,0,0,0
-11208,5268,-9536,576,-16604,-6708,-14348,1608,-2588,14142,11290,-1498
-29392,-5876,340,31663,-16618,2857,-19272,-8428,18620,17526,-1739,-8045
-16220,-7672,-5600,-3543,10742,895,-24452,-4432,-14932,-8440,-13041,7360
-15112,-1792,-1024,-10131,10383,4245,-2172,-2644,-8368,8931,-11954,5868
-14908,-2496,-2888,66,9713,4471,-5648,520,-14812,-6606,-5847,5151
-16376,-3776,-632,-5292,16167,5951,-2780,1716,18100,2714,-13311,3923
-9032,5412,30296,-15180,-9361,-1484,-17312,2108,3912,-3335,11851,-2486
-8332,-244,-26476,10907,18528,-2383,-27280,4276,-13556,18193,1853,4537
-16432,-1088,-3920,-3000,10402,3950,-15732,-7912,-12040,1231,-13975,5706
-15688,-4048,-1100,-6311,9983,5196,-5032,-1948,-12392,5229,-9037,4969
-15864,-584,-3076,1652,10323,6121,-9672,-5120,-4880,-20013,-10015,4769
-23160,392,23416,-3431,-3632,2018,-31952,-12912,11384,-5969,-5650,1761
-28124,3904,-15100,10853,-12714,-9217,-18396,-2864,-2652,-644,10563,1953
-10400,4136,-9132,4703,-14100,-6310,-13372,4304,-2216,10390,10998,-1936
-3968,1324,-10756,7642,-6510,1323,-14216,2356,-1276,3761,9646,-1791
-28008,8092,32767,32767,-17388,10751,-14036,1764,524,-260,11404,-2078
-8344,-4068,-27872,6854,10218,-1302,-28052,-4812,3592,15384,-327,-3978
-15988,-2372,-2036,-5128,8724,4986,-8792,-1248,-10892,12744,-9955,5874
-15552,-788,-1864,2111,8244,5185,-7492,3032,-10136,-6358,-705,6640
-19680,-4400,-16152,5075,-8205,-5913,-13208,6180,-6176,0,0,0
-17204,5184,-11036,12438,-13426,-5581,-15524,1184,-2608,10863,8811,-613
-14552,3876,1748,14965,-4185,3427,-13100,-104,-2920,-2654,11654,-1258
-11740,-7684,-4284,-14501,3498,-9811,-19288,-4852,304,10881,6026,-1780
-16388,3868,-1976,-456,9834,2142,-15152,-10944,-12180,1676,-13542,3742
-15988,-2572,-352,-2595,9159,4615,-6312,-48,-12264,10398,-9863,2732
-15792,880,-4168,2570,9037,5951,-9728,-1712,-5456,-10702,-8518,4388
-9108,3808,-3988,9969,-8972,966,-13536,1988,-1732,0,0,0
-14192,-7848,16284,-6405,-5128,-7634,-17332,-916,952,3441,10164,-2042
-16408,-520,-3260,-1848,9497,2520,-17148,-8136,-12700,-8980,-10739,4769
-14844,-3996,1512,-4975,8646,3110,-3260,-3260,-4644,3353,-8077,4571
-15128,-1704,-4276,1348,8400,3366,-7084,-948,-10432,-8322,-4801,2500
-24248,-292,10224,-14868,-2444,4579,-22116,-10768,4600,-5656,8398,228
-22032,2336,-16804,15336,-8588,-8374,-13912,-1316,-4496,0,0,0
-28452,-10568,25528,12270,-7709,-2709,-15120,1012,-5720,3244,10647,-1758
-3600,-4496,-7412,13396,-742,4117,-19156,-308,12628,11709,-611,-3477
-13340,-2740,-9884,-14788,9408,-1997,-27808,-2732,-15828,-1345,-11916,7879
-16528,324,-3532,-14318,10371,2296,-8956,-6484,-9304,5405,-14209,5887
-15320,-3552,-96,-4463,8820,3805,-6308,-876,-11432,-2334,-7226,3243
-16204,768,-5904,-2521,11983,5924,-11416,-4680,4208,-18411,-7962,57
-22064,-1128,4352,-5637,11285,3833,-14000,-4556,-4152,-10917,7018,2462
-21308,-596,-13384,2699,-12636,-5913,-23012,-652,-7356,4817,10015,4380
-15200,5708,-10972,6644,-15087,-8342,-15480,2012,-2316,0,0,0
-13948,1624,2192,14241,-5668,826,-13928,-296,-2692,0,0,0
-32768,-4236,4004,-8577,-6423,-4138,-20720,1672,17580,13406,-5528,-5127
-18356,520,-3940,2793,12718,-50,-25172,-5488,-11524,637,-9019,9169
-15140,-1908,-1088,-14451,9749,3026,-11832,-4624,-9668,8500,-14283,3799
-15348,-2560,-2116,-951,9016,4346,-3716,2752,-14108,-3160,-4134,2337
-16924,-2408,-3124,255,10834,5572,-7724,-13520,32767,-32768,-32768,-5610
-22712,7380,-13376,4949,-11086,-10360,-12416,-824,-2772,1462,12488,-1739
-25172,-6308,32767,15572,-17680,375,-16016,3116,1168,-4547,14951,-2009
-19380,1048,-1432,6080,14430,2018,-26180,-1156,5000,14936,3703,-547
-16236,-1060,-4244,-372,9571,2854,-17972,-7484,-13184,-5961,-11614,8436
-15624,-2836,-144,-7259,8410,4222,-7388,-4636,-11192,6407,-14338,6183
-15216,-192,-2992,860,10196,5341,-5136,-1044,-12336,-6755,-7797,3282
-15312,-4832,-1588,-5239,17003,6351,-7796,2636,15184,7346,-6010,-2316
-28056,-780,10936,-5313,-7281,4181,-23852,-13364,11488,-7714,8161,-1235
-28076,6620,-17888,18698,-12616,-4829,-14092,1944,-2768,-1713,11571,-1666
-16324,5152,19644,29160,-10323,9382,-14964,992,-4736,610,12192,-2245
-18892,-6596,-5448,-928,10116,-2575,-24804,-6632,-14540,0,0,0
-15736,-1268,-256,-4439,11712,1263,-12636,-7760,-8336,7034,-11306,6305
-15904,-2904,-1548,-1046,9361,3930,-8360,-976,-9724,9726,-6822,4631
-16452,1220,-3324,21,11513,5638,-6668,792,2108,-6880,-2983,6432
-24304,-1840,14676,3877,1832,3881,-7948,6152,-25752,-22455,24798,600
-26644,-9908,-21124,27749,-15303,-3610,-20020,160,-4416,7427,6050,3660
-12132,3916,-11740,20388,-14783,-1603,-13640,2544,-100,26671,9740,-2050
-7032,2732,-11612,17495,-8867,1709,-13908,3040,-988,6821,7285,-1914
-16456,10468,5464,19331,-7209,10501,-14292,-1040,-7600,-664,9725,-2001
-15344,6344,5108,-32768,-7577,-2054,-18208,-924,504,0,0,0
-16448,2408,-2704,-581,10884,1332,-14832,-10728,-10616,0,0,0
-16044,-2952,40,-1526,9245,3606,-5552,-1404,-11248,11215,-8826,3306
-15872,1612,-4744,2214,8351,4381,-10728,636,-2460,-15568,-7958,7640
-9896,2292,-8836,6812,-10172,-3764,-14292,3984,-936,0,0,0
-10884,2316,-1912,7363,-8511,-274,-13600,468,-2552,-2621,8785,-1351
-12636,-1688,10884,-19459,-3162,-760,-16884,1680,-1768,2180,12278,-1913
-16232,-2684,-3884,-3065,10828,3640,-16160,-4288,-13268,-4307,-10110,6768
-14884,-5056,-144,-7831,8550,3794,-9128,-1604,-11364,7633,-13953,4141
-15172,312,-4656,2644,9613,4907,-7192,916,-10544,-10775,-8123,3831
-17072,8856,704,-22435,6592,1288,-24088,1128,14652,5342,2047,-4925
-18184,104,-6964,-7372,9687,-807,-26496,-1388,-15328,1706,-11520,10703
-16512,-2960,-1780,-9392,11718,2734,-8404,-6676,-9904,-405,-15475,5738
-14872,-3832,-572,-5077,10643,4951,-3572,900,-13380,1725,-6835,2401
-16664,0,-3260,-1226,12838,6274,-32768,748,32767,-32768,-12715,-1640
-2356,660,-11220,1641,-6513,-2361,-13888,40,-1212,0,0,0
-25076,-15324,32767,26504,-25452,1128,-15176,5152,-600,-2014,13461,-1895
-9996,4040,-25552,-8392,15542,3298,-28944,-3196,6672,9988,3388,-149
-16052,-1720,-1624,-6712,11630,4534,-18944,-5304,-11880,-9291,-13130,6616
-15808,-4744,544,-7463,10629,5733,-6576,-3260,-10728,2100,-15972,4217
